,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccruedLiabilitiesAndOtherLiabilities,,,,,,,,,,,,,,,,,,,,,6929000.000,7403000.000,4639000.000,5539000.000,4875000.000
AccruedLiabilitiesCurrentAndNoncurrent,6765000.000,5723000.000,6461000.000,9259000.000,12042000.000,28228000.000,9240000.000,9597000.000,10452000.000,7903000.000,3920000.000,8921000.000,7314000.000,3761000.000,5657000.000,6038000.000,5284000.000,5350000.000,4747000.000,7832000.000,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,27863000.000,,,,29313000.000,,,,28319000.000,,,,30927000.000,,,,33514000.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,163000.000,337000.000,378000.000,354000.000,680000.000,1127000.000,960000.000,855000.000,-1434000.000,-1449000.000,-1955000.000,-1218000.000,-471000.000,-266000.000,61000.000,839000.000,50000.000,628000.000,347000.000,981000.000,1358000.000,1436000.000,-1484000.000,-795000.000,-293000.000
AdvancesFromFederalHomeLoanBanks,,,,,,,,,,,,,88774000.000,88107000.000,88107000.000,96836000.000,96836000.000,96169000.000,96169000.000,94840000.000,104840000.000,84173000.000,84173000.000,102785000.000,82785000.000
Assets,1518632000.000,1516101000.000,1507667000.000,1502994000.000,1520335000.000,1517117000.000,1560718000.000,1507438000.000,1476828000.000,1562680000.000,1517405000.000,1490899000.000,1491142000.000,1489664000.000,1583846000.000,1610209000.000,1618014000.000,1659339000.000,1729643000.000,1639985000.000,1666547000.000,1653686000.000,1741013000.000,1748853000.000,1759063000.000
AuctionMarketPreferredSecuritiesStockSeriesLiquidationValue,,,,,,,,,,,,,,,40000000.000,,,,40000000.000,,,,40000000.000,,
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,,,,,,151452000.000,161010000.000,160281000.000,152848000.000,157289000.000,159049000.000,164781000.000,165032000.000,169991000.000,180693000.000,185217000.000,184328000.000,183712000.000
AvailableForSaleSecurities,22735000.000,41987000.000,54746000.000,88745000.000,96518000.000,116128000.000,123497000.000,126795000.000,129659000.000,135439000.000,139659000.000,153327000.000,152227000.000,162101000.000,161874000.000,155640000.000,158866000.000,161515000.000,166815000.000,168041000.000,173580000.000,184403000.000,184433000.000,184605000.000,184761000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,868000.000,930000.000,926000.000,1449000.000,786000.000,1167000.000,1040000.000,1651000.000,2174000.000,2293000.000,353000.000,586000.000,852000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,1593000.000,1339000.000,833000.000,157000.000,709000.000,201000.000,506000.000,142000.000,85000.000,83000.000,2637000.000,1809000.000,1303000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,95471000.000,114394000.000,122020000.000,125480000.000,131867000.000,137669000.000,142667000.000,155202000.000,152952000.000,162510000.000,161781000.000,154348000.000,158789000.000,160549000.000,166281000.000,166532000.000,171491000.000,182193000.000,186717000.000,185828000.000,185212000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,,,,,,,,,,,,713000.000,134000.000,279000.000,110000.000,125000.000,50000.000,5000.000,2000.000,22000.000,22000.000,27000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,,,,,,,,,,,,,,,1054000.000,169000.000,712000.000,201000.000,511000.000,142000.000,85000.000,83000.000,2739000.000,1886000.000,1308000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,23143000.000,5063000.000,27569000.000,22292000.000,93501000.000,96142000.000,99904000.000,115216000.000,109660000.000,117737000.000,106270000.000,51608000.000,85325000.000,42887000.000,76598000.000,36963000.000,33713000.000,27735000.000,154412000.000,138582000.000,110800000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,,,,,,,,,,,,,,,341000.000,35000.000,433000.000,91000.000,386000.000,92000.000,80000.000,81000.000,2717000.000,1864000.000,1281000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,23143000.000,5063000.000,27569000.000,22292000.000,93175000.000,95386000.000,98058000.000,112206000.000,37601000.000,48393000.000,51415000.000,27142000.000,62919000.000,29953000.000,66401000.000,30023000.000,29524000.000,24657000.000,149187000.000,134646000.000,106153000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,0.000,0.000,0.000,0.000,326000.000,756000.000,1846000.000,3010000.000,72059000.000,69344000.000,54855000.000,24466000.000,22406000.000,12934000.000,10197000.000,6940000.000,4189000.000,3078000.000,5225000.000,3936000.000,4647000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,,,,33715000.000,38114000.000,37128000.000,37539000.000,43298000.000,44609000.000,49436000.000,46648000.000,51123000.000,38215000.000,37532000.000,35906000.000,40081000.000,38039000.000,39512000.000,41794000.000,51059000.000,56285000.000,57224000.000,54895000.000,49141000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,,,,34069000.000,38551000.000,37376000.000,37841000.000,42037000.000,43265000.000,47600000.000,45470000.000,50491000.000,38051000.000,37580000.000,36393000.000,39935000.000,38308000.000,40075000.000,42559000.000,52040000.000,57352000.000,56200000.000,54526000.000,49266000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,,,,30826000.000,39645000.000,48619000.000,49729000.000,50651000.000,56572000.000,57365000.000,70358000.000,70537000.000,92569000.000,96108000.000,93449000.000,94430000.000,98012000.000,101770000.000,98184000.000,94834000.000,95679000.000,94916000.000,96325000.000,100966000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,,31383000.000,40520000.000,49503000.000,50527000.000,50671000.000,56585000.000,57312000.000,70344000.000,70788000.000,92577000.000,96112000.000,94048000.000,94614000.000,98565000.000,101772000.000,98805000.000,95745000.000,96614000.000,94067000.000,95760000.000,100532000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,,,,,29430000.000,33735000.000,34471000.000,33884000.000,32622000.000,30793000.000,26475000.000,28439000.000,25764000.000,25802000.000,22361000.000,20901000.000,17374000.000,15803000.000,13849000.000,12841000.000,13222000.000,15281000.000,15885000.000,14898000.000,14538000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,,,,,29504000.000,34082000.000,34760000.000,34027000.000,31622000.000,29874000.000,25325000.000,27699000.000,25392000.000,25533000.000,22385000.000,21077000.000,17372000.000,15896000.000,13805000.000,12906000.000,13327000.000,15406000.000,15468000.000,14637000.000,14422000.000
AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,,,,,93971000.000,112894000.000,120520000.000,123980000.000,130367000.000,136169000.000,141167000.000,153702000.000,,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,,,0.000,1400000.000,302000.000,2828000.000,3796000.000,4195000.000,7891000.000,8257000.000,4028000.000,4424000.000,4280000.000,2592000.000,5404000.000,7195000.000,9650000.000,12213000.000,10876000.000,13448000.000,17192000.000,18210000.000,19067000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,,0.000,1400000.000,301000.000,2854000.000,3834000.000,4227000.000,7956000.000,8340000.000,4062000.000,4450000.000,4295000.000,2606000.000,5448000.000,7235000.000,9669000.000,12256000.000,10943000.000,13513000.000,17228000.000,18212000.000,19062000.000
AvailableForSaleSecuritiesDebtSecurities,,,,,94956000.000,114553000.000,121940000.000,125249000.000,128164000.000,133951000.000,138193000.000,151853000.000,150733000.000,160611000.000,160372000.000,154124000.000,157369000.000,160004000.000,165321000.000,166526000.000,172055000.000,182885000.000,182963000.000,183135000.000,183282000.000
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,149000.000,31000.000,132000.000,184000.000,2842000.000,2810000.000,3527000.000,2587000.000,,,,,,,,,,,,,
