,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30
AmortizationOfIntangibleAssets,,,,,995000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,4632546.000,5646882.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-10194000.000,,
CostOfRevenue,35931000.000,37825000.000,37236000.000,38698000.000,39063000.000
CostsAndExpenses,108295000.000,109840000.000,119344000.000,115003000.000,111740000.000
DepreciationAndAmortization,2261000.000,2370000.000,2471000.000,2327000.000,2249000.000
DepreciationDepletionAndAmortization,,,16025000.000,,
EarningsPerShareBasic,-0.080,-0.060,-0.670,-0.530,
EarningsPerShareBasicAndDiluted,,,,-0.530,-0.490
EarningsPerShareDiluted,-0.080,-0.060,,-0.530,
FiniteLivedIntangibleAssetsAmortizationExpense,,,,1012000.000,
GainsLossesOnExtinguishmentOfDebt,,0.000,0.000,0.000,0.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-1947000.000,-1823000.000,-17224000.000,-13598000.000,-12949000.000
IncomeTaxExpenseBenefit,23000.000,-168000.000,32000.000,15000.000,-88000.000
IncreaseDecreaseInAccountsReceivable,,,11408000.000,,
IncreaseDecreaseInDeferredIncomeTaxes,,,-3000.000,,
IncreaseDecreaseInDeferredRevenue,,,170000.000,,
IncreaseDecreaseInIncomeTaxesReceivable,,,53000.000,,
IncreaseDecreaseInInterestPayableNet,,,-1420000.000,,
IncreaseDecreaseInInventories,,,-1979000.000,,
IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,,,6461000.000,,
IncreaseDecreaseInOtherOperatingAssets,,,59000.000,,
IncreaseDecreaseInOtherOperatingLiabilities,,,168000.000,,
IncreaseDecreaseInOtherReceivables,,,-349000.000,,
IncreaseDecreaseInPrepaidExpense,,,-514000.000,,
IncreaseDecreaseInRestrictedCash,,,0.000,,
IncrementalCommonSharesAttributableToConversionOfPreferredStock,,,,0.000,0.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,0.000,0.000
InterestExpense,16107000.000,14692000.000,14837000.000,15049000.000,15012000.000
LineOfCreditFacilityIncreaseAdditionalBorrowings,,,,,10000000.000
NetCashProvidedByUsedInFinancingActivities,,,-1026000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-1026000.000,,
NetCashProvidedByUsedInInvestingActivities,,,-15946000.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-15946000.000,,
NetCashProvidedByUsedInOperatingActivities,,,6778000.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,6778000.000,,
NetIncomeLoss,-1970000.000,-1655000.000,-17256000.000,-13613000.000,-12861000.000
NetIncomeLossAvailableToCommonStockholdersBasic,-2078000.000,-1673000.000,-17320000.000,-13674000.000,-12861000.000
NetIncomeLossAvailableToCommonStockholdersDiluted,,,,,-12861000.000
NonoperatingIncomeExpense,-16089000.000,-14789000.000,-14837000.000,-15139000.000,-14991000.000
OperatingIncomeLoss,14142000.000,12966000.000,-2387000.000,1541000.000,2042000.000
OtherNoncashIncomeExpense,,,-328000.000,,
OtherNonoperatingIncomeExpense,18000.000,-97000.000,0.000,-90000.000,21000.000
PaymentsOfDebtIssuanceCosts,,,91000.000,,
PaymentsOfDividendsPreferredStockAndPreferenceStock,,,431000.000,,
PaymentsToAcquireBusinessesNetOfCashAcquired,,,1000000.000,,
PaymentsToAcquireIntangibleAssets,,,84000.000,,
PaymentsToAcquirePropertyPlantAndEquipment,,,14862000.000,,
ProceedsFromIssuanceOfLongTermDebt,,,0.000,,
ProceedsFromStockOptionsExercised,,,0.000,,
ProvisionForDoubtfulAccounts,7109000.000,6428000.000,10977000.000,5938000.000,5340000.000
RedeemablePreferredStockDividends,108000.000,18000.000,64000.000,61000.000,0.000
RepaymentsOfLongTermCapitalLeaseObligations,,,504000.000,,
RepaymentsOfLongTermDebt,,,0.000,,
Revenues,122437000.000,122806000.000,116957000.000,116544000.000,113782000.000
RevenuesFromExternalCustomers,,,,116544000.000,113782000.000
SalesRevenueNet,122437000.000,122806000.000,116957000.000,116544000.000,113782000.000
SellingGeneralAndAdministrativeExpense,62994000.000,63217000.000,68660000.000,68040000.000,65088000.000
WeightedAverageNumberOfDilutedSharesOutstanding,25701980.000,25888298.000,,25935258.000,26013976.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,26013976.000
WeightedAverageNumberOfSharesOutstandingBasic,25701980.000,25888298.000,25907310.000,25935258.000,26013976.000
