,2016-09-30,2016-12-31,2017-03-31
AccrualForEnvironmentalLossContingencies,0.000,0.000,
AccumulatedCapitalizedInterestCosts,,13400000.000,
AdditionalPaidInCapitalCommonStock,,2067590000.000,2079108000.000
AllowanceForDoubtfulAccountsReceivable,0.000,0.000,
AssetRetirementObligation,53234000.000,56108000.000,58126000.000
AssetRetirementObligationCurrent,3742000.000,5300000.000,4375000.000
AssetRetirementObligationsNoncurrent,49492000.000,50808000.000,53751000.000
Assets,1573405000.000,2784776000.000,2715278000.000
AssetsCurrent,51068000.000,653678000.000,347107000.000
AssetsNoncurrentOtherThanNoncurrentInvestmentsAndPropertyPlantAndEquipment,48893000.000,98913000.000,84515000.000
CapitalizedCostsUncompletedWellsEquipmentAndFacilities,61064000.000,98747000.000,141423000.000
CapitalizedCostsWellsAndRelatedEquipmentAndFacilities,3950000.000,5135000.000,
CapitalizedExploratoryWellCostsThatHaveBeenCapitalizedForPeriodOfOneYearOrLess,0.000,0.000,
CashAndCashEquivalentsAtCarryingValue,1386000.000,588736000.000,284551000.000
CommodityContractAssetCurrent,532000.000,,
CommodityContractAssetNoncurrent,,,5724000.000
CommonStockParOrStatedValuePerShare,,0.010,0.010
CommonStockSharesAuthorized,,900000000.000,900000000.000
CommonStockSharesIssued,,117834605.000,171834605.000
CommonStockSharesOutstanding,,117834605.000,171834605.000
CommonStockValue,,1718000.000,1718000.000
ContractualObligation,,,1000000000.000
DeferredIncomeTaxLiabilities,,182946000.000,
DeferredIncomeTaxLiabilitiesNet,,,111156000.000
DeferredOfferingCosts,5126000.000,,
DeferredRevenueCurrent,48980000.000,35162000.000,34499000.000
DeferredTaxAssetsDerivativeInstruments,,24068000.000,
DeferredTaxAssetsGross,,76920000.000,
DeferredTaxAssetsOperatingLossCarryforwards,,35719000.000,
DeferredTaxAssetsOther,,17133000.000,
DeferredTaxLiabilities,,106026000.000,
DeferredTaxLiabilitiesNoncurrent,,106026000.000,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,182946000.000,
DepositsAssetsNoncurrent,42000000.000,42200000.000,22318000.000
DerivativeAssetFairValueOfCollateral,,,0.000
DerivativeAssetFairValueOffsetAgainstCollateralNetOfNotSubjectToMasterNettingArrangementPolicyElection,521000.000,,774000.000
DerivativeAssetNotOffsetPolicyElectionDeduction,11000.000,,4951000.000
DerivativeLiabilitiesCurrent,21776000.000,56003000.000,9002000.000
DerivativeLiabilitiesNoncurrent,6727000.000,6738000.000,
DerivativeLiabilityFairValueOfCollateral,,,0.000
DerivativeLiabilityFairValueOffsetAgainstCollateralNetOfNotSubjectToMasterNettingArrangementPolicyElection,28492000.000,62741000.000,4052000.000
DerivativeLiabilityNotOffsetPolicyElectionDeduction,11000.000,,4951000.000
DerivativeNetLiabilityPositionAggregateFairValue,0.000,0.000,0.000
FairValueAssetsLevel1ToLevel2TransfersAmount,0.000,0.000,
FairValueAssetsLevel2ToLevel1TransfersAmount,0.000,0.000,0.000
FairValueLiabilitiesLevel1ToLevel2TransfersAmount,0.000,0.000,0.000
FairValueLiabilitiesLevel2ToLevel1TransfersAmount,0.000,0.000,0.000
FutureNetCashFlowsRelatingToProvedOilAndGasReservesCashInflows,,4610848000.000,
FutureNetCashFlowsRelatingToProvedOilAndGasReservesDevelopmentCosts,,1579628000.000,
FutureNetCashFlowsRelatingToProvedOilAndGasReservesIncomeTaxExpense,,42859000.000,
FutureNetCashFlowsRelatingToProvedOilAndGasReservesNetCashFlows,,1559159000.000,
FutureNetCashFlowsRelatingToProvedOilAndGasReservesProductionCosts,,1429202000.000,
FutureNetCashFlowsRelatingToProvedOilAndGasReservesTenPercentAnnualDiscountForEstimatedTimingOfCashFlows,,836163000.000,
IntangibleAssetsNetIncludingGoodwill,,54489000.000,54526000.000
InterestAndDividendsPayableCurrent,8792000.000,19621000.000,9148000.000
Liabilities,897170000.000,1015564000.000,924611000.000
LiabilitiesAndStockholdersEquity,1573405000.000,2784776000.000,2715278000.000
LiabilitiesCurrent,187421000.000,274547000.000,172270000.000
LiabilitiesNoncurrent,709749000.000,741017000.000,752341000.000
LongTermDebt,626601000.000,538141000.000,538684000.000
LongTermDebtNoncurrent,626601000.000,538141000.000,538684000.000
LongTermLineOfCredit,89000000.000,,
MembersEquity,676235000.000,,
OilAndGasPropertySuccessfulEffortMethodAccumulatedDepreciationDepletionAmortizationAndImpairment,341050000.000,402912000.000,451458000.000
OilAndGasPropertySuccessfulEffortMethodGross,,2402376000.000,
OilAndGasPropertySuccessfulEffortMethodNet,1444098000.000,1999464000.000,2250979000.000
OtherAssetsNoncurrent,1767000.000,2224000.000,1947000.000
OtherLiabilitiesNoncurrent,3523000.000,3466000.000,3408000.000
PrepaidExpenseCurrent,1745000.000,2587000.000,
PropertyPlantAndEquipmentNet,29346000.000,32721000.000,32677000.000
ProvedOilAndGasPropertySuccessfulEffortMethod,1405817000.000,1851052000.000,2081304000.000
