,2011-09-30,2012-03-31,2012-06-30,2012-09-30
CashAndCashEquivalentsPeriodIncreaseDecrease,,135.000,,
ConvertiblePreferredStockConvertedToOtherSecurities,,,628200.000,
EarningsPerShareBasicAndDiluted,-0.050,0.000,0.000,
GeneralAndAdministrativeExpense,267217.000,256454.000,446495.000,694283.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-267217.000,,,
IncreaseDecreaseInAccountsPayable,,2759.000,,
IncreaseDecreaseInEmployeeRelatedLiabilities,,138750.000,,
NetCashProvidedByUsedInOperatingActivities,,135.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,135.000,,
NetIncomeLoss,-267217.000,-256454.000,-446495.000,-694283.000
NetIncomeLossAvailableToCommonStockholdersBasic,,,-446495.000,-694283.000
OperatingIncomeLoss,-267217.000,-256454.000,-446495.000,-694283.000
ShareBasedCompensation,,115080.000,,498025.000
StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,,,,45000000.000
StockIssuedDuringPeriodSharesOther,,,62820000.000,
StockIssuedDuringPeriodSharesShareBasedCompensationGross,,,1200000.000,5000000.000
StockIssuedDuringPeriodValueShareBasedCompensationGross,,,2100000.000,20000.000
