,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,2628000.000,2424000.000,2659000.000,5085000.000,3437000.000,2873000.000,3088000.000,3660000.000,2202000.000,2605000.000,3311000.000,2678000.000,2591000.000,1821000.000,3255000.000,4674000.000,3061000.000,2383000.000,2613000.000,5381000.000,5213000.000,3546000.000,4034000.000,4189000.000,4542000.000
AccountsReceivableNetCurrent,1332000.000,1601000.000,2069000.000,7893000.000,3601000.000,2765000.000,2255000.000,6931000.000,2465000.000,2743000.000,2062000.000,7453000.000,2933000.000,3459000.000,3730000.000,12010000.000,3740000.000,3185000.000,3450000.000,7691000.000,2393000.000,3977000.000,2918000.000,13107000.000,4806000.000
AccruedLiabilitiesCurrent,17663000.000,15493000.000,19778000.000,13814000.000,14092000.000,14008000.000,13975000.000,12478000.000,15348000.000,14415000.000,15561000.000,14960000.000,25685000.000,19460000.000,23008000.000,22444000.000,25347000.000,24801000.000,23139000.000,20250000.000,30693000.000,24823000.000,23170000.000,22437000.000,25555000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,155735000.000,158738000.000,158756000.000,159008000.000,162662000.000,165592000.000,167335000.000,168358000.000,172653000.000,175593000.000,179252000.000,181760000.000,185301000.000,189771000.000,191913000.000,196341000.000,187102000.000,191055000.000,192772000.000,190063000.000,194202000.000,197545000.000,199260000.000,202854000.000,204954000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,35000.000,59000.000,52000.000,24000.000,59000.000,58000.000,70000.000,16000.000,32000.000,-3000.000,23000.000,29000.000,26000.000,41000.000,24000.000,3000.000,5000.000,0.000,5000.000,0.000,,,,-3000.000,
AdditionalPaidInCapitalCommonStock,136217000.000,136193000.000,136111000.000,135871000.000,136670000.000,136762000.000,136688000.000,133207000.000,133898000.000,134349000.000,134781000.000,135653000.000,135838000.000,136505000.000,136972000.000,137769000.000,140963000.000,142681000.000,143951000.000,144701000.000,2061000.000,4428000.000,7047000.000,9240000.000,11817000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,1000000.000,,,,1000000.000,,,,900000.000,,,,1200000.000,,,,1100000.000,,,,700000.000,
Assets,728646000.000,683542000.000,636470000.000,712259000.000,741630000.000,682057000.000,730434000.000,750200000.000,760711000.000,708318000.000,710469000.000,766560000.000,799389000.000,737256000.000,779358000.000,796670000.000,840621000.000,753048000.000,780093000.000,784912000.000,880510000.000,846495000.000,794886000.000,907174000.000,928528000.000
AssetsCurrent,553269000.000,514561000.000,459343000.000,522788000.000,549366000.000,487916000.000,535909000.000,551465000.000,561159000.000,510301000.000,509418000.000,565317000.000,598037000.000,534275000.000,573651000.000,569509000.000,633593000.000,551594000.000,568464000.000,542048000.000,636393000.000,611481000.000,548664000.000,640322000.000,650476000.000
AssetsFairValueDisclosure,,,,,,,,297991000.000,,,,,,,,314596000.000,,181602000.000,204641000.000,283643000.000,312613000.000,258971000.000,213375000.000,285173000.000,295084000.000
AssetsHeldForSaleNotPartOfDisposalGroupCurrent,,,,,,,,,,,,,,,,,13495000.000,12182000.000,,,,,,,
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,,51342000.000,52691000.000,47361000.000,46290000.000,46853000.000,43362000.000,45912000.000,28626000.000,28831000.000,21649000.000,9746000.000,9875000.000,1892000.000,1879000.000,1821000.000,1854000.000,
AvailableForSaleSecurities,,,,,,,,,,,,,46897000.000,43431000.000,45953000.000,28631000.000,28840000.000,21648000.000,9754000.000,9875000.000,1894000.000,1881000.000,1820000.000,1851000.000,
AvailableForSaleSecuritiesAmortizedCost,,,,,,,,,,,,,,,,,,,,9875000.000,,,,1854000.000,
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,17128000.000,23703000.000,23223000.000,23316000.000,26486000.000,28071000.000,7577000.000,28111000.000,23771000.000,16476000.000,17213000.000,21360000.000,22962000.000,31409000.000,15898000.000,13507000.000,7657000.000,3452000.000,2534000.000,533000.000,528000.000,666000.000,555000.000,
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,17203000.000,23754000.000,23286000.000,23405000.000,26562000.000,28150000.000,7595000.000,28142000.000,23747000.000,16495000.000,17242000.000,21387000.000,23018000.000,31434000.000,15894000.000,13508000.000,7652000.000,3457000.000,2534000.000,535000.000,530000.000,665000.000,552000.000,
AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,,37497000.000,55304000.000,56945000.000,56882000.000,57083000.000,51584000.000,16878000.000,51342000.000,52691000.000,47361000.000,46290000.000,46853000.000,43362000.000,45912000.000,28626000.000,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,20369000.000,31601000.000,33722000.000,33566000.000,30597000.000,23513000.000,9301000.000,23231000.000,28920000.000,30885000.000,29077000.000,25493000.000,20400000.000,14503000.000,12728000.000,15324000.000,13992000.000,6294000.000,7341000.000,1359000.000,1351000.000,1155000.000,1299000.000,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,20395000.000,31640000.000,33701000.000,33576000.000,30620000.000,23552000.000,9309000.000,23255000.000,28939000.000,30905000.000,29098000.000,25510000.000,20413000.000,14519000.000,12737000.000,15332000.000,13996000.000,6297000.000,7341000.000,1359000.000,1351000.000,1155000.000,1299000.000,
AvailableForSaleSecuritiesFairValueDisclosure,,37598000.000,55394000.000,56987000.000,56981000.000,57182000.000,51702000.000,16904000.000,51397000.000,52686000.000,47400000.000,46340000.000,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,,,,,1000.000,38000.000,2000.000,1000.000,,,,,,,,,,,,,
