,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,2660889.000,6467285.000,2324196.000,3889365.000,3434999.000,3780697.000,2632261.000,2954924.000,3831684.000,3399000.000
AccountsPayableCurrent,17506.000,4759582.000,,,,1248740.000,,,,670000.000
AccountsPayableRelatedPartiesCurrent,,,,,,44159.000,,,,
AccountsReceivableNetCurrent,424883.000,395172.000,403634.000,399466.000,499002.000,528283.000,590594.000,652564.000,869449.000,636000.000
AccruedLiabilitiesCurrent,,471235.000,,,,512661.000,,,,222000.000
AccruedRentCurrent,18023.000,,126000.000,203000.000,321000.000,450950.000,588000.000,788000.000,955000.000,1100000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,813911.000,853047.000,899858.000,975275.000,1130910.000,1396119.000,1878199.000,2425401.000,2994994.000,3590000.000
AdditionalPaidInCapital,252192288.000,255861880.000,322003549.000,323149527.000,324286711.000,325669088.000,327034670.000,328108508.000,329306025.000,330566000.000
AllowanceForDoubtfulAccountsReceivableCurrent,37248.000,7977.000,100.000,300.000,600.000,2633.000,7266.000,9352.000,29766.000,53000.000
AssetRetirementObligation,,,,,,203546.000,217201.000,223114.000,233824.000,268000.000
Assets,226092512.000,227828089.000,285268976.000,282373716.000,278897401.000,274048960.000,264362743.000,257929632.000,252686620.000,245486000.000
AssetsCurrent,123817515.000,120898630.000,176983642.000,170033111.000,161446090.000,154991303.000,144613571.000,138197059.000,132586788.000,125721000.000
CashAndCashEquivalentsAtCarryingValue,122729111.000,119873668.000,175851438.000,169279421.000,160676036.000,153462865.000,143181931.000,136958632.000,130686333.000,124083000.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,82.790,82.790,82.790,82.790,82.790,82.790,,,,
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,661581.000,661581.000,,,,,,,,
ClassOfWarrantOrRightOutstanding,6039.000,6039.000,6039.000,6039.000,6039.000,6039.000,,,,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,,100000000.000,100000000.000
CommonStockSharesIssued,12473024.000,12530493.000,14266872.000,14375179.000,14375466.000,14300790.000,14300790.000,,14340372.000,14358564.000
CommonStockSharesOutstanding,12473024.000,12530493.000,14266872.000,14375179.000,14375466.000,14300790.000,14300790.000,,14340372.000,14358564.000
