,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-12-31,2017-03-31
AccountsPayableCurrent,1434253.000,1443919.000,1080017.000,1139374.000,1163442.000,494688.000,507130.000,721578.000,1241743.000,756211.000,1457625.000,603937.000,871251.000,942533.000,984047.000,1005813.000,877134.000,508030.000,334523.000,323625.000,174767.000
AccountsReceivableNetCurrent,449223.000,592539.000,625589.000,603233.000,609302.000,627754.000,688094.000,868811.000,611548.000,1125107.000,796485.000,1046736.000,1310647.000,1144212.000,1011670.000,959057.000,308551.000,366426.000,410560.000,505074.000,612964.000
AccruedLiabilitiesCurrent,1904859.000,2120093.000,3977349.000,3468857.000,2986020.000,2553462.000,2036368.000,2444408.000,2532679.000,1836100.000,1943068.000,2229030.000,2038696.000,2527664.000,2474277.000,2470314.000,1629218.000,1650998.000,1321816.000,911210.000,1330909.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,30687795.000,33521280.000,36377894.000,39190200.000,41730905.000,44633905.000,47744294.000,50917549.000,54137876.000,57384351.000,60665666.000,63976711.000,67314278.000,56174755.000,61573286.000,64199535.000,68667925.000,70683542.000
AdditionalPaidInCapital,117276704.000,119469969.000,120062003.000,,,,,,,,,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,120781740.000,121118127.000,153342067.000,153515006.000,153844182.000,154171695.000,154474911.000,154744392.000,154938511.000,157631299.000,157853650.000,158074791.000,158278008.000,158697608.000,159024504.000,161466749.000,173782939.000,174133626.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,211414.000,190109.000,143437.000,162678.000,133126.000,81009.000,65719.000,161863.000,205868.000,59273.000,71343.000,117748.000,105986.000,92863.000,81949.000,60178.000,64824.000,45542.000
Assets,82274454.000,83636896.000,80935048.000,73233064.000,67109714.000,92478193.000,85670771.000,80249085.000,74917467.000,67720695.000,62170466.000,55474680.000,82321838.000,74766587.000,67185429.000,59258117.000,48721260.000,39194777.000,36479402.000,34392837.000,31415173.000
AssetsCurrent,52434463.000,45887631.000,40442025.000,24531074.000,16704948.000,42293276.000,38263219.000,34706518.000,29718666.000,23756988.000,19455578.000,14369226.000,40264855.000,34796180.000,28446593.000,22437256.000,22462787.000,11598173.000,11382345.000,13443940.000,12296572.000
AssetsHeldForSaleNotPartOfDisposalGroupCurrent,,,,,,,,,,,,,,,,,5315107.000,,,,
