,2011-07-31,2011-10-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-07-31,2013-10-31,2014-04-30,2014-07-31,2014-10-31
AmortizationOfDebtDiscountPremium,,,,,,,4972.000,-4161.000,-5730.000,,-5730.000
AmortizationOfDeferredCharges,,,,,,,,-5730.000,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,0.000,,,,,,,,
DerivativeGainLossOnDerivativeNet,,,,,,,0.000,,-4161.000,,-4161.000
EarningsPerShareBasicAndDiluted,,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000
EarningsPerShareDiluted,0.000,0.000,0.000,,,,,,,,
GeneralAndAdministrativeExpense,0.000,973.000,0.000,21.000,236.000,11228.000,8375.000,9082.000,9082.000,155.000,9082.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,,,,,,-75472.000,-175900.000,-175900.000,-815.000,-175900.000
IncomeTaxExpenseBenefit,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,
IncomeTaxesPaid,,,0.000,,,,,,,,
IncreaseDecreaseInAccruedLiabilities,,,8004.000,,,,,,,,
IncreaseDecreaseInPrepaidExpense,,,0.000,,,,,,,,
InterestExpense,,,,,,,965.000,-2422.000,-2422.000,,-2422.000
InterestPaid,,,0.000,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,,13797.000,,,,,,,-296841.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,13797.000,,,,,,,-296841.000,
NetCashProvidedByUsedInOperatingActivities,,,-13797.000,,,,,,,-815.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-13797.000,,,,,,,-815.000,
NetIncomeLoss,-4071.000,-7605.000,-21801.000,-48909.000,-17261.000,-29050.000,-75472.000,-175900.000,,-815.000,-175900.000
NoninterestExpenseTransferAgentAndCustodianFees,,,,,,,,5649.000,5649.000,,5649.000
NonoperatingIncomeExpense,,,,,,,-5937.000,-12313.000,-12313.000,,-12313.000
OperatingExpenses,4071.000,7605.000,21801.000,48909.000,17261.000,26199.000,69535.000,163587.000,163587.000,815.000,163587.000
OperatingIncomeLoss,-4071.000,-7605.000,-21801.000,-48909.000,-17261.000,-26199.000,-69535.000,-163587.000,-163587.000,-815.000,-163587.000
OtherGeneralExpense,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,494.000,
ProceedsFromIssuanceOfCommonStock,,,0.000,,,,,,,,
ProceedsFromNotesPayable,,,,,,,,,,-296841.000,
ProceedsFromRepaymentsOfRelatedPartyDebt,,,13797.000,,,,,,,,
ProfessionalAndContractServicesExpense,,,7000.000,30000.000,15000.000,5000.000,50000.000,1200.000,1200.000,,1200.000
ProfessionalFees,1571.000,1716.000,11847.000,15033.000,2025.000,9141.000,2025.000,3426.000,3426.000,166.000,3426.000
ProfitLoss,,,,,,,,,-175900.000,,
Revenues,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,
SalariesAndWages,,,,,,,9135.000,144230.000,144230.000,,144230.000
SalesRevenueNet,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,7350000.000,7350000.000,330750000.000,,,,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,242750000.000,150750000.000,,161083333.000,187551333.000,187551333.000,,187551333.000
