,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,4000.000,,,,
AllocatedShareBasedCompensationExpense,,,4100000.000,3100000.000,3700000.000
AmortizationOfAcquiredIntangibleAssets,,1000000.000,,,
AmortizationOfFinancingCosts,527000.000,1244000.000,184000.000,229000.000,253000.000
AmortizationOfIntangibleAssets,,1000000.000,4200000.000,5900000.000,5800000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,1125.000,74210.000,,
AssetImpairmentCharges,,,,,47755000.000
BusinessAcquisitionProFormaIncomeLossFromContinuingOperationsBeforeChangesInAccountingAndExtraordinaryItemsNetOfTaxPerShareBasic,,1.100,0.780,,
BusinessAcquisitionProFormaIncomeLossFromContinuingOperationsBeforeChangesInAccountingAndExtraordinaryItemsNetOfTaxPerShareDiluted,,1.080,0.780,,
BusinessAcquisitionsProFormaNetIncomeLoss,,18587000.000,13270000.000,,
BusinessAcquisitionsProFormaRevenue,,484206000.000,517503000.000,,
BusinessCombinationAcquisitionRelatedCosts,,1900000.000,,,
BusinessCombinationBargainPurchaseGainRecognizedAmount,,,,,3168000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,44017000.000,-67540000.000,-18009000.000,-5132000.000,13323000.000
ComprehensiveIncomeNetOfTax,75984000.000,18898000.000,13446000.000,5424000.000,-83804000.000
CostOfGoodsAndServicesSold,,,,,536406000.000
CostOfGoodsSold,121363000.000,150642000.000,,177144000.000,
CostOfGoodsSoldDepreciationAndAmortization,,,,,2470000.000
CostOfRevenue,379722000.000,379774000.000,399214000.000,447715000.000,
CostOfServices,258359000.000,229132000.000,,,
CostOfServicesEnergyServices,,,,270571000.000,
CurrentFederalTaxExpenseBenefit,,-924000.000,192000.000,,
CurrentForeignTaxExpenseBenefit,,2643000.000,2013000.000,2498000.000,1670000.000
CurrentIncomeTaxExpenseBenefit,,1785000.000,1911000.000,2107000.000,1724000.000
CurrentStateAndLocalTaxExpenseBenefit,,66000.000,-294000.000,-391000.000,54000.000
DeferredFederalIncomeTaxExpenseBenefit,,-951000.000,-2421000.000,2059000.000,-6808000.000
DeferredForeignIncomeTaxExpenseBenefit,,168000.000,-167000.000,-221000.000,-1226000.000
DeferredIncomeTaxExpenseBenefit,,-849000.000,-2143000.000,1917000.000,-8670000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,-66000.000,445000.000,79000.000,-636000.000
DefinedContributionPlanCostRecognized,,1000000.000,1300000.000,1600000.000,2000000.000
Depreciation,,,,,5300000.000
DepreciationAndAmortization,2355000.000,3697000.000,6599000.000,8535000.000,8602000.000
DepreciationDepletionAndAmortization,,3697000.000,8034000.000,10271000.000,11072000.000
DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,17331000.000,-400000.000,,,
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,11178000.000,-260000.000,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,-71000.000,484000.000,6000.000,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodBeforeIncomeTax,,,484000.000,6000.000,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodNetOfTax,2624000.000,284000.000,279000.000,-1000.000,
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,,-95000.000,205000.000,7000.000,
