,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsAndOtherReceivablesNetCurrent,,,,,,,,,,,,,320492000.000,322463000.000,346858000.000,300161000.000,311078000.000,274902000.000,322215000.000,245939000.000,276848000.000,291181000.000,343768000.000,252761000.000,279897000.000,317896000.000
AccountsPayableCurrent,104507000.000,100769000.000,123453000.000,106418000.000,118815000.000,120893000.000,124914000.000,112183000.000,143500000.000,141402000.000,145307000.000,133906000.000,154372000.000,179420000.000,160683000.000,176580000.000,237915000.000,188280000.000,173287000.000,165900000.000,177423000.000,178095000.000,169439000.000,149280000.000,177730000.000,186583000.000
AccountsReceivableNetCurrent,256379000.000,265420000.000,297614000.000,251995000.000,308395000.000,300661000.000,354386000.000,300062000.000,343735000.000,345898000.000,381065000.000,306789000.000,,,,,,,,,,,,,,
AccrualForTaxesOtherThanIncomeTaxesCurrent,,1956000.000,5097000.000,11009000.000,7377000.000,9833000.000,8833000.000,8083000.000,8933000.000,9455000.000,6504000.000,7918000.000,9205000.000,6941000.000,8557000.000,9148000.000,9596000.000,6535000.000,8723000.000,8637000.000,8709000.000,8752000.000,14580000.000,9289000.000,13890000.000,10100000.000
AccruedIncomeTaxesCurrent,6991000.000,5501000.000,5440000.000,7828000.000,3251000.000,3394000.000,14141000.000,16863000.000,13707000.000,6433000.000,7848000.000,9053000.000,13726000.000,14107000.000,6130000.000,10225000.000,9583000.000,8483000.000,6555000.000,7602000.000,78430000.000,47921000.000,4547000.000,1374000.000,3046000.000,3594000.000
AccruedLiabilitiesCurrent,105776000.000,109726000.000,133516000.000,86753000.000,92901000.000,98556000.000,132184000.000,97738000.000,115278000.000,116419000.000,159141000.000,118709000.000,128013000.000,130252000.000,172731000.000,116570000.000,124373000.000,114320000.000,155936000.000,107939000.000,123397000.000,125760000.000,156627000.000,115823000.000,105978000.000,130270000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,401996000.000,406713000.000,414077000.000,421237000.000,423504000.000,430986000.000,441085000.000,433305000.000,435483000.000,444701000.000,456885000.000,467540000.000,475574000.000,464681000.000,465092000.000,460368000.000,470693000.000,487499000.000,495379000.000,492779000.000,492661000.000,493784000.000,494818000.000,506313000.000,523994000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,13949000.000,21433000.000,3626000.000,-3751000.000,6602000.000,-8093000.000,-11723000.000,-6397000.000,-16003000.000,-13822000.000,15115000.000,20087000.000,19751000.000,19991000.000,-3533000.000,-15133000.000,-36268000.000,-29302000.000,-51458000.000,-60045000.000,-50369000.000,-58184000.000,-65705000.000,-79568000.000,-72730000.000,-68617000.000
AdditionalPaidInCapitalCommonStock,78534000.000,80145000.000,81453000.000,86136000.000,94397000.000,95913000.000,97826000.000,98851000.000,97782000.000,99230000.000,101147000.000,104496000.000,108157000.000,110237000.000,112491000.000,117218000.000,124712000.000,127737000.000,131231000.000,139485000.000,145606000.000,141895000.000,141570000.000,142664000.000,160559000.000,162261000.000
AllowanceForDoubtfulAccountsReceivableCurrent,1944000.000,2173000.000,2322000.000,2663000.000,3772000.000,4891000.000,7217000.000,7315000.000,7639000.000,10140000.000,8872000.000,8508000.000,7741000.000,7260000.000,7078000.000,6757000.000,6546000.000,5127000.000,3841000.000,3448000.000,2759000.000,2798000.000,2540000.000,2641000.000,2494000.000,2448000.000
