,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-06-30,2013-09-30,2013-12-31,2014-06-30,2014-09-30
AccountsPayableCurrent,133503.000,132324.000,89670.000,92552.000,124217.000,142245.000,141747.000,254915.000,172420.000,194293.000
AccountsReceivableNetCurrent,9610.000,9783.000,0.000,,,,,,,
AccruedLiabilitiesCurrent,1453.000,844.000,6831.000,13839.000,18696.000,355479.000,364190.000,,678589.000,739340.000
AccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,,12567.000
AccruedRoyaltiesCurrent,,,,,,22000.000,22000.000,22000.000,22000.000,22000.000
AccruedSalariesCurrent,114863.000,120068.000,105986.000,103895.000,181538.000,,,401456.000,,
AccruedSalariesCurrentAndNoncurrent,,,,103895.000,,277101.000,277101.000,277101.000,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,-51526.000,,,,,
AdditionalPaidInCapital,3190261.000,3229233.000,3229233.000,3498163.000,3498237.000,4081976.000,4105644.000,4842626.000,5041322.000,5066783.000
Assets,675930.000,475157.000,320136.000,168962.000,78497.000,66395.000,302.000,0.000,0.000,0.000
AssetsCurrent,393252.000,266626.000,125456.000,1306.000,,65515.000,54.000,0.000,0.000,
AssetsNoncurrent,165575.000,101320.000,96273.000,81933.000,,,,,,
BankOverdrafts,,,,,1074.000,,,,,
CapitalLeaseObligationsCurrent,168.000,1932.000,1702.000,1458.000,1384.000,,,,,
CapitalLeaseObligationsNoncurrent,,,,,0.000,,,,,
CapitalLeasesFutureMinimumPaymentsDue,,,,,-1384.000,,,,,
Cash,379504.000,254137.000,124185.000,,,,,,,
CashAndCashEquivalentsAtCarryingValue,,,,1306.000,,65515.000,54.000,,,
CashEquivalentsAtCarryingValue,,,,,,0.000,0.000,0.000,0.000,0.000
CashFDICInsuredAmount,,,,,0.000,0.000,0.000,0.000,0.000,0.000
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,,900000.000,,,,,
CommonStockParOrStatedValuePerShare,0.017,0.017,0.017,0.017,0.017,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,59000000.000,59000000.000,59000000.000,59000000.000,59000000.000,20000000000.000,20000000000.000,20000000000.000,20000000000.000,20000000000.000
CommonStockSharesIssued,28877396.000,29044896.000,29544896.000,32126727.000,32126727.000,39450349.000,41312209.000,43312429.000,68270213.000,73923678.000
CommonStockSharesOutstanding,28877396.000,29044896.000,29544896.000,32126727.000,32126727.000,39450349.000,41312209.000,43312429.000,68270213.000,73923678.000
CommonStockValue,478020.000,481548.000,481547.000,532781.000,532707.000,654354.000,685264.000,2121.000,3343.000,3629.000
ConvertibleDebt,,,,77000.000,,106965.000,140234.000,169785.000,379185.000,286754.000
ConvertibleDebtCurrent,,,,,,,,-4180.000,,
ConvertibleDebtFairValueDisclosures,,,,,,,,38946.000,,
ConvertibleDebtNoncurrent,,31123.000,0.000,,,,,,,
ConvertibleNotesPayable,,,,,,120000.000,93000.000,93000.000,,
ConvertibleNotesPayableCurrent,,11377.000,35510.000,77000.000,120304.000,127628.000,221448.000,155502.000,170684.000,172700.000
DebtDefaultLongtermDebtAmount,,,,,,120000.000,,,,
DebtInstrumentConvertibleConversionPrice1,,,,0.100,,0.020,0.020,0.020,,
DebtInstrumentInterestRateEffectivePercentage,,,,0.010,0.580,,,,,
