,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,,,,,,,,100000.000,,,,-88000.000
AccretionExpense,,-536000.000,,,,0.000,,,,,,,,
AllocatedShareBasedCompensationExpense,,,,,,2572000.000,,3064000.000,,4248000.000,4551000.000,4588000.000,5170000.000,6583000.000
AmortizationOfDebtDiscountPremium,,,,,,-1041000.000,,,,,,,,
AmortizationOfFinancingCosts,,36000.000,,,,0.000,,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,21336000.000,4756000.000,4333000.000,4084000.000,-9527000.000,4124000.000,3916000.000,4269000.000,-8184000.000,1493000.000,4521000.000,4278000.000,-6157000.000,4468000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses,,,,,,,,,,,,,,202.000
CapitalExpendituresIncurredButNotYetPaid,,83000.000,,,,8000.000,,,,453000.000,,,,1769000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,100972000.000,,,,-136646000.000,,,,35898000.000,,,,12207000.000
ComprehensiveIncomeNetOfTax,-18513000.000,-9120000.000,-16550000.000,-7972000.000,-17617000.000,-14617000.000,-10402000.000,-11817000.000,-27278000.000,5306000.000,-21789000.000,-21144000.000,-19592000.000,-25382000.000
CostsAndExpenses,11154000.000,15515000.000,21389000.000,14899000.000,18293000.000,19479000.000,18811000.000,18768000.000,21918000.000,22157000.000,22850000.000,23513000.000,25357000.000,29563000.000
DebtConversionConvertedInstrumentAmount1,,821000.000,,,,0.000,,,,,,,,
DepreciationDepletionAndAmortization,,265000.000,,,,291000.000,,,,324000.000,,,,541000.000
EarningsPerShareBasic,,,-0.520,-0.250,,,,,,0.140,,,,-0.660
EarningsPerShareBasicAndDiluted,-5.620,-0.300,,,,-0.450,-0.320,-0.360,-0.790,,-0.590,-0.550,,
