,2012-08-31,2013-08-31,2014-08-31,2015-08-31
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,-332.000
CashPeriodIncreaseDecrease,-13947.000,-23443.000,-17039.000,
CurrentIncomeTaxExpenseBenefit,0.000,0.000,0.000,0.000
DeferredFederalIncomeTaxExpenseBenefit,,0.000,0.000,0.000
EffectiveIncomeTaxRateContinuingOperations,,0.340,0.340,0.340
FederalIncomeTaxExpenseBenefitContinuingOperations,,8328.000,8186.000,6442.000
GeneralAndAdministrativeExpense,8015.000,900.000,4417.000,1597.000
IncomeLossFromContinuingOperations,-52469.000,,,
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,-0.020,-0.010,-0.000,-0.010
IncomeTaxesPaid,0.000,0.000,0.000,0.000
IncreaseDecreaseInAccruedLiabilities,900.000,1050.000,7039.000,6985.000
IncreaseDecreaseInDueToOfficersAndStockholders,-503.000,0.000,0.000,11630.000
IncreaseDecreaseInPrepaidExpense,5000.000,0.000,0.000,0.000
InterestPaid,0.000,0.000,0.000,0.000
NetCashProvidedByUsedInFinancingActivities,30000.000,0.000,0.000,0.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,30000.000,0.000,0.000,0.000
NetCashProvidedByUsedInOperatingActivities,-43947.000,-23443.000,-17039.000,-332.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-43947.000,-23443.000,-17039.000,-332.000
NetIncomeLoss,-52469.000,-24493.000,-24078.000,-18947.000
OfficersCompensation,8125.000,0.000,0.000,
OperatingExpenses,52469.000,24493.000,24078.000,18947.000
OperatingIncomeLoss,-52469.000,-24493.000,-24078.000,-18947.000
ProceedsFromContributedCapital,,,,0.000
ProceedsFromIssuanceOfCommonStock,30000.000,0.000,0.000,0.000
ProfessionalFees,36329.000,23593.000,19661.000,17350.000
Revenues,0.000,0.000,0.000,0.000
SalesRevenueNet,0.000,0.000,0.000,0.000
ValuationAllowanceDeferredTaxAssetChangeInAmount,,-8328.000,8186.000,6442.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,2300000.000,2300000.000,23000000.000
