,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,10238.000,10294.000,11430.000,15044.000,13637.000,13522.000
AccruedLiabilitiesCurrent,100.000,1668.000,100.000,2773.000,3407.000,5480.000
AccruedLiabilitiesCurrentAndNoncurrent,1039.000,,,,,
AdditionalPaidInCapital,344117.000,344117.000,344117.000,344117.000,344117.000,344117.000
Assets,,,,,888.000,8.000
AssetsCurrent,166.000,277.000,3168.000,279.000,888.000,8.000
CashAndCashEquivalentsAtCarryingValue,166.000,277.000,3168.000,279.000,888.000,8.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,90000000.000,90000000.000,90000000.000,90000000.000,90000000.000,90000000.000
CommonStockSharesIssued,6683000.000,6683000.000,6683000.000,6683000.000,6683000.000,6683000.000
CommonStockSharesOutstanding,6683000.000,6683000.000,6683000.000,6683000.000,6683000.000,6683000.000
CommonStockValue,6683.000,6683.000,6683.000,6683.000,6683.000,6683.000
DeferredTaxAssetsNet,,0.000,,,,0.000
DeferredTaxAssetsOperatingLossCarryforwards,,17260.000,,,,23951.000
DeferredTaxAssetsValuationAllowance,,17260.000,,,,23951.000
DueToRelatedPartiesNoncurrent,20000.000,3500.000,7500.000,10000.000,,
InterestPayableCurrent,,1656.000,,,,
Liabilities,31377.000,35550.000,41376.000,48339.000,53888.000,57042.000
LiabilitiesAndStockholdersEquity,166.000,277.000,3168.000,279.000,888.000,8.000
LiabilitiesCurrent,10338.000,31962.000,31530.000,37817.000,43044.000,57042.000
LiabilitiesNoncurrent,21039.000,3588.000,9846.000,10522.000,10844.000,0.000
NotesPayableCurrent,,20000.000,,,,
NotesPayableRelatedPartiesClassifiedCurrent,,,20000.000,20000.000,26000.000,38040.000
NotesPayableRelatedPartiesCurrentAndNoncurrent,,,,,20000.000,
NotesPayableRelatedPartiesNoncurrent,,25156.000,20000.000,20000.000,10000.000,0.000
OperatingLossCarryforwards,,46300.000,,,,64200.000
OtherLiabilitiesNoncurrent,,88.000,2346.000,522.000,844.000,0.000
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,0.000,0.000,0.000,0.000,0.000,0.000
RetainedEarningsAccumulatedDeficit,-382011.000,-386073.000,-389008.000,-398860.000,-403800.000,-407834.000
StockholdersEquity,-31211.000,-35273.000,-38208.000,-48060.000,-53000.000,-57034.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-31211.000,-35273.000,-38208.000,-48060.000,-53000.000,-57034.000
