,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsAndOtherReceivablesNetCurrent,,,,28700000.000,44900000.000,27000000.000,25900000.000,28500000.000,26400000.000,45900000.000,31700000.000
AccountsPayableCurrent,,3300000.000,103300000.000,109700000.000,43900000.000,8600000.000,11700000.000,7800000.000,18300000.000,21500000.000,18900000.000
AccountsReceivableNetCurrent,,19900000.000,22700000.000,,,,,,,,
AccruedLiabilitiesCurrent,,,,,,,,,,12700000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,231200000.000,230800000.000,335100000.000,344200000.000,351000000.000,359200000.000,367800000.000,376300000.000,1032000000.000,1052200000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,,,,,,,,-500000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,-400000.000,-900000.000
AssetRetirementObligation,,,,13000000.000,14200000.000,13500000.000,,,,30200000.000,
AssetRetirementObligationsNoncurrent,,,,12700000.000,12900000.000,13000000.000,12500000.000,12700000.000,12800000.000,29300000.000,
Assets,,2258400000.000,2389700000.000,3264400000.000,3792200000.000,4125200000.000,4411100000.000,4732500000.000,5074800000.000,7186900000.000,7544300000.000
AssetsCurrent,,226000000.000,88600000.000,132200000.000,188800000.000,95800000.000,91100000.000,79000000.000,109000000.000,170900000.000,198400000.000
AssetsNoncurrentOtherThanNoncurrentInvestmentsAndPropertyPlantAndEquipment,,,,,,314200000.000,,,,878800000.000,
CashAndCashEquivalentsAtCarryingValue,,175400000.000,38800000.000,77300000.000,107000000.000,35000000.000,35400000.000,24200000.000,57100000.000,39600000.000,91100000.000
DeferredCreditsAndOtherLiabilities,,75800000.000,76900000.000,120000000.000,122000000.000,,125500000.000,117700000.000,118200000.000,,213300000.000
DeferredCreditsAndOtherLiabilitiesNoncurrent,,,,,,123400000.000,,,,207900000.000,
DeferredIncomeTaxLiabilities,,0.000,,,,,,,,,
DeferredRevenueCurrent,,3900000.000,700000.000,300000.000,7400000.000,4200000.000,1000000.000,200000.000,7500000.000,4300000.000,1700000.000
DeferredRevenueNoncurrent,,,,,,9100000.000,11000000.000,11000000.000,11000000.000,14000000.000,13800000.000
DeferredTaxAssetsNet,,0.000,,,,,,,,,
DeferredTaxAssetsOther,,0.000,,,,,,,,,
DeferredTaxAssetsStateTaxes,,0.000,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation,,0.000,,,,,,,,,
DeferredTaxLiabilities,,0.000,,,,,,,,,
DeferredTaxLiabilitiesNoncurrent,,0.000,,,,,,,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,0.000,,,,,,,,,
DeferredTaxLiabilitiesRegulatoryAssetsAndLiabilities,,0.000,,,,,,,,,
DeferredTaxLiabilitiesTaxDeferredIncome,,0.000,,,,,,,,,
DerivativeAssetFairValueGrossAssetIncludingNotSubjectToMasterNettingArrangement,,,,,,,,,,,700000.000
DerivativeAssetFairValueGrossLiability,,,,,,,,,,,0.000
DerivativeAssetFairValueOffsetAgainstCollateralNetOfNotSubjectToMasterNettingArrangementPolicyElection,,,,,,,,,,,0.000
DerivativeAssetNotOffsetPolicyElectionDeduction,,,,,,,,,,,700000.000
DerivativeAssetNotSubjectToMasterNettingArrangement,,,,,,,,,,,0.000
DerivativeAssets,,,,,,,,,,,700000.000
DerivativeCollateralObligationToReturnCash,,,,,,,,,,,0.000
DerivativeCollateralRightToReclaimCash,,,,,,,,,,,0.000
DerivativeFairValueOfDerivativeAsset,,,,,,,,,,,700000.000
DerivativeFairValueOfDerivativeAssetAmountNotOffsetAgainstCollateral,,,,,,,,,,,700000.000
DerivativeFairValueOfDerivativeLiability,,,,,,,,,,,1200000.000
DerivativeFairValueOfDerivativeLiabilityAmountNotOffsetAgainstCollateral,,,,,,,,,,,1200000.000
DerivativeLiabilities,,,,,,,,,,,1200000.000
DerivativeLiabilityFairValueGrossAsset,,,,,,,,,,,0.000
DerivativeLiabilityFairValueGrossLiabilityIncludingNotSubjectToMasterNettingArrangement,,,,,,,,,,,1200000.000
DerivativeLiabilityFairValueOffsetAgainstCollateralNetOfNotSubjectToMasterNettingArrangementPolicyElection,,,,,,,,,,,500000.000
DerivativeLiabilityNotOffsetPolicyElectionDeduction,,,,,,,,,,,700000.000
DerivativeLiabilityNotSubjectToMasterNettingArrangement,,,,,,,,,,,0.000
DueFromRelatedPartiesCurrent,,6100000.000,6100000.000,6100000.000,6200000.000,6200000.000,6200000.000,6200000.000,6300000.000,18300000.000,12700000.000
