,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,990281.000,870454.000,678874.000,1078948.000,966177.000,1445513.000,855946.000,1412843.000,1021321.000,3499717.000,3309033.000,2617325.000,2667052.000,2970770.000,3421721.000,4072649.000,5273180.000,6355979.000,3995749.000,5849813.000,9935272.000,13716472.000,11672302.000
AccountsPayableCurrent,,,,,,,,,,,,,,,65353070.000,65151912.000,62797066.000,61471962.000,0.000,0.000,0.000,0.000,
AccountsReceivableNetCurrent,183971.000,896949.000,363510.000,453807.000,379164.000,692762.000,89781.000,0.000,280561.000,532386.000,58372.000,73200.000,13668.000,503406.000,0.000,132837.000,188971.000,1624323.000,887683.000,403267.000,803371.000,670878.000,320774.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,63759.000,562027.000,162154.000,315119.000,477960.000,659989.000,169310.000,417872.000,621669.000,848739.000,0.000,696190.000,696394.000,777537.000,126088.000,298574.000,465345.000,710104.000,262059.000,608321.000,977152.000,1518731.000,1338211.000
AccruedIncomeTaxesCurrent,3328474.000,1451929.000,2696367.000,3565019.000,3040105.000,2587680.000,1821020.000,2995638.000,3422526.000,3269908.000,6441137.000,5726882.000,3381538.000,978713.000,2739513.000,1568248.000,87218.000,1119918.000,4878962.000,6740793.000,24962897.000,0.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,9381744.000,9821233.000,10190189.000,10582531.000,11083716.000,11492383.000,11969459.000,12207294.000,12558732.000,12868080.000,13297528.000,13688203.000,14050864.000,13832384.000,13921562.000,14331612.000,14223111.000,14477435.000,14356187.000,14868010.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,8693843.000,10317501.000,10670204.000,9369517.000,11070278.000,10254729.000,11217270.000,13756744.000,15035332.000,16074749.000,14085078.000,14408309.000,14480593.000,14743718.000,15843383.000,16331452.000,5846677.000,-1249.000,1961899.000,-6662512.000,-7993196.000,-76248201.000,23231771.000
AdditionalPaidInCapital,52345820.000,55728009.000,56084448.000,56395595.000,56774801.000,57656674.000,70419582.000,75427689.000,75802554.000,76847205.000,78817200.000,79028195.000,79239190.000,79460175.000,79672958.000,79775302.000,79877646.000,79990717.000,80066064.000,80208682.000,80219824.000,80230968.000,80242111.000
AdvancesToAffiliate,,,,,,,,,,,,,,,,,,200059.000,450025.000,449809.000,1041634.000,,
Assets,126448137.000,136230269.000,144916099.000,154870349.000,164911846.000,172783539.000,187827245.000,203839479.000,218133204.000,301096461.000,312193237.000,311635826.000,305128835.000,311754324.000,387453873.000,381850368.000,443306122.000,469616222.000,758296044.000,1131950728.000,1662534201.000,2262403149.000,2838563519.000
AssetsCurrent,112913082.000,122618722.000,131617145.000,141880908.000,152117471.000,160443210.000,175737945.000,191887559.000,206442933.000,257023009.000,260642347.000,258104908.000,247531276.000,233584456.000,303688712.000,279553587.000,343296346.000,346249798.000,608675293.000,961640123.000,1474695121.000,752985062.000,1566057346.000
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,,,,,,,,,,,,,,,,162568844.000,161915178.000,162551716.000,
BuildingsAndImprovementsGross,,,,2394367.000,2420811.000,2412024.000,2445051.000,2481999.000,2496865.000,2509815.000,2489047.000,2491755.000,2492484.000,2496012.000,2506371.000,2511212.000,2414381.000,2363093.000,2378611.000,2309133.000,2364582.000,2208918.000,2226099.000
Cash,,,,,,,,,,,,,20707.000,,,,,,,,,281018.000,
CashAndCashEquivalentsAtCarryingValue,3234596.000,8810173.000,2954410.000,3748322.000,1625205.000,2544114.000,20272126.000,5692140.000,23317032.000,2284930.000,7505439.000,6809213.000,6554801.000,1331658.000,70459741.000,1498322.000,29614182.000,3100569.000,13266877.000,37496173.000,129649710.000,21333193.000,9425086.000
CashUninsuredAmount,,,,0.000,0.000,0.000,,,,24016.000,3553.000,0.000,0.000,0.000,,,,,,,,,
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,1868793.000,1388358.000,1388358.000,4188358.000,1688358.000,,,,,,,,,,,,,,,
ClassOfWarrantOrRightOutstanding,,,,1868793.000,1388358.000,1388358.000,4188358.000,1688358.000,1688358.000,1417778.000,1117778.000,1117778.000,1117778.000,294000.000,294000.000,,,0.000,,,,,
CommitmentsAndContingencies,,,,,,,0.000,,,,,,,,,,,,,,,,0.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,50098816.000,53107343.000,53107343.000,53426890.000,53671140.000,54521140.000,61571140.000,64294216.000,64431140.000,64953462.000,65953462.000,65953462.000,65953462.000,65963502.000,65963502.000,65963502.000,65963502.000,65963502.000,65963502.000,66018867.000,66018867.000,66018867.000,66018867.000
CommonStockSharesOutstanding,50098816.000,53107343.000,53107343.000,53426890.000,53671140.000,54521140.000,61571140.000,64294216.000,64431140.000,64953462.000,65953462.000,65953462.000,65953462.000,65963502.000,65963502.000,65963502.000,65963502.000,65963502.000,65963502.000,66018867.000,66018867.000,66018867.000,66018867.000
CommonStockValue,50099.000,53108.000,53108.000,53427.000,53671.000,54521.000,61571.000,64294.000,64431.000,64953.000,65953.000,65953.000,65953.000,65963.000,65963.000,65963.000,65963.000,65963.000,65963.000,66018.000,66018.000,66018.000,66018.000
ConstructionInProgressGross,,,,,,0.000,,,,,,,,,,,,,,,,,
ConstructionPayableCurrent,,,,,,,,,,,,,,,,,,23876642.000,36437781.000,54189120.000,53971233.000,0.000,
CustomerDepositsCurrent,,,,,,,,,,,,,,,690059.000,,,,,,,,
DebtInstrumentCollateralAmount,,,,,,,,,,,,,,,,,,186100000.000,,,,,
DebtInstrumentInterestRateStatedPercentage,,,,,,,,,,,,,,,,,,,,,,0.060,
DebtIssuanceCostsLineOfCreditArrangementsNet,,,,,,,,,,,,,,,,,,,,,,,1200000.000
DebtWeightedAverageInterestRate,,,,,,,,,,,,,,,,,,,,,,0.112,0.095
DeferredFinanceCostsCurrentNet,,,,,,,,,,,,,,,490148.000,,,,,,,,
DeferredIncomeTaxLiabilities,,,,,,,,,,,,,,,,,,,,,1774993.000,,
DeferredTaxAssetsGross,,,,,,,707803.000,1315157.000,477100.000,275882.000,0.000,0.000,1573587.000,0.000,747420.000,2586001.000,,,0.000,0.000,17660837.000,,1027910.000
DeferredTaxAssetsGrossNoncurrent,,,,,,,,,,,,,,,,,,,,,17660837.000,,1027910.000
DeferredTaxAssetsInvestmentInSubsidiaries,,,,,,,,,,,,,,,,2586001.000,,,,,,,
DeferredTaxAssetsLiabilitiesNet,,,,,,,,,,,,,,,,2586001.000,0.000,0.000,0.000,0.000,17660837.000,,
DeferredTaxAssetsNet,,,,,,,,,,,,,,,,,,,,,19639024.000,0.000,1027910.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,,,,,,,,,5001000.000,5067000.000,5335180.000,5455464.000,5535469.000,5593375.000,5698869.000,5806730.000
DeferredTaxAssetsOther,,,,,,,,,,,,,,,,,,,,,,,206233.000
DeferredTaxAssetsTaxDeferredExpense,,,,,,,,,,,,,,,,,,,,,165243.000,,
DeferredTaxAssetsTaxDeferredExpenseOther,,,,,,,,,,,,,,,,,,,,,733770.000,,821677.000
DeferredTaxAssetsValuationAllowance,,,,,,,,,,,,,,,,5001000.000,5067000.000,5335180.000,5455464.000,5535469.000,5593375.000,5698869.000,5806730.000
DeferredTaxLiabilities,,,,,,,,,,,,,,,,,,1774993.000,2045934.000,1986173.000,1978187.000,1249622.000,0.000
DeferredTaxLiabilitiesCurrent,,,,,,,,,,,,,,,,2590000.000,,,,,,,
DeferredTaxLiabilitiesDeferredExpenseCapitalizedInterest,,,,,,,,,,,,,,,,851271.000,1307187.000,1774993.000,2045934.000,1986173.000,1978187.000,0.000,
DeferredTaxLiabilitiesDeferredExpenseDeferredFinancingCosts,,,,,,,,,,,,,,,,,,,,,,1971192.000,0.000
