,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccruedLiabilitiesAndOtherLiabilities,2800000.000,2794000.000,3209000.000,1786000.000,3273000.000,3443000.000,2164000.000,3819000.000,3253000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,,-140000.000
AdditionalPaidInCapitalCommonStock,210863000.000,211361000.000,211595000.000,211729000.000,211983000.000,244180000.000,244641000.000,244880000.000,245436000.000
AdvancesToAffiliate,2340000.000,,,,,,,,
Assets,326339000.000,501838000.000,565598000.000,615379000.000,642684000.000,729755000.000,819232000.000,957402000.000,942112000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,6300000.000,6400000.000
CashAndCashEquivalentsAtCarryingValue,27104000.000,36240000.000,28507000.000,30834000.000,23893000.000,68359000.000,23318000.000,35723000.000,29840000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000
CommonStockSharesIssued,15226163.000,15253998.000,15285528.000,15301946.000,15318532.000,17924523.000,18098311.000,18122387.000,18146998.000
CommonStockSharesOutstanding,15226163.000,15253998.000,15285528.000,15301946.000,15318532.000,17924523.000,18098311.000,18122387.000,18146998.000
CommonStockValue,152000.000,152000.000,152000.000,152000.000,152000.000,179000.000,181000.000,181000.000,181000.000
DebtInstrumentCarryingAmount,,,,,136496000.000,102240000.000,119232000.000,,
DebtInstrumentCollateralAmount,,,,164610000.000,214231000.000,160339000.000,188626000.000,313797000.000,307311000.000
DebtInstrumentInterestRateStatedPercentage,,,,,0.039,0.038,0.032,,
DeferredFinanceCostsNet,,,,,,,,7082000.000,
EquityMethodInvestmentOwnershipPercentage,0.405,0.405,0.405,0.405,0.405,,,,
Liabilities,101188000.000,273388000.000,332489000.000,377566000.000,400480000.000,452456000.000,538225000.000,674679000.000,654968000.000
LiabilitiesAndStockholdersEquity,326339000.000,501838000.000,565598000.000,615379000.000,642684000.000,729755000.000,819232000.000,957402000.000,942112000.000
LoansPledgedAsCollateral,,179808000.000,291314.000,398696000.000,391799000.000,504885000.000,595279000.000,598643000.000,586076000.000
ManagementFeePayable,374000.000,441000.000,646000.000,667000.000,679000.000,703000.000,750000.000,750000.000,750000.000
MinorityInterest,9547000.000,9658000.000,9832000.000,10011000.000,10173000.000,10274000.000,10382000.000,10431000.000,10563000.000
MortgageLoansOnRealEstate,285834000.000,444408000.000,510594000.000,554877000.000,584298000.000,630534000.000,755627000.000,870587000.000,856756000.000
MortgageLoansOnRealEstateCarryingAmountOfMortgages,,,,554877000.000,,,,870587000.000,
MortgageLoansOnRealEstateFederalIncomeTaxBasis1,,,,542400000.000,,,,825900000.000,
MortgageLoansOnRealEstatePeriodicPaymentTermsBalloonPaymentToBeReceived,,,,187316000.000,,,,161465000.000,
MortgageLoansOnRealEstatePrincipalAmountOfDelinquentLoans,,,,346401000.000,,,,454927000.000,
NewAccountingPronouncementOrChangeInAccountingPrincipleCumulativeEffectOfChangeOnEquityOrNetAssets1,,,,,,,,1200000.000,
PreferredStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
PreferredStockSharesAuthorized,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000
PreferredStockSharesIssued,,,,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,,,,0.000,0.000,0.000,0.000,0.000,0.000
PrepaidExpenseAndOtherAssets,3661000.000,6068000.000,8218000.000,11208000.000,6973000.000,2320000.000,6762000.000,1679000.000,1637000.000
RealEstateAcquiredThroughForeclosure,,,,,,14400000.000,17100000.000,23900000.000,
RealEstateHeldforsale,5541000.000,9018000.000,9168000.000,10333000.000,13380000.000,16551000.000,19505000.000,23882000.000,27339000.000
RentalProperties,122000.000,121000.000,121000.000,58000.000,1155000.000,760000.000,915000.000,1289000.000,1552000.000
RestrictedCashAndCashEquivalents,,,,,1067000.000,382000.000,35000.000,1185000.000,714000.000
RetainedEarningsAccumulatedDeficit,4589000.000,7279000.000,11530000.000,15921000.000,19896000.000,22666000.000,25803000.000,27231000.000,31104000.000
SecuredDebt,82962000.000,116349000.000,197836000.000,270580000.000,260032000.000,346070000.000,416079000.000,442670000.000,428168000.000
SecuredDebtRepurchaseAgreements,15052000.000,153804000.000,130798000.000,104533000.000,136496000.000,102240000.000,119232000.000,227440000.000,222797000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,,,,,,,,155000.000,155000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,,,,,,,,13.500,13.500
ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsOutstandingNumber,,,,,,,,8000.000,
StockholdersEquity,215604000.000,218792000.000,223277000.000,227802000.000,232031000.000,267025000.000,270625000.000,272292000.000,276581000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,225151000.000,228450000.000,233109000.000,237813000.000,242204000.000,277299000.000,281007000.000,282723000.000,287144000.000
