,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30
AccountsAndOtherReceivablesNetCurrent,,,,,,,,,,,,,80992.000,0.000,0.000,,,,
AccountsPayableAndAccruedLiabilitiesCurrent,47263.000,5000.000,,,,,,,,,,72172.000,,,,,,,
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,,,515000.000,,,,,,,,,,,,,,
AccountsPayableCurrent,,,1211985.000,1370396.000,1535245.000,1540192.000,1551485.000,1868205.000,1891480.000,1638514.000,1654768.000,1639529.000,1675247.000,1674419.000,1668489.000,1640327.000,1680089.000,1678485.000,1729318.000
AccountsPayableInterestBearingCurrent,,,,37500.000,,,,,,,,,,,,,,,
AccountsPayableInterestBearingNoncurrent,,,,25000.000,,,,,,,,,,,,,,,
AccountsPayableOtherCurrent,,,,,231933.000,80509.000,,,,,,,,,,,,,
AccountsPayableRelatedPartiesCurrentAndNoncurrent,,,,,670000.000,,,,,,,,,,,,,,
AccountsReceivableNetCurrent,,,16632.000,,611370.000,136284.000,23487.000,35019.000,29283.000,27676.000,29975.000,3137.000,86362.000,530.000,530.000,530.000,530.000,530.000,
AccountsReceivableNetNoncurrent,,,,,1000000.000,,,,,,,,,,,,,,
AccruedBonusesCurrent,,,,,126568.000,,,9066.000,,,,,,,,,,,
AccruedLiabilitiesAndOtherLiabilities,,,,,166921.000,,,18554.000,,,,,,,,,,,
AccruedLiabilitiesCurrent,,,191548.000,179043.000,166921.000,171149.000,239379.000,18554.000,70777.000,46195.000,46708.000,72172.000,77475.000,119637.000,99099.000,138057.000,130912.000,149750.000,177785.000
AccruedPayrollTaxesCurrent,,,,,20801.000,,,5738.000,,,,890.000,,,,,,,
AccruedProfessionalFeesCurrent,,,,,13520.000,,,,,,,32155.000,,,,,,,
AccruedProfessionalFeesCurrentAndNoncurrent,,,,,,,,,,,,40000.000,,,,,,,
AccruedRentCurrentAndNoncurrent,,,,16800.000,,,,,,,,,,,,,,,
AccruedRentNoncurrent,,,,12000.000,,,,,,,,,,,,,,,
AccruedSalariesCurrent,,,,,,,,,,,,13076.000,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,57411.000,,,35059.000,,,,-64139.000,,,,69108.000,,,
AdditionalPaidInCapitalCommonStock,,54250.000,21516741.000,9285961.000,9357853.000,10001188.000,10455501.000,12071023.000,12427232.000,28709100.000,29079523.000,29452379.000,30072805.000,30450327.000,30704140.000,31843635.000,32182145.000,33808121.000,33993372.000
Assets,20300.000,,24125061.000,451172.000,1139182.000,764940.000,595196.000,442455.000,538277.000,509142.000,495228.000,508656.000,630053.000,470593.000,420840.000,112665.000,76778.000,102504.000,47295.000
AssetsCurrent,20300.000,,221673.000,68116.000,756391.000,374317.000,218397.000,117074.000,228165.000,211913.000,215669.000,193538.000,316118.000,174090.000,141770.000,96208.000,62812.000,91017.000,38287.000
BorrowedFunds,,,,,,706000.000,706000.000,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentLiabilitiesAccountsPayable,,,,,39806.000,,,,,,,,,,,,,,
Cash,,,204920.000,14111.000,1400.000,,,19942.000,96667.000,,77853.000,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,300.000,,204920.000,14111.000,1400.000,87848.000,29099.000,19942.000,96667.000,80335.000,77853.000,42582.000,77715.000,49138.000,35448.000,41745.000,26608.000,43677.000,9049.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights,,,,,0.500,,,,,,,,,,,,,,
CommonStockCapitalSharesReservedForFutureIssuance,,,,,,,,,,,,783333.000,,,,,,,
CommonStockOtherSharesOutstanding,,,,,17725000.000,,,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000
CommonStockSharesIssued,3000000.000,16500000.000,44669136.000,39769609.000,30180979.000,34585477.000,36671677.000,38129100.000,32952452.000,58323721.000,59876868.000,62256379.000,64268482.000,66133720.000,67107677.000,72210283.000,74429954.000,76977541.000,77734658.000
CommonStockSharesOutstanding,3000000.000,16500000.000,44669136.000,39769609.000,11465750.000,34585477.000,36671677.000,,32952452.000,58323721.000,59876868.000,62256379.000,,66133720.000,67107677.000,72210283.000,74429954.000,76977541.000,77734658.000
CommonStockSharesSubscribedButUnissued,,,,,,,,,,,,,,200000.000,180000.000,290000.000,520000.000,0.000,133916.000
CommonStockSharesSubscriptions,,,,,,,,,,,,,,20.000,18.000,29.000,52.000,,14.000
CommonStockValue,300.000,1650.000,4467.000,3977.000,3018.000,3459.000,3667.000,3813.000,3295.000,5832.000,5988.000,6226.000,6427.000,6613.000,6711.000,7221.000,7443.000,7698.000,7773.000
CommonStockValueOutstanding,,,,,1773.000,,,,,,,,,,,,,,
ConvertibleDebtCurrent,,,,64900.000,8820344.000,,,-32773.000,-44565.000,-50443.000,,,,,,,,,
ConvertibleDebtFairValueDisclosures,,,,,,,,2208000.000,,,,,,,,,,,
ConvertibleDebtNoncurrent,,,145000.000,5000.000,5000.000,,,228782.000,361589.000,616556.000,,,,,,,,,
ConvertibleLongTermNotesPayable,,,100000.000,100000.000,100000.000,,,22227.000,10435.000,,,,,,,,,,
ConvertibleNotesPayable,,,508343.000,658315.000,665000.000,1202977.000,1289489.000,25000.000,25000.000,20000.000,,,,,,,,,
ConvertibleNotesPayableCurrent,,,440000.000,415000.000,415000.000,105000.000,105000.000,32773.000,44565.000,50443.000,38896.000,27678.000,15886.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000
ConvertiblePreferredStockSharesIssuedUponConversion,,,,,11465750.000,,21120808.000,,,,,,,,,,,,
CustomerDepositsCurrent,,,,,,,,,,80437.000,,,,,,,,,
DebtCurrent,,,,,-415000.000,,,,,,,,,,,,,,
DebtInstrumentCarryingAmount,,,,515000.000,,,,,,,,,,,,,,,
DebtInstrumentUnamortizedDiscount,,,,,1500.000,,,,,,,,,,,,,179246.000,149481.000
DebtInstrumentUnamortizedDiscountPremiumNet,,,,,0.000,,,,,,,,,,,,,,
DeferredCostsCurrent,,,,,,,,,,,,6206.000,,,,,,,
DeferredCreditsAndOtherLiabilities,,,,,,,,,,,,,,,,4648.000,,,
DeferredCreditsAndOtherLiabilitiesCurrent,,,,,,,,,,,,,,,,,4120.000,3593.000,3065.000
DeferredOfferingCosts,20000.000,,,,,,,,,,,,,,,,,,
DeferredTaxAssetsGross,,,,,,,,4320000.000,,,,,,,,,,,
DeferredTaxAssetsNet,,,,,3729000.000,,,,,,,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,,,,,4854000.000,,,,13990000.000,,,
DeferredTaxAssetsOther,,,,,48000.000,,,,,,,,,,,,,,
DeferredTaxAssetsValuationAllowance,,,,,-1530000.000,,,,,,,,,,,,,,
DepositAssets,,,,,32400.000,5000.000,5000.000,5000.000,39360.000,41920.000,26000.000,10000.000,10000.000,10000.000,10000.000,,,,
Deposits,,,,,,32400.000,-32400.000,-2400.000,-2400.000,-4787.000,,29454.000,,,,,,,
