,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2017-03-31
AdjustmentForAmortization,,,375.000,,,,375.000,,,,375.000,,,,0.000,,,,,
CashPeriodIncreaseDecrease,,,-279091.000,,,,-643183.000,,,,106603.000,,,,-16640.000,,,,-89681.000,
DepreciationNonproduction,,,0.000,,,,0.000,,,,,,,,,,,,,
EarningsPerShareBasicAndDiluted,-0.010,-0.010,-0.010,-0.010,-0.010,-0.010,-0.010,-0.000,-0.000,-0.010,0.000,-0.000,-0.000,-0.010,-0.000,-0.000,-0.000,-0.010,0.000,0.000
EffectiveIncomeTaxRateContinuingOperations,,,,,,,0.000,,,,0.000,,,,0.000,,,,0.000,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,0.000,,,,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,-588682.000,-949756.000,-1475769.000,-1109202.000,-1153490.000,-1019463.000,-690538.000,-814780.000,,,,,,,,,,,
IncomeTaxExpenseBenefit,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,
IncomeTaxesPaid,,,0.000,,,,0.000,,,,0.000,,,,0.000,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,24219.000,,,,-68800.000,,,,-1817.000,,,,46380.000,,,,-53063.000,
IncreaseDecreaseInDeferredCompensation,,,0.000,,,,0.000,,,,47500.000,,,,47500.000,,,,31667.000,
IncreaseDecreaseInDueToOfficersAndStockholdersCurrent,,,,,,,,,,,9522.000,,,,,,,,,
IncreaseDecreaseInOtherOperatingLiabilities,,,-16551.000,,,,0.000,,,,,,,,,,,,,
IncreaseDecreaseInPrepaidExpense,,,-137033.000,,,,-139431.000,,,,212000.000,,,,-23000.000,,,,,
InterestExpense,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,
InterestPaid,,,0.000,,,,0.000,,,,0.000,,,,0.000,,,,,
InvestmentIncomeInterest,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,
