,2011-02-26,2011-05-28,2011-11-26,2012-02-25,2012-05-26,2012-08-25,2012-11-24,2013-06-01,2013-11-30,2014-03-01,2014-05-31,2014-08-30,2014-11-29,2015-02-28,2015-05-30
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,300000.000,500000.000,,,400000.000,500000.000,800000.000,1100000.000,1053000.000,-1987000.000,231000.000,399000.000,397000.000
BusinessCombinationAcquisitionRelatedCosts,,,,,,,,,,,,,8861000.000,8230000.000,4690000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-37699000.000,,,,19934000.000,,29466000.000,,,,69168000.000,,
CommonStockDividendsPerShareCashPaid,,,,,,,,,0.260,,,,0.310,,
CommonStockDividendsPerShareDeclared,0.180,0.180,0.180,0.210,0.210,0.000,0.210,0.260,0.260,0.260,0.310,0.310,0.310,0.000,0.000
ComprehensiveIncomeNetOfTax,,,80056000.000,137488000.000,126418000.000,82840000.000,80325000.000,121057000.000,78300000.000,91180000.000,81243000.000,35486000.000,41535000.000,76717000.000,79929000.000
CostOfGoodsSold,,,1390715000.000,1601237000.000,1514684000.000,1564422000.000,1594894000.000,1681048000.000,1642850000.000,1814327000.000,1746625000.000,1742313000.000,1703475000.000,1867181000.000,1785011000.000
CostOfRevenue,1455802000.000,1373639000.000,,,,,,,,,,,,,
CostsAndExpenses,2062804000.000,1969042000.000,2013377000.000,2237508000.000,2160551000.000,2231468000.000,2294719000.000,2385086000.000,2379372000.000,2576364000.000,2538156000.000,2573986000.000,2485763000.000,2680720000.000,2601891000.000
DebtInstrumentInterestRateDuringPeriod,,,,,0.015,,,,,,,,,,
DeferredIncomeTaxExpenseBenefit,,,28595000.000,,,,17919000.000,,1402000.000,,,,,,
DepreciationDepletionAndAmortization,,,49135000.000,,,,57175000.000,,61734000.000,,,,69702000.000,,
EarningsPerShareBasic,0.990,0.910,0.680,1.160,1.070,0.700,0.690,1.050,0.680,0.800,0.710,0.300,0.360,0.670,0.700
EarningsPerShareDiluted,0.980,0.910,0.680,1.150,1.060,0.690,0.690,1.050,0.680,0.800,0.710,0.300,0.360,0.670,0.700
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,10572000.000,,,,12654000.000,,5244000.000,,,,3387000.000,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,,10572000.000,,,,12654000.000,,5244000.000,,,,3387000.000,,
GainLossOnSaleOfPropertyPlantEquipment,,,,,,,,,,,,,-2151000.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,196205000.000,177664000.000,128432000.000,214911000.000,194045000.000,126550000.000,126284000.000,189636000.000,120860000.000,140457000.000,121307000.000,40130000.000,70993000.000,118236000.000,128003000.000
IncomeTaxExpenseBenefit,73025000.000,66563000.000,48082000.000,78492000.000,69505000.000,45619000.000,46005000.000,68698000.000,42833000.000,49588000.000,40160000.000,5670000.000,29616000.000,41530000.000,48060000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,-54325000.000,,,,10003000.000,,27876000.000,,,,-117867000.000,,
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,5924000.000,,,,761000.000,,30671000.000,,,,20586000.000,,
IncreaseDecreaseInDeferredIncomeTaxes,,,,,,,,,,,,,-9637000.000,,
IncreaseDecreaseInOtherNoncurrentAssets,,,-616000.000,,,,2073000.000,,-1057000.000,,,,8003000.000,,
IncreaseDecreaseInOtherNoncurrentLiabilities,,,-6172000.000,,,,9784000.000,,3253000.000,,,,1865000.000,,
IncreaseDecreaseInRestrictedCash,,,,,,,-46009000.000,,-373000.000,,,,13000.000,,
IncreaseDecreaseInRetailRelatedInventories,,,146917000.000,,,,165906000.000,,178661000.000,,,,102410000.000,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,,,,,,,353000.000,321000.000,,318000.000,212000.000,244000.000
InterestExpense,4582000.000,7144000.000,6712000.000,6425000.000,5635000.000,6318000.000,7122000.000,6071000.000,6923000.000,7374000.000,7959000.000,7782000.000,7660000.000,7357000.000,6795000.000
InvestmentIncomeInterest,422000.000,455000.000,,,,,,,,,,,,,
