,2013-03-31,2014-03-31,2015-03-31,2016-03-31
AccretionExpense,,493732.000,440979.000,326080.000
AccretionOfDiscount,,493732.000,411721.000,
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,-1029924.000,,,
AdjustmentsToAdditionalPaidInCapitalOther,61148.000,,,
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,311877.000,,,
AdvertisingExpense,9149.000,,,
AmortizationOfDebtDiscountPremium,,,21102.000,12820.000
AmortizationOfFinancingCosts,,,,3880.000
AmortizationOfIntangibleAssets,,1291396.000,868675.000,868675.000
AssetsFairValueAdjustment,,23644629.000,,
CashAcquiredFromAcquisition,1430.000,16263.000,,50064.000
CashAndCashEquivalentsPeriodIncreaseDecrease,89926.000,112343.000,-204301.000,38838.000
ComprehensiveIncomeNetOfTax,2438472.000,-33827600.000,-2898394.000,-7371333.000
DebtInstrumentConvertibleBeneficialConversionFeature,,,,9793.000
DerivativeGainLossOnDerivativeNet,,,-349704.000,-1770154.000
EarningsPerShareBasicAndDiluted,-0.450,-2.420,-0.190,-0.380
EffectOfExchangeRateOnCashAndCashEquivalents,-46.000,-55491.000,-486873.000,55105.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.340,0.340,0.340,0.340
FinancingInterestExpense,2099.000,,,
ForeignCurrencyTransactionGainBeforeTax,,,,49257.000
ForeignCurrencyTransactionLossBeforeTax,4012.000,-310923.000,-521925.000,
GainsLossesOnExtinguishmentOfDebt,,,,171501.000
GoodwillAndIntangibleAssetImpairment,,29345483.000,,126782.000
GoodwillForeignCurrencyTranslationGainLoss,,,,74899.000
GoodwillImpairmentLoss,,,,126782.000
ImpairmentOfIntangibleAssetsFinitelived,,29345483.000,,
IncomeLossBeforeExtraordinaryItemsAndCumulativeEffectOfChangeInAccountingPrinciple,,,-3053395.000,
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,811350.000,-4913730.000,-585745.000,-726145.000
IncomeTaxReconciliationChangeInEnactedTaxRate,-2213.000,-66625.000,-41644.000,-1704462.000
