,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,1252000000.000,1455000000.000,1434000000.000
AccountsReceivableNetCurrent,530000000.000,668000000.000,708000000.000
AccrualForEnvironmentalLossContingencies,231000000.000,324000000.000,324000000.000
AccruedCappingClosurePostClosureAndEnvironmentalCostsNoncurrent,,30000000.000,
AccruedEnvironmentalLossContingenciesCurrent,31000000.000,60000000.000,60000000.000
AccruedEnvironmentalLossContingenciesNoncurrent,201000000.000,264000000.000,263000000.000
AccruedIncomeTaxesNoncurrent,351000000.000,310000000.000,352000000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,13536000000.000,13225000000.000,13642000000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-4478000000.000,-3775000000.000,-3800000000.000
AdditionalPaidInCapital,,9531000000.000,
AdditionalPaidInCapitalCommonStock,,,9553000000.000
AssetRetirementObligation,7000000.000,708000000.000,
AssetRetirementObligationCurrent,,104000000.000,
AssetRetirementObligationsNoncurrent,,,635000000.000
Assets,17305000000.000,16741000000.000,17076000000.000
AssetsCurrent,3622000000.000,3181000000.000,3404000000.000
BusinessCombinationContingentConsiderationLiabilityNoncurrent,,122000000.000,
CashAndCashEquivalentsAtCarryingValue,241000000.000,853000000.000,804000000.000
CommonStockCapitalSharesReservedForFutureIssuance,,18540200.000,
CommonStockParOrStatedValuePerShare,,0.010,
CommonStockSharesAuthorized,,750000000.000,
CommonStockSharesOutstanding,,182930995.000,
CommonStockValue,,2000000.000,2000000.000
ConstructionInProgressGross,,498000000.000,
DeferredCosts,,127000000.000,
DeferredCreditsAndOtherLiabilitiesNoncurrent,614000000.000,604000000.000,642000000.000
DeferredIncomeTaxLiabilities,,884000000.000,
DeferredRevenueNoncurrent,,76000000.000,
DeferredTaxAssetsDeferredIncome,,28000000.000,
DeferredTaxAssetsDerivativeInstruments,,0.000,
DeferredTaxAssetsGross,,3088000000.000,
DeferredTaxAssetsNet,,1333000000.000,
DeferredTaxAssetsNetNoncurrent,753000000.000,741000000.000,814000000.000
DeferredTaxAssetsOperatingLossCarryforwards,,1064000000.000,
DeferredTaxAssetsOther,,233000000.000,
DeferredTaxAssetsTaxCreditCarryforwards,,23000000.000,
DeferredTaxAssetsTaxCreditCarryforwardsOther,,2001000000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeBenefits,,1240000000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsLossReserves,,313000000.000,
DeferredTaxAssetsValuationAllowance,,1755000000.000,
DeferredTaxLiabilities,,884000000.000,
DeferredTaxLiabilitiesDeferredExpense,,136000000.000,
DeferredTaxLiabilitiesDerivatives,,124000000.000,
DeferredTaxLiabilitiesOther,,125000000.000,
DefinedBenefitPensionPlanLiabilitiesNoncurrent,1580000000.000,1851000000.000,1813000000.000
DefinedBenefitPlanAssumptionsUsedCalculatingBenefitObligationRateOfCompensationIncrease,,0.036,
DefinedBenefitPlanFairValueOfPlanAssets,,5436000000.000,
DerivativeAssetsNoncurrent,270000000.000,468000000.000,357000000.000
DerivativeFairValueOfDerivativeAsset,317000000.000,514000000.000,477000000.000
DerivativeFairValueOfDerivativeLiability,296000000.000,267000000.000,385000000.000
DerivativeLiabilitiesNoncurrent,,234000000.000,
DueFromRelatedParties,,,70000000.000
EmployeeRelatedLiabilitiesCurrent,433000000.000,456000000.000,425000000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,17000000.000,
EquityMethodInvestmentAggregateCost,,1348000000.000,
EquityMethodInvestmentSummarizedFinancialInformationCurrentAssets,,1396000000.000,
EquityMethodInvestmentSummarizedFinancialInformationCurrentLiabilities,,1767000000.000,
EquityMethodInvestmentSummarizedFinancialInformationNoncurrentAssets,,11454000000.000,
EquityMethodInvestmentSummarizedFinancialInformationNoncurrentLiabilities,,6777000000.000,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,208000000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,10000000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,10000000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,10000000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,10000000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,10000000.000,
FiniteLivedIntangibleAssetsGross,,343000000.000,
Goodwill,155000000.000,155000000.000,
GoodwillGross,,155000000.000,
GoodwillImpairedAccumulatedImpairmentLoss,,0.000,
InventoryFinishedGoodsNetOfReserves,175000000.000,226000000.000,252000000.000
InventoryLIFOReserve,139000000.000,215000000.000,229000000.000
InventoryNet,1192000000.000,1160000000.000,1294000000.000
InventoryRawMaterialsNetOfReserves,301000000.000,363000000.000,381000000.000
InventorySuppliesNetOfReserves,131000000.000,137000000.000,142000000.000
InventoryWorkInProcessNetOfReserves,184000000.000,220000000.000,283000000.000
Investments,,1358000000.000,
InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,,,1393000000.000
LIFOInventoryAmount,298000000.000,393000000.000,489000000.000
LettersOfCreditOutstandingAmount,,444000000.000,
Liabilities,8179000000.000,9044000000.000,8913000000.000
LiabilitiesAndStockholdersEquity,17305000000.000,16741000000.000,17076000000.000
LiabilitiesCurrent,2206000000.000,2821000000.000,2623000000.000
LineOfCredit,0.000,0.000,
LitigationReserveNoncurrent,,74000000.000,
