,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30
AccountsPayableCurrent,1907000000.000,1900000000.000,1641000000.000,1600000000.000,1998000000.000,2175000000.000,2325000000.000,2293000000.000,2405000000.000,2571000000.000,2592000000.000,2300000000.000,2341000000.000,2536000000.000,2577000000.000,2622000000.000,2492000000.000,2803000000.000,2688000000.000,2743000000.000,2732000000.000,2956000000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,4499000000.000,4820000000.000,5172000000.000,5472000000.000,5797000000.000,6141000000.000,6337000000.000,6656000000.000,6938000000.000,7286000000.000,7478000000.000,-7792000000.000,8167000000.000,8548000000.000,8959000000.000,9340000000.000,9765000000.000,10140000000.000,10563000000.000,10871000000.000,11314000000.000,11711000000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,,,,,,,,,,-22000000.000,-16000000.000,,,,,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,-208000000.000,-333000000.000,-422000000.000,-413000000.000,,,,-286000000.000,-228000000.000,-185000000.000,-227000000.000,219000000.000,188000000.000,163000000.000,197000000.000,222000000.000,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,2047000000.000,2042000000.000,2035000000.000,3899000000.000,,,,5147000000.000,5111000000.000,5096000000.000,5049000000.000,5349000000.000,5327000000.000,5300000000.000,5275000000.000,7517000000.000,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-3403000000.000,-3593000000.000,-3724000000.000,-6766000000.000,-6518000000.000,-6490000000.000,-6464000000.000,-8577000000.000,-8426000000.000,-8331000000.000,-8324000000.000,-5130000000.000,-5139000000.000,-5137000000.000,-5100000000.000,-7311000000.000,-7294000000.000,-7288000000.000,-7316000000.000,-7275000000.000,-7279000000.000,-7279000000.000
AdditionalPaidInCapitalCommonStock,13945000000.000,13964000000.000,13983000000.000,13999000000.000,14015000000.000,14031000000.000,14045000000.000,14069000000.000,14120000000.000,14150000000.000,14096000000.000,13982000000.000,13876000000.000,13687000000.000,13464000000.000,12981000000.000,12578000000.000,11681000000.000,11285000000.000,10875000000.000,10339000000.000,9361000000.000
AirTrafficLiabilityCurrent,,5001000000.000,4072000000.000,3480000000.000,4729000000.000,5006000000.000,4264000000.000,3696000000.000,4920000000.000,5310000000.000,4583000000.000,4122000000.000,5643000000.000,5803000000.000,4992000000.000,4296000000.000,5866000000.000,6039000000.000,5231000000.000,4503000000.000,5988000000.000,5955000000.000
AirlineRelatedInventory,349000000.000,403000000.000,380000000.000,,,,,,,,,,,,,,,,,,,
AirlineRelatedInventoryNet,,,,367000000.000,364000000.000,393000000.000,403000000.000,404000000.000,371000000.000,376000000.000,353000000.000,357000000.000,348000000.000,357000000.000,340000000.000,318000000.000,326000000.000,328000000.000,314000000.000,318000000.000,326000000.000,340000000.000
