,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
CashAndCashEquivalentsPeriodIncreaseDecrease,1810.000,,,,3647.000,,,,1250.000,,500.000,,,,
EarningsPerShareBasicAndDiluted,-0.000,0.000,-0.000,-0.010,0.000,0.000,-0.000,-0.010,-0.000,0.000,0.000,0.000,0.000,-0.010,0.000
GeneralAndAdministrativeExpense,9264.000,6671.000,6569.000,6169.000,6853.000,4220.000,4000.000,4293.000,6450.000,3300.000,5600.000,3100.000,3100.000,3100.000,5600.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-10227.000,-7834.000,-7842.000,-7443.000,-8149.000,-5650.000,-5430.000,-5723.000,-7895.000,-4821.000,-7202.000,-4782.000,-4855.000,-4882.000,-7382.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,1074.000,,,,3000.000,,,,2700.000,,2100.000,,,,2600.000
IncreaseDecreaseInAccruedInterestReceivableNet,963.000,,,,1296.000,,,,-1445.000,,-1602.000,,,,-1782.000
InterestExpense,-963.000,-1163.000,-1273.000,-1274.000,-1296.000,-1430.000,1430.000,6882.000,1445.000,1521.000,1602.000,1682.000,1755.000,1782.000,1782.000
InterestExpenseDebt,963.000,,,,1296.000,,,,1445.000,,1602.000,,,,1782.000
NetCashProvidedByUsedInFinancingActivities,10000.000,,,,7500.000,,,,5000.000,,4000.000,,,,3000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,10000.000,,,,7500.000,,,,5000.000,,4000.000,,,,3000.000
NetCashProvidedByUsedInOperatingActivities,-8190.000,,,,-3853.000,,,,-3750.000,,-3500.000,,,,-3000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-8190.000,,,,-3853.000,,,,-3750.000,,-3500.000,,,,-3000.000
NetIncomeLoss,-10227.000,-7834.000,-7842.000,-7443.000,-8149.000,-5650.000,-5430.000,-5723.000,-7895.000,-4821.000,-7202.000,-4782.000,-4855.000,-4882.000,-7382.000
OperatingExpenses,9264.000,6671.000,6569.000,6169.000,6853.000,4220.000,4000.000,4293.000,6450.000,3300.000,5600.000,3100.000,3100.000,3100.000,5600.000
OperatingIncomeLoss,-9264.000,-6671.000,-6569.000,-6169.000,-6853.000,-4220.000,-4000.000,-4293.000,-6450.000,-3300.000,-5600.000,-3100.000,-3100.000,-3100.000,5600.000
OtherExpenses,-963.000,-1163.000,-1273.000,-1274.000,-1296.000,-1430.000,,,,,,,,,
OtherNonoperatingIncomeExpense,,,,,,,-1430.000,,-1445.000,-1521.000,-1602.000,-1682.000,-1755.000,-1782.000,-1782.000
ProceedsFromNotesPayable,10000.000,,,,7500.000,,,,5000.000,,4000.000,,,,3000.000
WeightedAverageNumberOfDilutedSharesOutstanding,2937000.000,2937000.000,2937000.000,-5874000.000,2937000.000,2937000.000,2937000.000,-5874000.000,2937000.000,2937000.000,2937000.000,2937000.000,2937000.000,-5874000.000,2937000.000
