,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,1001777.000,1085476.000,601681.000,401929.000,1677128.000,886601.000,886316.000,702826.000
AccountsPayableRelatedPartiesCurrent,,47414.000,87258.000,59867.000,296023.000,0.000,4032.000,
AccountsReceivableGrossCurrent,447320.000,388472.000,405096.000,442763.000,1217787.000,1545061.000,1859474.000,2144878.000
AccountsReceivableNetCurrent,417320.000,348472.000,363096.000,392763.000,1157787.000,1469666.000,1627058.000,1654579.000
AccountsReceivableRelatedParties,80589.000,72423.000,67992.000,24897.000,58585.000,56493.000,55615.000,
AccruedLiabilitiesCurrent,135130.000,363924.000,458938.000,353750.000,934227.000,1347420.000,911843.000,803381.000
AccruedLiabilitiesCurrentAndNoncurrent,,,,,50000.000,50000.000,50000.000,50000.000
AccumulatedAmortizationDeferredFinanceCosts,,,65797.000,224453.000,383110.000,,1061347.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,216985.000,,,,364791.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,-30246.000,-18049.000
AdditionalPaidInCapital,1256506.000,1873959.000,3926074.000,5383772.000,5591375.000,15222983.000,17575583.000,20581990.000
AllowanceForDoubtfulAccountsReceivableCurrent,30000.000,40000.000,42000.000,50000.000,60000.000,75395.000,232416.000,490299.000
Assets,2052888.000,2023127.000,3752597.000,3760327.000,4018677.000,6689180.000,7784284.000,5761948.000
AssetsCurrent,1723168.000,1683700.000,1458663.000,1575449.000,1879735.000,5402394.000,6648745.000,4754205.000
AvailableForSaleSecurities,,,,,,,2389521.000,1602655.000
Cash,302811.000,268688.000,207192.000,362854.000,26666.000,359613.000,1249550.000,118474.000
CashAndCashEquivalentsAtCarryingValue,302811.000,268688.000,207192.000,362854.000,26666.000,359613.000,1249550.000,118474.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,4.500,,,,,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,35000000.000,35000000.000,35000000.000,35000000.000,35000000.000,35000000.000,35000000.000,35000000.000
CommonStockSharesIssued,4436783.000,4600033.000,4635783.000,4973315.000,4973715.000,7168621.000,7715306.000,8358066.000
CommonStockSharesOutstanding,4436783.000,4600033.000,4635783.000,4973315.000,4973715.000,7168621.000,7715306.000,8358066.000
CommonStockValue,444.000,460.000,463.000,497.000,497.000,717.000,772.000,836.000
DebtInstrumentConvertibleConversionPrice1,,,4.000,4.000,,,,
DebtInstrumentFaceAmount,,,117917.000,,,,,
DeferredFinanceCostsGross,,,1903879.000,1903879.000,1903879.000,,1903879.000,
DeferredFinanceCostsNet,,,,,,954113.000,,
DeferredFinanceCostsNoncurrentNet,,,1838082.000,1679426.000,1520769.000,954113.000,842533.000,730953.000
DeferredRentCreditNoncurrent,5682.000,5165.000,4648.000,4130.000,3613.000,2710.000,1807.000,903.000
DeferredTaxAssetsGross,,,986560.000,,,,986560.000,
DeferredTaxAssetsLiabilitiesNet,,,,,,,0.000,
DeferredTaxAssetsNet,,,0.000,,,,986560.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,713603.000,,,,3093358.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation,,,11286.000,,,,11058.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,142284.000,,,,405616.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,,,16632.000,,,,90177.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsOther,,,95040.000,,,,293601.000,
DeferredTaxAssetsValuationAllowance,,,986560.000,,,,3955042.000,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,1153867.000,1002514.000,851161.000,699807.000,548453.000,867517.000,,
IndefiniteLivedIntangibleAssetsExcludingGoodwill,,,20000.000,20000.000,20000.000,20000.000,20000.000,
IntangibleAssetsNetExcludingGoodwill,29996.000,28745.000,27494.000,26243.000,24992.000,23741.000,22500.000,21250.000
InventoryFinishedGoods,807694.000,908230.000,565624.000,284238.000,450514.000,543755.000,905642.000,627970.000
InventoryFinishedGoodsNetOfReserves,,,,,,,320000.000,206000.000
InventoryNet,960404.000,1013684.000,712558.000,481478.000,639030.000,978159.000,1187941.000,1074477.000
InventoryRawMaterialsAndSupplies,171906.000,105454.000,146934.000,197240.000,188516.000,434404.000,282299.000,446507.000
InventoryValuationReserves,19196.000,,,,,28615.000,45078.000,59113.000
Liabilities,1207798.000,1515258.000,2356037.000,2323105.000,4456018.000,2385721.000,3215741.000,1629259.000
LiabilitiesAndStockholdersEquity,2052888.000,2023127.000,3752597.000,3760327.000,4018677.000,6689180.000,7784284.000,5761948.000
LiabilitiesCurrent,1155465.000,1468291.000,1116477.000,812359.000,2667800.000,2285660.000,3129859.000,1556723.000
LineOfCredit,,,,,,,0.000,
LineOfCreditFacilityCurrentBorrowingCapacity,,,1000000.000,1500000.000,1500000.000,1500000.000,1500000.000,
LineOfCreditFacilityMaximumBorrowingCapacity,,,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,3500000.000
LinesOfCreditCurrent,,,,,,0.000,1280275.000,
LoansPayable,,,,,,,29026.000,
LoansPayableCurrent,,,,,,,11446.000,
LongTermLoansFromBank,0.000,0.000,,,,,,
LongTermLoansPayable,,,,,,,17580.000,
OperatingLeasesFutureMinimumPaymentsDue,,,78796.000,,,,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,52273.000,,,,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,26523.000,,,,,
OtherAssetsNoncurrent,68076.000,70601.000,67438.000,103600.000,62167.000,55633.000,52470.000,49308.000
OtherLiabilitiesNoncurrent,0.000,0.000,30000.000,30000.000,30000.000,30000.000,30000.000,30000.000
OtherLoansPayableCurrent,18558.000,18891.000,19231.000,19578.000,18408.000,12643.000,11446.000,8467.000
OtherLoansPayableLongTerm,46651.000,41802.000,36864.000,31837.000,28242.000,20475.000,17580.000,15431.000
OtherReceivablesNetCurrent,,,,120000.000,,,,
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
PreferredStockValue,0.000,0.000,0.000,0.000,,,,
