,2015-12-31,2016-12-31
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,394748.000,1694891.000
AllocatedShareBasedCompensationExpense,394748.000,1694891.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,0.000,0.000
CashAndCashEquivalentsPeriodIncreaseDecrease,9419618.000,-16034009.000
DebtConversionConvertedInstrumentAmount1,,0.000
DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,,81832.000
Depreciation,23508.000,26856.000
EarningsPerShareBasicAndDiluted,-4.710,-1.870
EffectiveIncomeTaxRateContinuingOperations,0.000,0.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.340,0.340
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,-0.461,-0.398
EffectiveIncomeTaxRateReconciliationOtherReconcilingItemsPercent,0.000,0.000
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,0.051,0.034
EffectiveIncomeTaxRateReconciliationTaxCreditsResearch,0.027,-0.022
GainLossOnDispositionOfAssets1,,0.000
GeneralAndAdministrativeExpense,4422764.000,7083155.000
IncreaseDecreaseInAccountsPayable,-268709.000,332100.000
IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,1121054.000,-119495.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-41243.000,-22047.000
IncreaseDecreaseInRestrictedCashForOperatingActivities,116666.000,15107.000
InterestIncomeExpenseNonoperatingNet,-793205.000,-464181.000
InterestPaid,568299.000,348888.000
NetCashProvidedByUsedInFinancingActivities,19602982.000,-1425988.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,19602982.000,-1425988.000
NetCashProvidedByUsedInInvestingActivities,-19984.000,-34883.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-19984.000,-34883.000
NetCashProvidedByUsedInOperatingActivities,-10163380.000,-14573138.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-10163380.000,-14573138.000
NetIncomeLoss,-10490103.000,-16471603.000
NetIncomeLossAvailableToCommonStockholdersBasic,-10490103.000,-16471603.000
NonoperatingIncomeExpense,519844.000,-391556.000
OperatingIncomeLoss,-11009947.000,-16080047.000
OperatingLeasesRentExpenseNet,190000.000,142000.000
PaidInKindInterest,293748.000,162270.000
PaymentsToAcquirePropertyPlantAndEquipment,19984.000,34883.000
ProceedsFromIssuanceInitialPublicOffering,23685270.000,0.000
ProceedsFromIssuanceOfCommonStock,,2003182.000
ProceedsFromIssuanceOfSecuredDebt,,0.000
ProceedsFromIssuanceOrSaleOfEquity,,0.000
ProceedsFromShortTermDebt,,0.000
RepaymentsOfLongTermDebt,1811744.000,3314225.000
ResearchAndDevelopmentExpense,6587183.000,10149879.000
RevenueFromGrants,,1152987.000
ShareBasedCompensation,394748.000,1694891.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,0.000,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,0.700,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,116928.000,25071.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,523390.000,915242.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,2.800,2.350
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,8.600,5.040
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,6.310,3.350
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,700000.000,
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,28344157.000,
StockIssuedDuringPeriodValueEmployeeStockPurchasePlan,,0.000
StockIssuedDuringPeriodValueNewIssues,,1899987.000
UnrecognizedTaxBenefitsPeriodIncreaseDecrease,0.000,0.000
ValuationAllowanceDeferredTaxAssetChangeInAmount,4800000.000,6500000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,2226023.000,8830396.000
