,2011-01-31,2011-04-30,2011-10-31,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31,2017-04-30
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,65203000.000,58317000.000,51333000.000,60788000.000,53111000.000,57143000.000,59397000.000,65090000.000,60428000.000,58645000.000,58529000.000,67555000.000,67106000.000,69022000.000,64598000.000,75673000.000,66306000.000,64943000.000,65249000.000,68167000.000,63058000.000,67364000.000,59927000.000,67723000.000,64527000.000
AccountsReceivableNet,134834000.000,132053000.000,130525000.000,126885000.000,129011000.000,127303000.000,133589000.000,148648000.000,153135000.000,161237000.000,170220000.000,168451000.000,171538000.000,171403000.000,186344000.000,182711000.000,182496000.000,180827000.000,187753000.000,172329000.000,169352000.000,182050000.000,186172000.000,186330000.000,191284000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,54375000.000,,,,63535000.000,,,,73262000.000,,,,79512000.000,,,,86913000.000,,,,88917000.000,,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,3386000.000,,,,5461000.000,,,,4504000.000,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,-1714000.000,,,,-1424000.000,,,,648000.000,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,-332000.000,,,,-114000.000,,,,-5329000.000,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,1088000.000,2615000.000,1340000.000,2003000.000,3097000.000,2630000.000,3923000.000,1596000.000,1251000.000,686000.000,-177000.000,-8675000.000,-5645000.000,-4508000.000,-17996000.000,-42086000.000,-32372000.000,-47192000.000,-48586000.000,-63306000.000,-40856000.000,-49767000.000,-57583000.000,-51455000.000,-60064000.000
AdditionalPaidInCapitalCommonStock,53612000.000,41935000.000,0.000,,,,26730000.000,93534000.000,129282000.000,134464000.000,124837000.000,123699000.000,52004000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2777000.000,16399000.000
Assets,1780191000.000,1806487000.000,1831300000.000,1834533000.000,1916405000.000,1923778000.000,1979491000.000,1803533000.000,1887279000.000,1910357000.000,2407249000.000,2293077000.000,2281409000.000,1836088000.000,1860086000.000,1690811000.000,1772552000.000,1625895000.000,2116471000.000,1893120000.000,1920755000.000,1999356000.000,1732576000.000,1758604000.000,2167073000.000
BusinessAcquisitionContingentConsiderationPotentialCashPayment,,,0.000,,,,,,,,,,,,,,,,,,,,,,
