,2013-12-31
AdjustmentsToAdditionalPaidInCapitalOther,21350.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,0.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-42233.000
CostOfRevenue,20220.000
Depreciation,51.000
EarningsPerShareBasicAndDiluted,-0.010
GeneralAndAdministrativeExpense,11200.000
GrossProfit,76390.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-27093.000
IncreaseDecreaseInAccountsPayable,-8047.000
IncreaseDecreaseInAccountsReceivable,4500.000
IncreaseDecreaseInAccruedLiabilities,13895.000
IncreaseDecreaseInDeferredRevenue,5000.000
InvestmentIncomeInterest,5.000
NetCashProvidedByUsedInFinancingActivities,-19576.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-19576.000
NetCashProvidedByUsedInInvestingActivities,-1963.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-1963.000
NetCashProvidedByUsedInOperatingActivities,-20694.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-20694.000
OfficersCompensation,72086.000
OperatingExpenses,103488.000
OperatingIncomeLoss,-27098.000
OtherOperatingIncomeExpenseNet,5.000
PaymentsToAcquirePropertyPlantAndEquipment,1963.000
ProceedsFromContributedCapital,21350.000
ProceedsFromRelatedPartyDebt,-40926.000
ProfessionalFees,20202.000
ProfitLoss,-27093.000
RepaymentsOfRelatedPartyDebt,40926.000
Revenues,96610.000
SalesRevenueNet,96610.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,4204000.000
