,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,,,,,,,,,,,,,,,6721.000,
AllocatedShareBasedCompensationExpense,,,,,,,,,,,,,10000.000,,,,10000.000,
AmortizationOfDebtDiscountPremium,20000.000,,,,3576.000,,,,,,,,,,,,,
AmortizationOfFinancingCostsAndDiscounts,,,,,,,,,11547.000,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,3444.000,,,,876.000,,,,285.000,,,,,,,,350.000,
CostOfGoodsAndServicesSold,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,
DilutiveSecurities,,,,,2000000.000,,,,,,,,,,,,,
EarningsPerShareBasicAndDiluted,0.000,0.000,0.000,0.000,0.000,0.000,-0.190,-0.300,-0.160,-0.100,-0.060,0.310,0.000,-0.010,-0.010,-0.030,-0.010,-0.010
GainLossOnContractTermination,,,,,,,,,0.000,0.000,0.000,,,,,,,
GainLossOnSaleOfEquityInvestments,0.000,,,,0.000,,,,0.000,,,,,,,,,
GainLossOnSaleOfInvestments,0.000,0.000,0.000,0.000,0.000,,0.000,,0.000,0.000,0.000,107220.000,,,,,,
GainsLossesOnExtinguishmentOfDebt,0.000,0.000,0.000,0.000,0.000,,0.000,,0.000,0.000,0.000,,,,,,,
GeneralAndAdministrativeExpense,11832.000,6650.000,4750.000,4478.000,12074.000,23737.000,19488.000,4903.000,13421.000,1825.000,4664.000,31273.000,37667.000,54705.000,130056.000,116657.000,123829.000,132487.000
GrossProfit,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-38771.000,-11090.000,-9350.000,-9159.000,-23519.000,-40276.000,-35711.000,11087.000,-30284.000,-18920.000,-10323.000,,,,,,,
IncomeTaxExpenseBenefit,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,12215.000,,,,2950.000,,,,6206.000,,,,27667.000,,,,-151995.000,
IncreaseDecreaseInAccountsPayableRelatedParties,0.000,,,,4919.000,,,,0.000,,,,,,,,,
IncreaseDecreaseInAccruedInterestReceivableNet,,,,,,,,,,,,,,,,,6413.000,
IncreaseDecreaseInInterestPayableNet,,,,,4919.000,,,,5316.000,,,,,,,,,
IncreaseDecreaseInNotesPayableRelatedPartiesCurrent,,,,,,,,,5316.000,,,,,,,,,
InterestExpense,26939.000,4440.000,4600.000,4681.000,11445.000,16539.000,16223.000,16510.000,16863.000,17095.000,5659.000,0.000,,,,,13134.000,25579.000
ManagementFeeExpense,,,,,,,,,,,,,,,,,0.000,
NetCashProvidedByUsedInFinancingActivities,10000.000,,,,10000.000,,,,7500.000,,,,,,,,277208.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,10000.000,,,,10000.000,,,,7500.000,,,,,,,,277208.000,
NetCashProvidedByUsedInInvestingActivities,0.000,,,,0.000,,,,0.000,,,,,,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,0.000,,,,0.000,,,,0.000,,,,,,,,,
NetCashProvidedByUsedInOperatingActivities,-6556.000,,,,-9124.000,,,,-7215.000,,,,,,,,-276858.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-6556.000,,,,-9124.000,,,,-7215.000,,,,,,,,-276858.000,
NetIncomeLoss,,,,,,,,,,,,,37667.000,,-130056.000,,-136963.000,-158066.000
NoncashOrPartNoncashAcquisitionNoncashFinancialOrEquityInstrumentConsiderationWarrantsIssued1,,,,,2950.000,,,,,,,,,,,,,
NotesIssued1,,,,,10000.000,,,,7500.000,,,,,,,,,
OperatingIncomeLoss,-11832.000,-6650.000,-4750.000,-4478.000,-12074.000,-23737.000,-19488.000,-4903.000,-13421.000,-1825.000,-4664.000,-31273.000,-37667.000,-54705.000,-130056.000,-266657.000,-123829.000,-132487.000
