,2011-08-31,2011-11-30,2012-02-29,2012-05-31,2012-11-30,2013-02-28,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-02-29,2016-05-31,2016-08-31,2016-11-30,2017-02-28
AccountsPayableCurrent,10729000.000,11808000.000,16535000.000,29200000.000,20950000.000,23664000.000,24522000.000,26701000.000,28336000.000,25506000.000,32895000.000,29282000.000,21969000.000,21696000.000,23668000.000,24942000.000,21701000.000,18067000.000,15616000.000,15648000.000,15286000.000,15357000.000
AccountsReceivableNetCurrent,26365000.000,31451000.000,26723000.000,48588000.000,47085000.000,45110000.000,47791000.000,46561000.000,48405000.000,57726000.000,62148000.000,56026000.000,58556000.000,57770000.000,58428000.000,52424000.000,53118000.000,54446000.000,52867000.000,50124000.000,50171000.000,46302000.000
AccruedIncomeTaxesCurrent,,,,,,,,,741000.000,,,,,,,,,,,,,
AccruedLiabilitiesCurrent,13093000.000,14522000.000,12364000.000,18722000.000,22750000.000,20576000.000,16426000.000,16499000.000,17530000.000,18966000.000,16762000.000,17700000.000,19177000.000,19946000.000,18331000.000,15166000.000,16975000.000,17979000.000,21896000.000,19214000.000,20908000.000,20753000.000
AccruedProfessionalFeesCurrentAndNoncurrent,,,,,,,,,,,,,,,1522000.000,934000.000,1876000.000,1420000.000,2063000.000,1172000.000,1391000.000,1085000.000
AccruedRentCurrent,,,,,,,,,,,,,,,,21000.000,24000.000,29000.000,,,,
AccruedRoyaltiesCurrent,,,,,1913000.000,1738000.000,2034000.000,1870000.000,2084000.000,2279000.000,2620000.000,2909000.000,2343000.000,2149000.000,2237000.000,2183000.000,2444000.000,2211000.000,2489000.000,2345000.000,2769000.000,2473000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,29421000.000,,,,37438000.000,,,,36197000.000,,,,43536000.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-1349000.000,-1596000.000,-1455000.000,-1274000.000,-1702000.000,-1741000.000,-1534000.000,-1263000.000,-1522000.000,-1344000.000,-1269000.000,-1243000.000,-1345000.000,-1896000.000,-1568000.000,-1615000.000,-1922000.000,-1790000.000,-791000.000,-1089000.000,-1653000.000,-1697000.000
AdditionalPaidInCapitalCommonStock,373756000.000,373219000.000,375363000.000,496375000.000,498722000.000,500421000.000,500554000.000,502323000.000,503964000.000,506638000.000,508263000.000,510704000.000,513353000.000,518349000.000,520101000.000,523004000.000,524189000.000,526532000.000,525775000.000,530259000.000,535558000.000,531171000.000
