,2016-11-30,2017-02-28,2017-05-31
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicAndDilutedShare,0.000,0.000,0.000
EarningsPerShareBasicAndDiluted,-0.000,-0.000,-0.000
GeneralAndAdministrativeExpense,3106.000,4166.000,4378.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-17611.000,-18166.000,-24485.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,-17611.000,-18166.000,-24485.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,-0.000,-0.000,-0.000
IncreaseDecreaseInAccountsPayableTrade,14695.000,,
IncreaseDecreaseInPrepaidExpense,2916.000,,
NetIncomeLoss,-17611.000,-18166.000,-24485.000
OperatingExpenses,17611.000,18166.000,24485.000
ProfessionalFees,14505.000,14000.000,20107.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,5280000.000,5280000.000,5280000.000
