,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31
AllocatedShareBasedCompensationExpense,,,,1000000.000,1000000.000,,1000000.000
AmortizationOfIntangibleAssets,,,,33000000.000,32000000.000,,28000000.000
ComprehensiveIncomeNetOfTax,,,62000000.000,237000000.000,16000000.000,8000000.000,22000000.000
CostOfRevenue,106000000.000,96000000.000,86000000.000,84000000.000,79000000.000,76000000.000,75000000.000
CostsAndExpenses,315000000.000,1296000000.000,257000000.000,245000000.000,205000000.000,207000000.000,192000000.000
DeferredIncomeTaxExpenseBenefit,,,-8000000.000,,,,6000000.000
DefinedBenefitPlanAmortizationOfGainsLosses,,,,,32000000.000,,
DefinedBenefitPlanContributionsByEmployer,,,,1000000.000,8000000.000,,
DefinedBenefitPlanOtherCosts,,,,-4000000.000,,,
DefinedBenefitPlanPlanAmendments,,,,262000000.000,-5000000.000,,
DefinedBenefitPlanRecognizedNetGainLossDueToSettlements1,,,,,1000000.000,,
DefinedContributionPlanCostRecognized,,,,2000000.000,2000000.000,,1000000.000
DepreciationAndAmortization,44000000.000,43000000.000,40000000.000,40000000.000,39000000.000,38000000.000,31000000.000
EarningsPerShareBasicAndDiluted,1.890,-63.970,3.920,4.110,3.270,2.980,2.550
GainsLossesOnExtinguishmentOfDebt,,,28000000.000,23000000.000,,,
GeneralAndAdministrativeExpense,53000000.000,48000000.000,41000000.000,33000000.000,4000000.000,9000000.000,11000000.000
GoodwillAndIntangibleAssetImpairment,,1003000000.000,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,48000000.000,-955000000.000,88000000.000,84000000.000,84000000.000,64000000.000,63000000.000
IncomeTaxExpenseBenefit,19000000.000,13000000.000,26000000.000,20000000.000,32000000.000,19000000.000,23000000.000
IncomeTaxesPaidNet,,,,,,,1000000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,8000000.000,,,,-5000000.000
IncreaseDecreaseInAccountsReceivable,,,-8000000.000,,,,-1000000.000
IncreaseDecreaseInDeferredCharges,,,-10000000.000,,,,-5000000.000
IncreaseDecreaseInOtherCurrentAssets,,,-1000000.000,,,,-1000000.000
InterestExpense,57000000.000,58000000.000,,,,,
InterestIncomeExpenseNonoperatingNet,,,-46000000.000,-43000000.000,-40000000.000,-41000000.000,-38000000.000
InterestPaid,,,,,,,38000000.000
NetCashProvidedByUsedInContinuingOperations,,,67000000.000,,,,47000000.000
NetCashProvidedByUsedInFinancingActivities,,,-36000000.000,,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-36000000.000,,,,
NetCashProvidedByUsedInInvestingActivities,,,-2000000.000,,,,-4000000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-2000000.000,,,,-4000000.000
NetCashProvidedByUsedInOperatingActivities,,,105000000.000,,,,51000000.000
