,2011-09-30,2012-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,-111000.000
BankOwnedLifeInsuranceIncome,75000.000,73000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,8205000.000
CommonStockDividendsPerShareDeclared,,0.170
ComprehensiveIncomeNetOfTax,,1014000.000
Depreciation,,120000.000
DividendsCash,,393000.000
EarningsPerShareBasicAndDiluted,0.340,0.390
EquipmentExpense,118000.000,92000.000
FederalDepositInsuranceCorporationPremiumExpense,65000.000,69000.000
FeesAndCommissionsDepositorAccounts,279000.000,229000.000
GainLossOnSalesOfLoansNet,25000.000,42000.000
GainsLossesOnSalesOfOtherRealEstate,5000.000,99000.000
ImpairmentOfInvestments,31000.000,
ImpairmentOfRealEstate,8000.000,45000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,1028000.000,1200000.000
IncomeTaxExpenseBenefit,236000.000,291000.000
IncreaseDecreaseInAccruedInterestReceivableNet,,-20000.000
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,,207000.000
IncreaseDecreaseInDeposits,,7824000.000
IncreaseDecreaseInInterestPayableNet,,-88000.000
IncreaseDecreaseInOtherOperatingAssets,,-354000.000
InterestAndDividendIncomeOperating,3863000.000,3765000.000
InterestAndFeeIncomeLoansAndLeases,3201000.000,3148000.000
InterestExpense,893000.000,724000.000
InterestExpenseBorrowings,39000.000,31000.000
InterestExpenseDeposits,854000.000,693000.000
InterestIncomeExpenseAfterProvisionForLoanLoss,2745000.000,2966000.000
InterestIncomeExpenseNet,2970000.000,3041000.000
InterestIncomeFederalFundsSold,5000.000,7000.000
InterestIncomeSecuritiesTaxExempt,258000.000,261000.000
InterestIncomeSecuritiesTaxable,394000.000,340000.000
InterestPaid,,812000.000
LaborAndRelatedExpense,1372000.000,1403000.000
NetCashProvidedByUsedInFinancingActivities,,8225000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,8225000.000
NetCashProvidedByUsedInInvestingActivities,,-1702000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-1702000.000
NetCashProvidedByUsedInOperatingActivities,,1682000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,1682000.000
NetIncomeLoss,792000.000,909000.000
NoninterestExpense,2376000.000,2360000.000
NoninterestIncome,659000.000,594000.000
NoninterestIncomeOtherOperatingIncome,89000.000,71000.000
OccupancyNet,150000.000,142000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,105000.000
OtherComprehensiveIncomeReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeNetOfTax,,-18000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,,87000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,,55000.000
OtherInterestAndDividendIncome,5000.000,9000.000
OtherNoninterestExpense,668000.000,643000.000
OtherThanTemporaryImpairmentLossesInvestmentsPortionInOtherComprehensiveIncomeLossNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,-31000.000,
OtherThanTemporaryImpairmentLossesInvestmentsPortionRecognizedInEarningsNet,,28000.000
PaymentsForOriginationOfMortgageLoansHeldForSale,,2691000.000
PaymentsForProceedsFromLoansAndLeases,,-1243000.000
PaymentsForRepurchaseOfCommonStock,,214000.000
PaymentsOfDividends,,393000.000
PaymentsToAcquireAvailableForSaleSecurities,,8149000.000
PaymentsToAcquirePropertyPlantAndEquipment,,68000.000
ProceedsFromLoans,,2733000.000
ProceedsFromRepaymentsOfOtherDebt,,1008000.000
ProceedsFromSaleOfForeclosedAssets,,547000.000
ProvisionForLoanAndLeaseLosses,225000.000,75000.000
StockRepurchasedDuringPeriodValue,,214000.000
TransferOfOtherRealEstate,,396000.000
