,2011-06-28,2011-09-27,2012-01-03,2012-04-03,2012-07-03,2012-10-02,2013-01-01,2013-04-02,2013-07-02,2013-10-01,2013-12-31,2014-04-01,2014-07-01,2014-09-30,2014-12-30,2015-03-31,2015-06-30,2015-09-29,2015-12-29,2016-03-29,2016-06-28,2016-09-27,2017-01-03,2017-04-04
AccountsPayableCurrent,18809000.000,15068000.000,23757000.000,21034000.000,19012000.000,21436000.000,25665000.000,21287000.000,20377000.000,21014000.000,31485000.000,28839000.000,26390000.000,28533000.000,34395000.000,32823000.000,36510000.000,34775000.000,33033000.000,34309000.000,31851000.000,33748000.000,31145000.000,32341000.000
AccountsPayableRelatedPartiesCurrent,,,,,,,,,,,,,,,,,,,,,,,5782000.000,4202000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,3262000.000,,,,5509000.000,,,,4520000.000,,,,3862000.000,,,,4992000.000,,,,5089000.000,
AccruedLiabilitiesCurrent,43532000.000,42877000.000,50411000.000,47946000.000,47156000.000,51791000.000,56819000.000,56404000.000,53287000.000,62740000.000,60654000.000,68778000.000,65966000.000,71673000.000,72630000.000,76125000.000,74521000.000,84378000.000,83861000.000,85852000.000,82452000.000,88756000.000,94553000.000,82416000.000
AccruedLiabilitiesForUnredeeemedGiftCards,,,6082000.000,,,,7224000.000,,,,7798000.000,,,,9587000.000,,,,11363000.000,,,,12968000.000,
AccruedProfessionalFeesCurrentAndNoncurrent,,,,,,,,,,,,1600000.000,,,,,,,,,,,,
AccruedRentCurrent,,,2194000.000,,,,2375000.000,,,,2477000.000,,,,2575000.000,,,,2482000.000,,,,2908000.000,
AccruedRentNoncurrent,,,15200000.000,,,,,,,,,,,,,,,,,,,,,
AccruedSalariesCurrent,,,14494000.000,,,,13946000.000,,,,14168000.000,,,,19362000.000,,,,20984000.000,,,,26374000.000,
AccruedUtilitiesCurrent,,,,,,,,,,,1880000.000,,,,1899000.000,,,,2026000.000,,,,1981000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,149524000.000,,,,188643000.000,,,,238898000.000,,,,291617000.000,,,,345765000.000,,,,404702000.000,
AdditionalPaidInCapital,28309000.000,29615000.000,32722000.000,34248000.000,35648000.000,36799000.000,38812000.000,40147000.000,41623000.000,42828000.000,45841000.000,47929000.000,49431000.000,52879000.000,54217000.000,57758000.000,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,,,,,,,,,,,,,,59370000.000,62145000.000,63290000.000,63519000.000,64877000.000,65742000.000,66200000.000,66084000.000
Assets,458210000.000,467285000.000,502079000.000,513293000.000,525178000.000,543240000.000,566876000.000,576082000.000,588144000.000,603580000.000,610879000.000,626092000.000,622520000.000,620219000.000,647083000.000,643441000.000,660830000.000,664166000.000,681665000.000,671704000.000,679956000.000,694663000.000,708879000.000,699075000.000
AssetsCurrent,85711000.000,71888000.000,86999000.000,83990000.000,74498000.000,74215000.000,82720000.000,81139000.000,76015000.000,71950000.000,70836000.000,82153000.000,68518000.000,62426000.000,81318000.000,73649000.000,76190000.000,77486000.000,93003000.000,72098000.000,68199000.000,66959000.000,77073000.000,57046000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainLossBeforeTax,,,,,,,,,,,,,,0.000,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,31910000.000,11925000.000,22391000.000,22889000.000,10952000.000,19384000.000,15074000.000,23886000.000,15829000.000,15296000.000,22995000.000,34869000.000,25893000.000,24399000.000,30683000.000,25961000.000,25456000.000,26572000.000,34604000.000,26950000.000,22930000.000,25948000.000,22761000.000,23562000.000
CashCashEquivalentsAndShortTermInvestments,,,53100000.000,54900000.000,45600000.000,49600000.000,40900000.000,48200000.000,43500000.000,37700000.000,32800000.000,45100000.000,32100000.000,,,,,,,,,,,
CommonStockNoParValue,,,0.000,0.000,,,,,,,,,0.000,0.000,0.000,0.000,0.000,,,,,,,
CommonStockSharesAuthorized,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000
