,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AmortizationOfFinancingCosts,,,,88000.000,89000.000,,154000.000,170000.000,171000.000,172000.000,169000.000,,,,,,,,,,,,
AmortizationOfFinancingCostsAndDiscounts,,,87000.000,,,,154000.000,,,,169000.000,,,,,,,,,,,,
BusinessAcquisitionProFormaEarningsPerShareBasic,,,,,,,,,,,,,,,,0.270,0.250,,,,,,
BusinessAcquisitionProFormaEarningsPerShareDiluted,,,,,,,,,,,,,,,,0.270,0.250,,,,,,
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,,,,,,,,,,,,9962000.000,9645000.000,,,,,,
BusinessCombinationAcquisitionRelatedCosts,,,142000.000,316000.000,189000.000,138000.000,115000.000,205000.000,1026000.000,1177000.000,610000.000,149000.000,176000.000,225000.000,414000.000,1127000.000,,,969000.000,1092000.000,225000.000,165000.000,140000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,,,,,,,,,,,,,,,-42483000.000,,,,-23666000.000
ComprehensiveIncomeNetOfTax,,,,29722000.000,19247000.000,,-12273000.000,15712000.000,15933000.000,11786000.000,24000.000,13825000.000,12538000.000,34183000.000,15428000.000,3754000.000,9514000.000,-1652000.000,-9698000.000,3581000.000,10932000.000,-6582000.000,-29276000.000
CostOfGoodsAndServicesSold,,,,,,,,,,,,,,,,1237089000.000,1150513000.000,,824158000.000,1066567000.000,1082807000.000,1062667000.000,1045710000.000
CostOfGoodsSoldOilAndGas,,,,,,,,,,,,,,,,1028799000.000,928596000.000,,617827000.000,829218000.000,837525000.000,840802000.000,849711000.000
CostOfPurchasedOilAndGas,1676236000.000,1653299000.000,1614747000.000,1592870000.000,1581830000.000,1520803000.000,1548179000.000,1545588000.000,1576118000.000,1469195000.000,1497329000.000,1559049000.000,1477411000.000,1187160000.000,890780000.000,,,,,,,,
CostOfRevenue,1818581000.000,1806079000.000,1751517000.000,1747284000.000,,,,,,,,,,,,,,,,,,,
DeferredIncomeTaxExpenseBenefit,,,51000.000,,,,85000.000,,,,276000.000,,,,35000.000,,,,-4121000.000,,,,-20746000.000
