,2011-12-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,2663.000
AssetImpairmentCharges,162003.000
AssetRetirementObligationAccretionExpense,46654.000
CashAndCashEquivalentsPeriodIncreaseDecrease,7860.000
CostsAndExpenses,4435327.000
DepreciationDepletionAndAmortization,1163761.000
DividendsPreferredStockCash,108000.000
EarningsPerShareBasicAndDiluted,-0.340
GeneralAndAdministrativeExpense,632219.000
IncomeLossFromEquityMethodInvestments,-833626.000
IncreaseDecreaseInAccountsPayable,997395.000
IncreaseDecreaseInAccountsReceivable,-440246.000
IncreaseDecreaseInAccruedLiabilities,1919.000
IncreaseDecreaseInOtherOperatingAssets,-2513.000
InterestAndOtherIncome,17705.000
InterestExpense,545197.000
InterestPaid,28659.000
NetCashProvidedByUsedInFinancingActivities,-206907.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-206907.000
NetCashProvidedByUsedInInvestingActivities,-434584.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-434584.000
NetCashProvidedByUsedInOperatingActivities,649351.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,649351.000
NetIncomeLoss,-2985840.000
NetIncomeLossAttributableToNoncontrollingInterest,-15589.000
OilAndGasProductionExpense,588242.000
OilAndGasSalesRevenue,1069526.000
PaymentsOfDividendsPreferredStockAndPreferenceStock,80778.000
PaymentsToAcquireEquityMethodInvestments,409200.000
PaymentsToAcquireOilAndGasPropertyAndEquipment,15397.000
PaymentsToAcquirePropertyPlantAndEquipment,9987.000
ProfessionalFees,236422.000
ProfitLoss,-3001429.000
RealEstateTaxesAndInsurance,84414.000
RepaymentsOfOtherLongTermDebt,126129.000
RestrictedStockExpense,2663.000
Revenues,1433898.000
SalesRevenueNet,1433898.000
