,2011-05-29,2012-05-27,2013-05-26,2014-05-25,2015-05-31,2016-05-29,2017-05-28
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivitiesOther,-43200000.000,,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,105300000.000,108300000.000,100400000.000,108500000.000,111100000.000,84800000.000,94900000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,106200000.000,63100000.000,103000000.000,69300000.000,74600000.000,94100000.000,64100000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,4800000.000,5800000.000,600000.000,1700000.000,2100000.000,1100000.000,2300000.000
AssetImpairmentCharges,,,,,55300000.000,31900000.000,62500000.000
AvailableForSaleSecuritiesGrossUnrealizedGains,4100000.000,,,5600000.000,6500000.000,,
AvailableForSaleSecuritiesGrossUnrealizedLoss,0.000,,,0.000,0.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-53600000.000,-148400000.000,270200000.000,125900000.000,-533100000.000,429500000.000,2400000.000
CommonStockDividendsPerShareCashPaid,1.120,1.220,1.320,1.550,1.670,1.780,1.920
CommonStockDividendsPerShareDeclared,,,1.700,1.170,1.670,1.780,1.920
ComprehensiveIncomeNetOfTax,2280300000.000,834400000.000,2013600000.000,2069400000.000,250900000.000,1395900000.000,2025200000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,-44300000.000,18300000.000,,,,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,2280300000.000,790100000.000,2031900000.000,2094300000.000,180900000.000,1407100000.000,2039000000.000
ConcentrationRiskCreditRiskFinancialInstrumentMaximumExposure,63100000.000,19500000.000,30900000.000,5900000.000,16700000.000,14800000.000,5800000.000
CostOfGoodsSold,8926700000.000,10613200000.000,11350200000.000,11539800000.000,11681100000.000,10733600000.000,10056000000.000
CurrentFederalTaxExpenseBenefit,370000000.000,399100000.000,493400000.000,526700000.000,392700000.000,489800000.000,368500000.000
CurrentForeignTaxExpenseBenefit,68900000.000,109100000.000,126500000.000,146300000.000,139500000.000,114000000.000,81700000.000
