,2013-12-31,2014-12-31,2015-12-31
AdvertisingRevenueCost,17990.000,,
CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,,,0.000
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,,,0.000
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,,0.000
CostOfRevenue,343334.000,,
CurrentStateAndLocalTaxExpenseBenefit,252.000,,
DebtIssuanceCosts,,,0.000
Depreciation,570.000,,
DepreciationAndAmortization,570.000,,
EarningsPerShareBasicAndDiluted,0.000,,0.000
GainLossOnInvestments,,,330831.000
GeneralAndAdministrativeExpense,,,140850.000
GrossProfit,169376.000,,
IncomeLossFromContinuingOperations,14523.000,,-1128080.000
IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,,,-800402.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,,0.000
IncomeLossFromDiscontinuedOperationsNetOfTax,,,0.000
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToNoncontrollingInterest,,,0.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,,,0.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,1064.000,,
IncomeTaxReconciliationNondeductibleExpenseMealsAndEntertainment,691.000,,
IncomeTaxesPaid,1228.000,,0.000
IncreaseDecreaseDueFromOtherRelatedParties,,,-6000.000
IncreaseDecreaseInAccountsPayable,-5789.000,,26298.000
IncreaseDecreaseInAccountsReceivable,-14906.000,,
IncreaseDecreaseInAccruedInterestReceivableNet,,,-4126.000
IncreaseDecreaseInAccruedLiabilities,,,11540.000
IncreaseDecreaseInAccruedTaxesPayable,-180.000,,
IncreaseDecreaseInDueToRelatedParties,0.000,,62000.000
IncreaseDecreaseInPrepaidExpense,,,-27509.000
IncreaseDecreaseInRestrictedCash,,,0.000
InterestExpense,6396.000,,
InterestExpenseRelatedParty,-6369.000,,
InterestPaid,0.000,,0.000
InvestmentIncomeInterest,,,-973.000
LeaseAndRentalExpense,10926.000,,4455.000
NetCashProvidedByUsedInFinancingActivities,33000.000,,308461.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,33000.000,,308461.000
NetCashProvidedByUsedInInvestingActivities,-42429.000,,-95250.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-42429.000,,-95250.000
NetCashProvidedByUsedInOperatingActivities,-4475.000,,-189971.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-4475.000,,-189971.000
NetIncomeLoss,7097.000,,-1128079.000
NoncashOrPartNoncashAcquisitionIntangibleAssetsAcquired1,,,0.000
OperatingExpenses,154853.000,,801375.000
OtherIncome,,,-973.000
OtherOperatingIncomeExpenseNet,72082.000,,
ProceedsFromRelatedPartyDebt,,13991.000,
ProceedsFromSaleOfLoansReceivable,,,-45250.000
ProfessionalFees,71275.000,,111537.000
RepaymentsOfConvertibleDebt,,,0.000
Revenues,512710.000,,
SalesRevenueNet,512710.000,,
SellingAndMarketingExpense,,,5458.000
ShareBasedCompensation,,,539075.000
StockIssuedDuringPeriodValueShareBasedCompensation,,,539075.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,10000000.000,,53405309.000
