,2015-09-30,2016-03-31
CashPeriodIncreaseDecrease,-165.000,
EarningsPerShareBasicAndDiluted,,0.000
GeneralAndAdministrativeExpense,1718.000,22525.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,0.000,
IncreaseDecreaseInAccountsPayable,1553.000,
NetCashProvidedByUsedInFinancingActivities,30000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,30000.000,
NetCashProvidedByUsedInOperatingActivities,-165.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-165.000,
NetIncomeLoss,-1718.000,-22525.000
OperatingExpenses,1718.000,
OperatingIncomeLoss,,-22525.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,105191127.000
WeightedAverageNumberOfSharesOutstandingBasic,100191127.000,
