,2011-06-30,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31
AdjustmentForAmortization,,,49000.000,,102000.000,,,,235000.000,,,,347000.000
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,,,3000.000,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,3000.000,,,,3000.000,,,,3000.000
AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,,,,,,12000.000,82000.000,,73000.000,402000.000,23000.000,-386000.000,58000.000
AllowanceForLoanAndLeaseLossesProvisionForLossGross,,,,,1030000.000,,,,,,,,
AllowanceForLoanAndLeaseLossesRecoveriesOfBadDebts,,,,,12000.000,,,,,,,,
AllowanceForLoanAndLeaseLossesWriteOffs,,,,,366000.000,1556000.000,92000.000,60000.000,2000.000,425000.000,0.000,-332000.000,79000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,30180.000,,,,23580.000,,,,19980.000
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,,,,,,,,,,,,0.000
AvailableForSaleSecuritiesGrossRealizedGains,,,,,7000.000,48000.000,0.000,,0.000,0.000,0.000,,
AvailableForSaleSecuritiesGrossUnrealizedGains,,,,,,,,,,,,,745000.000
AvailableForSaleSecuritiesGrossUnrealizedLoss,,,,,,,,,,,,,500000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,6137000.000,,-21605000.000,,,,1919000.000,,,,-12934000.000
CommonStockDividendsPerShareDeclared,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,,0.000
ComprehensiveIncomeNetOfTax,,,-396000.000,-307000.000,-2380000.000,-1732000.000,-670000.000,-53000.000,709000.000,1067000.000,4463000.000,701000.000,586000.000
Depreciation,,,164000.000,,155000.000,,,,150000.000,,,,140000.000
DividendsPreferredStock,,,95000.000,,,,,,,,,,
DividendsPreferredStockCash,,,,96000.000,,,,,,,,,
EarningsPerShareBasic,-1.910,-0.090,-0.360,-0.380,-0.410,-0.080,-0.070,0.180,0.010,0.010,0.150,0.010,0.010
EarningsPerShareDiluted,-1.910,-0.090,-0.360,-0.380,-0.410,-0.080,-0.070,0.180,0.010,0.010,0.150,0.010,0.010
FederalDepositInsuranceCorporationPremiumExpense,266000.000,296000.000,296000.000,319000.000,206000.000,206000.000,205000.000,130000.000,135000.000,137000.000,128000.000,70000.000,75000.000
FeesAndCommissionsDepositorAccounts,115000.000,108000.000,97000.000,98000.000,86000.000,85000.000,89000.000,90000.000,83000.000,99000.000,95000.000,93000.000,80000.000
FinancingReceivableAllowanceForCreditLossesPeriodIncreaseDecrease,,,,,199598000.000,,,,198204000.000,,,,182224000.000
FinancingReceivableAllowanceForCreditLossesRecovery,,,,16000.000,,,,,,,,,
FinancingReceivableAllowanceForCreditLossesWriteOffs,,,,54000.000,,,,,,,,,
FinancingReceivableModificationsNumberOfContracts2,,,,,,,,,0.000,,,,
FinancingReceivableModificationsSubsequentDefaultRecordedInvestment1,,,,,,,783.000,,0.000,,0.000,,
GainLossOnSaleOfLoansAndLeases,,,,,483000.000,,,,112000.000,,,,106000.000
GainLossOnSaleOfOtherAssets,,,,,-320000.000,,,,-21000.000,,,,-22000.000
GainLossOnSaleOfSecuritiesNet,,,,,7000.000,48000.000,0.000,0.000,0.000,0.000,0.000,-15000.000,
GainLossOnSalesOfLoansNet,114000.000,126000.000,196000.000,229000.000,483000.000,289000.000,222000.000,150000.000,112000.000,144000.000,133000.000,95000.000,106000.000
GainsLossesOnSalesOfAssets,,,,,,,,,,,,,11000.000
GainsLossesOnSalesOfOtherRealEstate,-13000.000,-33000.000,,-25000.000,-320000.000,-18000.000,7000.000,3000.000,-21000.000,0.000,0.000,0.000,-22000.000
ImpairedFinancingReceivableAverageRecordedInvestment,,,,11088000.000,10035000.000,3408000.000,3969000.000,-14066000.000,1467000.000,1199000.000,3035000.000,-2322000.000,1134000.000
ImpairedFinancingReceivableInterestIncomeAccrualMethod,,,,36000.000,33000.000,16000.000,30000.000,4000.000,0.000,0.000,20000.000,76000.000,0.000
ImpairedFinancingReceivableWithNoRelatedAllowanceAverageRecordedInvestment,,,,2841000.000,4952000.000,2604000.000,2711000.000,-8151000.000,100000.000,100000.000,1413000.000,-137000.000,431000.000
ImpairedFinancingReceivableWithNoRelatedAllowanceInterestIncomeAccrualMethod,,,,25000.000,33000.000,16000.000,30000.000,4000.000,0.000,0.000,0.000,38000.000,0.000
ImpairedFinancingReceivableWithRelatedAllowanceAverageRecordedInvestment,,,,8247000.000,5083000.000,804000.000,1258000.000,-5915000.000,1367000.000,1099000.000,1622000.000,-2185000.000,703000.000
ImpairedFinancingReceivableWithRelatedAllowanceInterestIncomeAccrualMethod,,,,11000.000,,,0.000,,0.000,0.000,20000.000,38000.000,0.000
ImpairmentOfInvestments,,,,,0.000,,,,0.000,,,,0.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-2616000.000,-113000.000,-301000.000,-384000.000,-2264000.000,-379000.000,-451000.000,453000.000,235000.000,442000.000,523000.000,227000.000,248000.000
IncomeTaxExpenseBenefit,-347000.000,-112000.000,37000.000,-30000.000,45000.000,101000.000,0.000,0.000,0.000,0.000,-3956000.000,0.000,72000.000
IncomeTaxesPaid,,,,,,,,,0.000,,,,0.000
IncreaseDecreaseInDemandDeposits,,,6419000.000,,4964000.000,,,,3023000.000,,,,2591000.000
IncreaseDecreaseInLifeInsuranceLiabilities,,,-60000.000,,,,,,,,,,
IncreaseDecreaseInOperatingAssets,,,1252000.000,,927000.000,,,,-34000.000,,,,777000.000
IncreaseDecreaseInOperatingLiabilities,,,638000.000,,188000.000,,,,34000.000,,,,-79000.000
IncreaseDecreaseInOtherTimeDeposits,,,1898000.000,,536000.000,,,,-2948000.000,,,,-2420000.000
IncrementalCommonSharesAttributableToConversionOfPreferredStock,,,,,,,0.000,,0.000,0.000,,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,,,,0.000,,55.000,51.000,26.000,-102.000,65.000
InformationTechnologyAndDataProcessing,300000.000,300000.000,300000.000,317000.000,330000.000,338000.000,341000.000,278000.000,245000.000,254000.000,252000.000,253000.000,253000.000
InterestAndDividendIncomeOperating,3389000.000,3321000.000,3181000.000,3080000.000,2923000.000,3058000.000,3075000.000,3116000.000,2986000.000,3013000.000,2930000.000,2813000.000,2771000.000
InterestAndFeeIncomeLoansAndLeases,2970000.000,2930000.000,2812000.000,2719000.000,2604000.000,2671000.000,2697000.000,2657000.000,2548000.000,2553000.000,2470000.000,2362000.000,2299000.000
InterestExpense,636000.000,605000.000,586000.000,534000.000,457000.000,410000.000,397000.000,374000.000,355000.000,346000.000,327000.000,320000.000,309000.000
InterestExpenseDeposits,518000.000,487000.000,466000.000,426000.000,401000.000,367000.000,351000.000,332000.000,311000.000,302000.000,295000.000,287000.000,277000.000
InterestExpenseFederalHomeLoanBankAndFederalReserveBankAdvancesLongTerm,,,100000.000,,,,,,,,,,
InterestExpenseFederalHomeLoanBankAndFederalReserveBankAdvancesShortTerm,,,,,,,,,,27000.000,15000.000,,15000.000
InterestExpenseSubordinatedNotesAndDebentures,17000.000,17000.000,20000.000,19000.000,17000.000,17000.000,18000.000,17000.000,17000.000,17000.000,17000.000,19000.000,17000.000
InterestIncomeExpenseAfterProvisionForLoanLoss,232000.000,2543000.000,2415000.000,2366000.000,1436000.000,2378000.000,2558000.000,2735000.000,2495000.000,2617000.000,2678000.000,2679000.000,2438000.000
InterestIncomeExpenseNet,2753000.000,2716000.000,2595000.000,2546000.000,2466000.000,2648000.000,2678000.000,2742000.000,2631000.000,2667000.000,2603000.000,2493000.000,2462000.000
InterestIncomeSecuritiesTaxExempt,110000.000,110000.000,107000.000,82000.000,41000.000,73000.000,77000.000,91000.000,90000.000,99000.000,107000.000,78000.000,71000.000
InterestIncomeSecuritiesTaxable,280000.000,254000.000,225000.000,241000.000,236000.000,278000.000,276000.000,342000.000,332000.000,344000.000,343000.000,365000.000,393000.000
InterestPaid,,,562000.000,,641000.000,,,,343000.000,,,,310000.000
LaborAndRelatedExpense,1370000.000,1402000.000,1404000.000,1548000.000,1596000.000,1520000.000,1468000.000,1359000.000,1450000.000,1407000.000,1469000.000,1404000.000,1323000.000
LifeInsuranceCorporateOrBankOwnedChangeInValue,,,,,57000.000,,,,54000.000,,,,51000.000
LoansAndLeasesReceivableRelatedPartiesAdditions,,,,,66000.000,,,,0.000,,,,0.000
LoansAndLeasesReceivableRelatedPartiesCollections,,,,,725000.000,,,,91000.000,,,,24000.000
MarketingAndAdvertisingExpense,65000.000,72000.000,59000.000,81000.000,54000.000,36000.000,47000.000,42000.000,38000.000,38000.000,45000.000,47000.000,31000.000
NetCashProvidedByUsedInFinancingActivities,,,8317000.000,,1483000.000,,,,75000.000,,,,171000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,8317000.000,,1483000.000,,,,75000.000,,,,171000.000
NetCashProvidedByUsedInInvestingActivities,,,-1564000.000,,-27642000.000,,,,1170000.000,,,,-12899000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-1564000.000,,-27642000.000,,,,1170000.000,,,,-12899000.000
NetCashProvidedByUsedInOperatingActivities,,,-616000.000,,4554000.000,,,,674000.000,,,,-206000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-616000.000,,4554000.000,,,,674000.000,,,,-206000.000
NetIncomeLoss,-2269000.000,-1000.000,-338000.000,-354000.000,-2309000.000,-480000.000,-451000.000,453000.000,235000.000,442000.000,4479000.000,227000.000,176000.000
NetIncomeLossAvailableToCommonStockholdersBasic,-2381000.000,-114000.000,-450000.000,-468000.000,-2309000.000,-480000.000,-451000.000,453000.000,235000.000,442000.000,4479000.000,227000.000,176000.000
NetIncomeLossAvailableToCommonStockholdersDiluted,,,,,,,,,,159000.000,1615000.000,,64000.000
NoninterestExpense,3086000.000,3129000.000,3078000.000,3308000.000,3343000.000,3391000.000,3558000.000,3705000.000,2664000.000,2687000.000,2662000.000,2814000.000,2600000.000
NoninterestIncome,238000.000,473000.000,362000.000,558000.000,-357000.000,634000.000,549000.000,1423000.000,404000.000,512000.000,507000.000,362000.000,410000.000
NoninterestIncomeOther,277000.000,272000.000,261000.000,256000.000,229000.000,253000.000,231000.000,267000.000,230000.000,269000.000,279000.000,50000.000,235000.000
OccupancyNet,,,331000.000,,327000.000,328000.000,299000.000,-133000.000,356000.000,311000.000,301000.000,-167000.000,311000.000
OtherComprehensiveIncomeAvailableForSaleSecuritiesAdjustmentNetOfTaxPeriodIncreaseDecrease,,,-58000.000,,,,,,,,,,
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,47000.000,-71000.000,-1252000.000,-219000.000,-506000.000,474000.000,625000.000,-16000.000,474000.000,410000.000
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesTax,,,,,-3000.000,,,,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeTax,,,,,7000.000,,,,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesBeforeTax,,,,,,48000.000,0.000,,0.000,0.000,0.000,-15000.000,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesNetOfTax,,,,,,31000.000,0.000,,0.000,0.000,0.000,-10000.000,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesTax,,,,,,17000.000,0.000,,0.000,0.000,0.000,-5000.000,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodBeforeTax,,,-94000.000,77000.000,-109000.000,-1995000.000,-357000.000,-827000.000,774000.000,1022000.000,-27000.000,757000.000,670000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,,,-58000.000,47000.000,-67000.000,-1221000.000,-219000.000,-506000.000,474000.000,625000.000,-16000.000,464000.000,410000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,,,-36000.000,30000.000,-42000.000,-774000.000,-138000.000,-321000.000,300000.000,397000.000,-11000.000,293000.000,260000.000
OtherExpenseFromRealEstatePartnershipOperations,174000.000,134000.000,107000.000,141000.000,163000.000,158000.000,187000.000,79000.000,48000.000,41000.000,36000.000,47000.000,28000.000
OtherInterestAndDividendIncome,29000.000,27000.000,37000.000,38000.000,42000.000,36000.000,25000.000,26000.000,16000.000,17000.000,10000.000,8000.000,8000.000
OtherNoninterestExpense,314000.000,325000.000,327000.000,335000.000,349000.000,408000.000,282000.000,212000.000,194000.000,191000.000,206000.000,197000.000,198000.000
PaymentsForOriginationAndPurchasesOfLoansHeldForSale,,,9574000.000,,15548000.000,,,,4113000.000,,,,4676000.000
