,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31
AccountsPayableAndAccruedLiabilitiesCurrent,44313.000,100295.000,111665.000,81800.000,,,11555000.000,11561000.000,10297000.000,9925000.000,8654000.000,8735000.000,7485000.000,7815000.000,
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,,,123079.000,200327.000,,,,,,,,,
AccountsPayableTradeCurrent,,,,,,,23712000.000,24945000.000,21412000.000,14733000.000,14482000.000,15208000.000,14335000.000,12616000.000,14201000.000
AccountsReceivableGrossCurrent,,,,,,,,,,,,,7644000.000,10911000.000,15725000.000
AccountsReceivableNet,,,,,,,27393000.000,29237000.000,14233000.000,11621000.000,13333000.000,16083000.000,10951000.000,14393000.000,20170000.000
AccountsReceivableNetCurrent,,,,,,,27393000.000,29237000.000,14233000.000,11621000.000,13333000.000,16083000.000,10951000.000,14393000.000,20170000.000
AccountsReceivableUnapprovedContractClaims,,,,,,,11871000.000,8032000.000,3575000.000,4289000.000,3390000.000,2250000.000,3359000.000,3565000.000,5071000.000
AccruedEmployeeBenefitsCurrentAndNoncurrent,,,,,,,4800000.000,,,,2700000.000,,,,1600000.000
AccruedLiabilitiesCurrent,,,,,,,,,,,,,,,7425000.000
AccumulatedAmortizationOfCurrentDeferredFinanceCosts,,,,,,,137000.000,,,,1600000.000,,,,2100000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,4408000.000,4701000.000,4913000.000,5082000.000,5275000.000,5421000.000,5537000.000,5737000.000,5961000.000
AdditionalPaidInCapital,5038199.000,5038229.000,5038229.000,5038229.000,5038781.000,5038781.000,,,,,,,,,
AllowanceForDoubtfulAccountsReceivable,,,,,,,619000.000,619000.000,683000.000,626000.000,744000.000,687000.000,428000.000,473000.000,473000.000
Assets,62275409.000,62157636.000,62006875.000,61822770.000,61680308.000,61498935.000,57632000.000,57392000.000,37589000.000,29076000.000,29443000.000,30114000.000,26678000.000,31248000.000,34491000.000
AssetsCurrent,,,,,,,43914000.000,44346000.000,27463000.000,20384000.000,22351000.000,23972000.000,21111000.000,26173000.000,30311000.000
BusinessAcquisitionPurchasePriceAllocationAssetsAcquiredLiabilitiesAssumedNet,,,,,,,1300000.000,,,,,,,,
CapitalLeaseObligationsCurrent,,,,,,,40000.000,34000.000,29000.000,25000.000,64000.000,79000.000,79000.000,79000.000,90000.000
CapitalLeaseObligationsNoncurrent,,,,,,,33000.000,,,,98000.000,,,,124000.000
CapitalLeasedAssetsGross,,,,,,,146000.000,146000.000,146000.000,146000.000,275000.000,329000.000,329000.000,329000.000,385000.000
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,78000.000,,,,168000.000,,,,227000.000
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,40000.000,,,,66000.000,,,,95000.000
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,,,,,42000.000,,,,40000.000
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,22000.000,,,,60000.000,,,,87000.000
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,,,,,,,,0.000,,,,5000.000
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,,,5000.000,,,,6000.000,,,,13000.000
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,,,,73000.000,,,,162000.000,,,,214000.000
Cash,1075409.000,885678.000,757889.000,589860.000,439326.000,244224.000,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,,,,,,,1602000.000,2158000.000,1212000.000,878000.000,981000.000,854000.000,3467000.000,3782000.000,1263000.000
CommonStockNoParValue,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockOtherSharesOutstanding,5520000.000,5520000.000,5520000.000,5520000.000,5520000.000,5520000.000,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,8820000.000,8520000.000,8520000.000,8520000.000,3000000.000,3000000.000,8646700.000,8685700.000,8685700.000,8685700.000,8809917.000,8809917.000,8809917.000,8809917.000,8809917.000
CommonStockSharesOutstanding,8820000.000,8520000.000,8520000.000,8520000.000,3000000.000,3000000.000,,,,,,,,,
CommonStockValue,882.000,852.000,852.000,852.000,300.000,300.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000
CostsInExcessOfBillingsOnUncompletedContractsOrPrograms,,,,,,,387000.000,2110000.000,1313000.000,-1955000.000,-1718000.000,-832000.000,-1060000.000,-7124000.000,3903000.000
CustomerAdvancesAndProgressPaymentsForLongTermContractsOrPrograms,,,,,,,11484000.000,5922000.000,2262000.000,6244000.000,5108000.000,3082000.000,4419000.000,10689000.000,8974000.000
DebtInstrumentAnnualPrincipalPayment,,,,,,,,,,,34700000.000,33100000.000,30700000.000,31400000.000,33100000.000
DeferredCompensationLiabilityClassifiedNoncurrent,900000.000,900000.000,900000.000,900000.000,900000.000,900000.000,,,,,,,,,
DeferredFinanceCostsCurrentNet,,,,,,,,,2732000.000,0.000,,,,,
DeferredFinanceCostsNoncurrentNet,,,,,,,3012000.000,2872000.000,0.000,2125000.000,1517000.000,910000.000,728000.000,546000.000,364000.000
DeferredOfferingCosts,,,,,2581919.000,0.000,,,,,,,,,
DeferredTaxAssetsGross,,,,,,,,,,,5300000.000,,,,
DeferredTaxAssetsGrossCurrent,,,,,,,,,,5200000.000,,,,,1067000.000
DeferredTaxAssetsGrossNoncurrent,,,,,,,,,,,,,,,4034000.000
DeferredTaxAssetsInventory,,,,,,,69000.000,,,,121000.000,,,,78000.000
DeferredTaxAssetsLiabilitiesNet,,,,,,,3873000.000,,,,-133000.000,,,,
DeferredTaxAssetsLiabilitiesNetCurrent,,,,,,,1036000.000,878000.000,946000.000,0.000,133000.000,165000.000,96000.000,140000.000,50000.000
DeferredTaxAssetsLiabilitiesNetNoncurrent,,,,,,,2837000.000,2716000.000,3176000.000,242000.000,0.000,,,,
DeferredTaxAssetsNetCurrent,,,,,,,,,,,133000.000,,,,50000.000
DeferredTaxAssetsNetNoncurrent,,,,,,,,,,,3726000.000,,,,-50000.000
DeferredTaxAssetsOther,,,,,,,26000.000,,,,26000.000,,,,28000.000
DeferredTaxAssetsValuationAllowance,,,,,,,,,,4600000.000,4700000.000,,,,
DeferredTaxAssetsValuationAllowanceCurrent,,,,,,,,,,,980000.000,,,,1017000.000
DeferredTaxAssetsValuationAllowanceNoncurrent,,,,,,,,,,,,,,,4084000.000
DeferredTaxLiabilitiesCurrent,,,,,,,,,,242000.000,,,96000.000,140000.000,
DeferredTaxLiabilitiesNoncurrent,,,,,,,,,,,133000.000,165000.000,,,50000.000
DepositsAssetsNoncurrent,,,,,,,91000.000,91000.000,91000.000,91000.000,91000.000,91000.000,91000.000,91000.000,91000.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,21702.000,185740.000,347871.000,502111.000,685852.000,944473.000,,,,,,,,,
DueToRelatedPartiesCurrent,9717.000,,,,,,,,,,,,,,
EquityMethodInvestmentOwnershipPercentage,,,,,1.000,,,,,,,,,,
FinancialInstrumentsOwnedUSGovernmentAndAgencyObligationsAtFairValue,,,,,61197476.000,61198164.000,,,,,,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,,1357000.000,1669000.000,1981000.000,2292000.000,1844000.000,2086000.000,2327000.000,2569000.000,3134000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,,,,,,1097000.000,,,,1007000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,,,,,,113000.000,,,,0.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,,,,,,503000.000,,,,71000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,,,,,,1085000.000,,,,430000.000
FiniteLivedIntangibleAssetsNet,,,,,,,4429000.000,4117000.000,3805000.000,3493000.000,2798000.000,2556000.000,2315000.000,2073000.000,1508000.000
InventoryNet,,,,,,,12339000.000,10851000.000,7643000.000,7488000.000,7039000.000,6275000.000,6187000.000,7644000.000,7950000.000
InventoryValuationReserves,,,,,,,200000.000,200000.000,200000.000,200000.000,350000.000,350000.000,274000.000,278000.000,225000.000
InventoryWorkInProcess,,,,,,,5412000.000,3697000.000,718000.000,1777000.000,2196000.000,2041000.000,2164000.000,3098000.000,3927000.000
LeaseholdImprovementsGross,,,,,,,4544000.000,4544000.000,4544000.000,4544000.000,4544000.000,4544000.000,4544000.000,4544000.000,4557000.000
Liabilities,954030.000,1000295.000,1011665.000,981800.000,1023079.000,1100327.000,86070000.000,85472000.000,67049000.000,64525000.000,64299000.000,64758000.000,63927000.000,69353000.000,70942000.000
LiabilitiesAndStockholdersEquity,62275409.000,62157636.000,62006875.000,61822770.000,61680308.000,61498935.000,57632000.000,57392000.000,37589000.000,29076000.000,29443000.000,30114000.000,26678000.000,31248000.000,34491000.000
LiabilitiesCurrent,54030.000,,,,,,49227000.000,44479000.000,67028000.000,64509000.000,41322000.000,41573000.000,58678000.000,64163000.000,69422000.000
LineOfCreditFacilityRemainingBorrowingCapacity,,,,,,,,,,,2800000.000,,,,
LongTermDebtAndCapitalLeaseObligations,,,,,,,33000.000,27000.000,21000.000,16000.000,98000.000,167000.000,147000.000,127000.000,124000.000
LongTermDebtCurrent,,,,,,,600000.000,750000.000,33006000.000,33280000.000,12974000.000,14403000.000,32163000.000,32709000.000,37814000.000
LongTermDebtNoncurrent,,,,,,,36810000.000,40966000.000,0.000,0.000,22746000.000,22853000.000,5006000.000,4923000.000,1346000.000
LossContingencyReceivable,,,,,,,,,,,,,,,75000.000
MachineryAndEquipmentGross,,,,,,,3067000.000,3261000.000,3277000.000,3133000.000,3142000.000,3133000.000,3097000.000,3229000.000,3236000.000
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,6047000.000,,,,4619000.000,,,,3795000.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,1428000.000,,,,1249000.000,,,,1349000.000
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,1102000.000,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,1102000.000,,,,1102000.000,,,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,1166000.000,,,,1102000.000,,,,1130000.000
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,1249000.000,,,,1166000.000,,,,1316000.000
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,,,0.000,,,,0.000,,,,0.000
OperatingLossCarryforwards,,,,,,,6500000.000,,,,7500000.000,,,,5900000.000
OtherLiabilitiesCurrent,,,,,,,13320000.000,7189000.000,2284000.000,6304000.000,5148000.000,3148000.000,4616000.000,10944000.000,9892000.000
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,
PreferredStockSharesAuthorized,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,,,,,,,,,
PreferredStockSharesIssued,0.000,0.000,,,0.000,0.000,,,,,,,,,
PreferredStockSharesOutstanding,0.000,0.000,,,0.000,0.000,,,,,,,,,
PreferredStockValue,,,,,0.000,0.000,,,,,,,,,
PrepaidExpenseAndOtherAssetsCurrent,,,,,,,1041000.000,767000.000,559000.000,304000.000,782000.000,588000.000,403000.000,214000.000,878000.000
PrepaidExpenseCurrent,,71250.000,47500.000,23750.000,20216.000,20011.000,,,,,,,,,
PropertyPlantAndEquipmentNet,,,,,,,3349000.000,3250000.000,3054000.000,2741000.000,2686000.000,2585000.000,2433000.000,2365000.000,2217000.000
RestrictedCashAndCashEquivalents,,,,,,,,455000.000,138000.000,93000.000,,,,,
RestrictedCashAndInvestmentsCurrent,,,,,,,503000.000,455000.000,138000.000,93000.000,83000.000,7000.000,7000.000,0.000,0.000
RestrictedInvestmentsCurrent,61200000.000,61200708.000,61201486.000,61209160.000,61220766.000,61234700.000,,,,,,,,,
RetainedEarningsAccumulatedDeficit,,,,,,,-28439000.000,-28081000.000,-29461000.000,-35450000.000,-34857000.000,-34645000.000,-37250000.000,-38106000.000,-36452000.000
StockholdersEquity,5017379.000,4853341.000,4691210.000,4536970.000,4353229.000,4094608.000,-28438000.000,-28080000.000,-29460000.000,-35449000.000,-34856000.000,-34644000.000,-37249000.000,-38105000.000,-36451000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,61321379.000,61157341.000,60995210.000,60840970.000,60657229.000,60398608.000,-28438000.000,-28080000.000,-29460000.000,-35449000.000,-34856000.000,-34644000.000,-37249000.000,-38105000.000,-36451000.000
TemporaryEquityParOrStatedValuePerShare,,,,,10.200,10.200,,,,,,,,,
TemporaryEquityRedemptionValue,56304000.000,56304000.000,56304000.000,56304000.000,56304000.000,56304000.000,,2500000.000,2500000.000,,,,,,
TemporaryEquityShareSubscriptions,5520000.000,5520000.000,5520000.000,5520000.000,5520000.000,5520000.000,,,,,,,,,
TemporaryEquitySharesIssued,,,,,5520000.000,5520000.000,,,,,,,,,
USGovernmentSecuritiesAtCarryingValue,,,,,61195792.000,61198470.000,,,,,,,,,
