,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2015-03-31,2016-03-31,2016-06-30,2016-09-30,2017-03-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,2082025.000,,,,1955391.000,,,,279743.000,,,,826613.000,,,
AmortizationOfFinancingCosts,,,1135491.000,1196802.000,2096279.000,2114155.000,2075338.000,2089570.000,2106220.000,1761797.000,2015777.000,10219778.000,4042989.000,,308504.000,,,1444963.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,0.000,0.000,,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,2991813.000,,,,1150845.000,,,,144882.000,,,,-8127587.000,,,69251604.000
CashFlowHedgeGainLossReclassifiedToOtherIncomeNet,,,,7076.000,0.000,,0.000,,,,,,,,,,,
ComprehensiveIncomeNetOfTax,,,-16239533.000,-21798583.000,-28203233.000,-30115983.000,2963101.000,-110353.000,-39138154.000,-31226535.000,-24691532.000,-43257482.000,-45600873.000,,-39278670.000,-22495573.000,-19359044.000,-11068448.000
CostsAndExpenses,66123996.000,72507439.000,60118356.000,59605359.000,54718097.000,53587700.000,47420291.000,26581036.000,48235359.000,49059538.000,48615542.000,50489321.000,56081682.000,,57742766.000,42882423.000,47512409.000,50361713.000
DebtorReorganizationItemsDebtorInPossessionFacilityFinancingCosts,,,,,,,,,,,,,311458.000,,,,,
DebtorReorganizationItemsLegalAndAdvisoryProfessionalFees,,,,,,,,,,,,,7311240.000,,,,,
Depreciation,,,,,,,18468616.000,,,,18381520.000,,,,,,,
DepreciationDepletionAndAmortization,17640372.000,18660293.000,19433357.000,19427957.000,19389042.000,19338072.000,18936577.000,19159955.000,19366495.000,19484373.000,19077813.000,19353495.000,19611354.000,,9396701.000,9654129.000,9854228.000,7492808.000
