,2011-08-31,2011-11-30,2012-02-29,2012-05-31,2012-08-31,2012-11-30
AccountsPayable,5303.000,4308.000,4946.000,5902.000,9299.000,8317.000
AdditionalPaidInCapital,4347.000,4347.000,4347.000,4347.000,9847.000,9847.000
Assets,3728.000,1093.000,1093.000,593.000,3093.000,827.000
AssetsCurrent,3728.000,1093.000,1093.000,593.000,3093.000,827.000
Cash,3728.000,1093.000,1093.000,593.000,3093.000,827.000
CommonStockValue,15840.000,15840.000,15840.000,15840.000,15840.000,15840.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,-29512.000,-32152.000,-33540.000,-35246.000,-41643.000,-42927.000
Liabilities,13053.000,13058.000,14446.000,15652.000,19049.000,18067.000
LiabilitiesAndStockholdersEquity,3728.000,1093.000,1093.000,593.000,3093.000,824.000
LiabilitiesCurrent,13053.000,13058.000,14446.000,15652.000,19049.000,18067.000
NotesPayableRelatedPartiesCurrent,7750.000,8750.000,9500.000,9750.000,9750.000,9750.000
OperatingLossCarryforwards,,,,35000.000,,
RetainedEarningsAccumulatedDeficit,,,,34119.000,41643.000,-42927.000
StockholdersEquity,-9325.000,-11965.000,-13353.000,-15059.000,-15956.000,-17240.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-9325.000,-11965.000,-13353.000,-15059.000,-15956.000,-17243.000
