,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,16817000.000,16353000.000,18421000.000,24513000.000,26865000.000,29567000.000,25101000.000,26599000.000,26443000.000,23142000.000,24974000.000,27885000.000,29066000.000,27263000.000,36006000.000,57879000.000,57480000.000,52465000.000,62137000.000,65334000.000,60539000.000,54160000.000,45778000.000,43946000.000
AccountsPayableRelatedPartiesCurrent,531000.000,412000.000,470000.000,719000.000,532000.000,583000.000,839000.000,531000.000,544000.000,745000.000,789000.000,419000.000,932000.000,1230000.000,503000.000,2859000.000,2480000.000,2251000.000,1611000.000,1899000.000,1965000.000,3744000.000,4373000.000,1915000.000
AccountsPayableTradeCurrent,,,,,26865000.000,28424000.000,25101000.000,26392000.000,,,,27313000.000,29002000.000,27162000.000,,,,,60339000.000,65200000.000,59995000.000,53332000.000,44308000.000,43074000.000
AccountsReceivableNetCurrent,22899000.000,22833000.000,23913000.000,30036000.000,35054000.000,33087000.000,36189000.000,38510000.000,38097000.000,31370000.000,38170000.000,43282000.000,52704000.000,44860000.000,60855000.000,85335000.000,78457000.000,72897000.000,63388000.000,86285000.000,74973000.000,67696000.000,47267000.000,49837000.000
AccountsReceivableRelatedPartiesCurrent,,,,,,,,,,,,,,,8609000.000,586000.000,887000.000,318000.000,388000.000,769000.000,461000.000,770000.000,501000.000,89000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,,1172000.000,567000.000,242000.000,1060000.000,2002000.000,1785000.000,1087000.000,1290000.000,1877000.000,1360000.000,1015000.000,2773000.000,2789000.000,3048000.000,3634000.000,3761000.000,3574000.000,3481000.000,1950000.000,1599000.000
AccruedBonusesCurrent,,,,,1094000.000,1368000.000,1838000.000,,885000.000,1130000.000,1998000.000,,79000.000,43000.000,1226000.000,234000.000,268000.000,225000.000,916000.000,209000.000,20000.000,20000.000,741000.000,126000.000
AccruedEmployeeBenefitsCurrent,,,,,310000.000,300000.000,261000.000,194000.000,170000.000,309000.000,24000.000,33000.000,40000.000,52000.000,439000.000,1435000.000,876000.000,765000.000,1053000.000,913000.000,720000.000,962000.000,1279000.000,835000.000
AccruedIncomeTaxesCurrent,,,,,228000.000,,1160000.000,718000.000,52000.000,,473000.000,161000.000,604000.000,1152000.000,151000.000,1000000.000,1130000.000,271000.000,815000.000,1793000.000,901000.000,661000.000,,
AccruedLiabilitiesCurrent,3743000.000,4246000.000,4946000.000,6122000.000,6799000.000,6091000.000,7745000.000,6626000.000,7538000.000,6975000.000,8894000.000,6902000.000,8507000.000,8508000.000,13003000.000,21006000.000,21315000.000,19374000.000,21053000.000,20842000.000,19652000.000,17830000.000,16658000.000,14806000.000
AccruedPayrollTaxesCurrent,,,,,1338000.000,1017000.000,1084000.000,,,,,,,,,,,,,,,,,
AccruedProfessionalFeesCurrent,,,,,,,,,,,,,,,223000.000,,,,,,,,,
AccruedRentCurrent,,,,,28000.000,,,,,,,,,,,,,,,,,,,
AccruedSalariesCurrent,,,,,,,,,,,,,,,,,3225000.000,3432000.000,2443000.000,2783000.000,3014000.000,2988000.000,1241000.000,1761000.000
AccruedSalesCommissionCurrent,,,,,455000.000,462000.000,617000.000,541000.000,599000.000,435000.000,532000.000,345000.000,426000.000,358000.000,497000.000,987000.000,520000.000,463000.000,602000.000,463000.000,487000.000,446000.000,391000.000,381000.000
AccruedVacationCurrent,,,,,397000.000,413000.000,384000.000,468000.000,1011000.000,956000.000,888000.000,1046000.000,1199000.000,1077000.000,1309000.000,2075000.000,2395000.000,1803000.000,1717000.000,1946000.000,2209000.000,1792000.000,1344000.000,1532000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,7143000.000,,,,8955000.000,,,,11093000.000,,,,10445000.000,,,,13407000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,990000.000,39000.000,261000.000,560000.000,182000.000,628000.000,716000.000,367000.000,246000.000,583000.000,389000.000,105000.000,327000.000,-426000.000,-1023000.000,-5066000.000,-3563000.000,-3911000.000,-5392000.000,-3323000.000,-4304000.000,-2823000.000,-4272000.000,-3929000.000
AdditionalPaidInCapital,57000.000,65000.000,1098000.000,1111000.000,1133000.000,1156000.000,1098000.000,1180000.000,1276000.000,1375000.000,1191000.000,1370000.000,1557000.000,1751000.000,1789000.000,,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,,,,,,,,,,,,,2530000.000,2811000.000,3112000.000,2630000.000,2531000.000,2805000.000,3036000.000,2918000.000,2522000.000
AllowanceForDoubtfulAccountsReceivableCurrent,183000.000,129000.000,,,154000.000,148000.000,161000.000,159000.000,323000.000,327000.000,333000.000,333000.000,419000.000,433000.000,458000.000,482000.000,319000.000,427000.000,240000.000,580000.000,361000.000,352000.000,70000.000,73000.000
Assets,114874000.000,117978000.000,121591000.000,133810000.000,143046000.000,149437000.000,151504000.000,156427000.000,160370000.000,174284000.000,182730000.000,184377000.000,198715000.000,191799000.000,316123000.000,443617000.000,445329000.000,437673000.000,406658000.000,424130000.000,407823000.000,375347000.000,317985000.000,314401000.000
AssetsCurrent,65898000.000,66154000.000,71209000.000,84805000.000,96496000.000,103450000.000,104777000.000,110443000.000,115052000.000,116452000.000,122037000.000,124714000.000,139898000.000,134751000.000,174317000.000,223519000.000,220539000.000,211834000.000,202700000.000,223085000.000,212221000.000,192826000.000,151164000.000,149135000.000
AssetsFairValueDisclosureRecurring,,,,,,,,,,,,,,,,,,,600000.000,301000.000,17000.000,,,
BankOverdrafts,,,,,,1143000.000,,207000.000,,,,572000.000,64000.000,101000.000,,,,,1798000.000,134000.000,544000.000,828000.000,1470000.000,872000.000
BorrowedFunds,,,,,724.000,1166000.000,1166000.000,1166000.000,1993000.000,,1979000.000,1979000.000,,,,,,,,,,,,
BusinessAcquisitionEquityInterestIssuedOrIssuableValueAssigned,,,,,,,,,,1000000.000,,,,,,,,,,,,,,
CapitalLeaseObligations,,,,,,,,22000.000,20000.000,,,,,,,,,,,,,,,
CapitalLeaseObligationsCurrent,603000.000,619000.000,634000.000,650000.000,865000.000,1051000.000,1040000.000,1063000.000,1363000.000,1850000.000,1812000.000,1772000.000,1733000.000,1693000.000,1631000.000,1746000.000,1705000.000,1056000.000,1004000.000,866000.000,848000.000,831000.000,338000.000,815000.000
CapitalLeaseObligationsNoncurrent,4360000.000,4199000.000,4035000.000,3866000.000,4210000.000,4282000.000,4000000.000,3725000.000,3995000.000,3328000.000,2984000.000,2676000.000,2353000.000,2992000.000,2710000.000,2237000.000,1979000.000,5922000.000,5850000.000,5751000.000,5684000.000,5606000.000,6004000.000,5390000.000
CapitalLeasedAssetsNoncurrentFairValueDisclosure,,,,,,,6200000.000,,,,5565000.000,,,,4960000.000,,,,9214000.000,,,,8386000.000,
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,6816000.000,,,,6147000.000,,,,5427000.000,,,,12664000.000,,,,11485000.000,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,1589000.000,,,,2320000.000,,,,2256000.000,,,,1708000.000,,,,1051000.000,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,904000.000,,,,607000.000,,,,330000.000,,,,911000.000,,,,865000.000,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,938000.000,,,,607000.000,,,,329000.000,,,,910000.000,,,,866000.000,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,1143000.000,,,,1307000.000,,,,1256000.000,,,,1025000.000,,,,1248000.000,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,1946000.000,,,,1306000.000,,,,1256000.000,,,,1025000.000,,,,1248000.000,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,,,,296000.000,,,,,,,,0.000,,,,7085000.000,,,,6207000.000,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,,,1776000.000,,,,1351000.000,,,,1086000.000,,,,5810000.000,,,,5143000.000,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,,715.000,1134000.000,5040000.000,,,,4796000.000,,,,4341000.000,,,,6854000.000,,,,6342000.000,
CapitalLeasesFutureMinimumPaymentsReceivable,,,,,,,583000.000,,,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsReceivableCurrent,,,,,,,276000.000,,,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsReceivableInTwoYears,,,,,,,307000.000,,,,,,,,,,,,,,,,,
Cash,,,,,,,,,,,,,,,,,,,,,,,5110000.000,2930000.000
CashAndCashEquivalentsAtCarryingValue,979000.000,773000.000,71000.000,523000.000,1728000.000,3305000.000,1889000.000,2120000.000,3171000.000,3078000.000,6091000.000,1050000.000,3189000.000,4934000.000,4370000.000,5578000.000,6308000.000,4446000.000,8578000.000,3929000.000,9896000.000,6019000.000,6418000.000,3702000.000
CashFDICInsuredAmount,,,,,,,250000.000,,,,250000.000,,,,250000.000,,,,250000.000,,,,,
