,2015-09-30,2015-12-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AmortizationOfIntangibleAssets,1600000.000,1600000.000,1986000.000,1900000.000,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,32877.000,0.000,0.000,0.000,0.000,0.000
AssetImpairmentCharges,,,1082000.000,2800000.000,13000.000,220000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-4277000.000,,,
CashFlowHedgeGainLossToBeReclassifiedWithinTwelveMonths,,,-300000.000,,,
ComprehensiveIncomeNetOfTax,15185000.000,1448000.000,2559000.000,3388000.000,-348000.000,2735000.000
CostOfGoodsAndServicesSold,42901000.000,38769000.000,45904000.000,44468000.000,46598000.000,56277000.000
DeferredIncomeTaxesAndTaxCredits,,,553000.000,,,
Depreciation,,,2141000.000,,,
EarningsPerShareBasic,0.830,0.130,0.260,0.240,0.030,0.170
EarningsPerShareDiluted,0.830,0.130,0.260,0.240,0.030,0.170
EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,,,127000.000,,,
EffectiveIncomeTaxRateContinuingOperations,0.346,0.586,0.431,0.450,0.877,-1.272
EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,,,0.085,0.105,0.524,
EffectiveIncomeTaxRateReconciliationNondeductibleExpense,,0.238,,,,
EmployeeBenefitsAndShareBasedCompensation,,,2730000.000,,,
GainLossOnSaleOfPropertyPlantEquipment,,,266000.000,,,
GeneralAndAdministrativeExpense,9860000.000,13815000.000,,,,
GrossProfit,40843000.000,32149000.000,38203000.000,35663000.000,28898000.000,31073000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,19833000.000,4823000.000,7200000.000,6980000.000,3291000.000,4073000.000
IncomeTaxExpenseBenefit,6871000.000,2825000.000,3104000.000,3138000.000,2886000.000,1345000.000
IncomeTaxReconciliationNondeductibleExpense,,1100000.000,,,1700000.000,
IncreaseDecreaseInAccountsPayableAndOtherOperatingLiabilities,,,-2486000.000,,,
IncreaseDecreaseInAccountsReceivable,,,5977000.000,,,
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,,,-404000.000,,,
IncreaseDecreaseInInventories,,,-586000.000,,,
IncreaseDecreaseInOtherNoncurrentAssets,,,-54000.000,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,-69000.000,,,
IncreaseDecreaseInRestrictedCash,,,39000.000,,,
InterestIncomeExpenseNonoperatingNet,-832000.000,-793000.000,-748000.000,-742000.000,-673000.000,-532000.000
NetCashProvidedByUsedInFinancingActivities,,,-5696000.000,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-5696000.000,,,
NetCashProvidedByUsedInInvestingActivities,,,-2559000.000,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-2559000.000,,,
NetCashProvidedByUsedInOperatingActivities,,,3851000.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,3851000.000,,,
NetIncomeLoss,12962000.000,1998000.000,4096000.000,3842000.000,405000.000,2728000.000
