,2012-05-29,2013-05-28,2014-06-03,2015-06-02
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,501460.000,564000.000,320000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,3800.000,417269.000,20000.000,7000.000
AdvertisingExpense,,4855000.000,4931000.000,4979000.000
AllocatedShareBasedCompensationExpense,,745000.000,541000.000,545000.000
AllocatedShareBasedCompensationExpenseNetOfTax,,491000.000,357000.000,359000.000
AssetImpairmentCharges,1228760.000,390100.000,0.000,653000.000
CapitalLeaseObligationsIncurred,,781128.000,124000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,43646598.000,-41706550.000,-2218000.000,3835000.000
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,46872447.000,0.000,0.000,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,9524626.000,-650921.000,0.000,
CommonStockDividendsPerShareCashPaid,,0.640,0.700,0.780
CommonStockDividendsPerShareDeclared,0.630,0.640,0.700,
ComprehensiveIncomeNetOfTax,-1131436.000,11498924.000,13584000.000,10026000.000
CostOfGoodsSoldDirectLabor,72369501.000,71176326.000,74236000.000,72986000.000
CostsAndExpenses,183567440.000,181158967.000,187297000.000,185613000.000
CurrentFederalTaxExpenseBenefit,1579736.000,3384439.000,2717000.000,4652000.000
CurrentStateAndLocalTaxExpenseBenefit,567424.000,216783.000,143000.000,299000.000
DeferredIncomeTaxExpenseBenefit,132033.000,806912.000,-226000.000,131000.000
DefinedBenefitPlanActualReturnOnPlanAssets,,6292000.000,4720000.000,3512000.000
DefinedBenefitPlanActuarialGainLoss,,1107000.000,3376000.000,-777000.000
DefinedBenefitPlanAmortizationOfGainsLosses,,-1713000.000,-850000.000,-55000.000
DefinedBenefitPlanAmortizationOfNetGainsLosses,,-850000.000,,
DefinedBenefitPlanAmortizationOfNetPriorServiceCostCredit,,-8000.000,,
DefinedBenefitPlanAmortizationOfPriorServiceCostCredit,,-8000.000,-8000.000,-8000.000
DefinedBenefitPlanAmountToBeAmortizedFromAccumulatedOtherComprehensiveIncomeLossNextFiscalYear,,,47000.000,45000.000
DefinedBenefitPlanAmountsThatWillBeAmortizedFromAccumulatedOtherComprehensiveIncomeLossInNextFiscalYear,,842000.000,,
DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostDiscountRate,,0.043,0.044,0.039
DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostExpectedLongTermReturnOnAssets,,0.075,0.072,0.072
DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostRateOfCompensationIncrease,,0.040,0.040,0.021
DefinedBenefitPlanContributionsByEmployer,,2394000.000,2000000.000,2004000.000
DefinedBenefitPlanCurtailments,,0.000,,
DefinedBenefitPlanExpectedReturnOnPlanAssets,,1995000.000,2416000.000,2675000.000
DefinedBenefitPlanFutureAmortizationOfGainLoss,,,-55000.000,-53000.000
DefinedBenefitPlanFutureAmortizationOfPriorServiceCostCredit,,,-8000.000,-8000.000
DefinedBenefitPlanInterestCost,,1734000.000,1815000.000,1487000.000
DefinedBenefitPlanNetPeriodicBenefitCost,,3247000.000,1863000.000,263000.000
DefinedBenefitPlanRecognizedNetGainLossDueToCurtailments,,0.000,0.000,
DefinedBenefitPlanRecognizedNetGainLossDueToSettlements1,,0.000,0.000,
DefinedBenefitPlanServiceCost,,1803000.000,1622000.000,1404000.000
DefinedBenefitPlanSettlementsBenefitObligation,,0.000,,
DefinedBenefitPlanSettlementsPlanAssets,,0.000,,
DefinedBenefitPlanTargetPlanAssetAllocations,,1.000,1.000,1.000
DefinedBenefitPlansEstimatedFutureEmployerContributionsInNextFiscalYear,,,2000000.000,2000000.000
