,2015-06-30,2015-09-30,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,181354.000,,,,
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,,,38056.000,,,,
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,,,648158.000,,,,1325688.000
AdvertisingExpense,116840.000,29130.000,9631.000,20916.000,84433.000,36458.000,51642.000
AllocatedShareBasedCompensationExpense,,,,151352.000,438113.000,,630230.000
AmortizationOfFinancingCosts,,,158656.000,,,,111580.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,194667.000,,,2166798.000,936213.000,,1498534.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,155662.000,,,,-1131076.000
ComprehensiveIncomeNetOfTax,,,,,,,-3442325.000
CostOfGoodsSold,518808.000,392606.000,467618.000,1588870.000,1196790.000,986039.000,951244.000
DebtConversionConvertedInstrumentAmount1,,,,,3406503.000,,
DebtConversionConvertedInstrumentSharesIssued1,,,,,4994457.000,,
DebtInstrumentBasisSpreadOnVariableRate1,,,0.075,,,,
Depreciation,25116.000,27043.000,,39004.000,39420.000,,41369.000
DepreciationDepletionAndAmortization,,,39945.000,,,,42619.000
EarningsPerShareBasicAndDiluted,-0.210,-0.210,-0.300,-0.420,-0.750,-0.300,-0.430
GainLossOnSaleOfSecuritiesNet,,,,,,,11458.000
GeneralAndAdministrativeExpense,398225.000,646788.000,777665.000,1009576.000,2170522.000,1000313.000,2005074.000
GrossProfit,156927.000,64181.000,40551.000,14797.000,104335.000,159030.000,162093.000
IncreaseDecreaseInAccountsPayable,,,-199752.000,,,,250253.000
IncreaseDecreaseInAccountsReceivable,,,38360.000,,,,285308.000
IncreaseDecreaseInAccruedLiabilities,,,,,,,272235.000
IncreaseDecreaseInAccruedTaxesPayable,,,172868.000,,,,
IncreaseDecreaseInInventories,,,-231080.000,,,,-113464.000
IncreaseDecreaseInOtherOperatingAssets,,,36162.000,,,,-3162.000
IncreaseDecreaseInOtherOperatingLiabilities,,,0.000,,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,86785.000,,,,80888.000
IncreaseDecreaseInRestrictedCashForOperatingActivities,,,-127580.000,,,,
InterestExpense,23309.000,872.000,193413.000,203304.000,579710.000,90542.000,96220.000
InterestPaid,,,3643.000,,,,1868.000
IssuanceOfStockAndWarrantsForServicesOrClaims,,,53200.000,,,,
LeaseAndRentalExpense,,,,,,,11458.000
LineOfCreditFacilityCommitmentFeePercentage,,,0.018,,,,
LineOfCreditFacilityInterestRateDuringPeriod,,,,,,,0.035
NetCashProvidedByUsedInFinancingActivities,,,924574.000,,,,136114.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,924574.000,,,,136114.000
NetCashProvidedByUsedInInvestingActivities,,,0.000,,,,861644.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,0.000,,,,861644.000
NetCashProvidedByUsedInOperatingActivities,,,-768912.000,,,,-2128834.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-768912.000,,,,-2128834.000
NetIncomeLoss,-683486.000,-954690.000,-1417070.000,-2082166.000,-4891028.000,-2057325.000,-3454522.000
NonoperatingIncomeExpense,-26636.000,-872.000,,,,,-108598.000
OperatingExpenses,813777.000,1017999.000,1264208.000,1893659.000,2831769.000,2118150.000,3508017.000
OperatingIncomeLoss,-656850.000,-953818.000,-1223657.000,-1878862.000,-2727434.000,-1959120.000,-3345924.000
OtherGeneralAndAdministrativeExpense,,90000.000,45000.000,,,,
OtherNonoperatingExpense,3327.000,0.000,,,-4070.000,,12378.000
PaidInKindInterest,,,36359.000,,,,
PaymentsOfStockIssuanceCosts,,,53383.000,,,,
PaymentsToAcquirePropertyPlantAndEquipment,,,0.000,,,,29564.000
PaymentsToAcquireShortTermInvestments,,,,,,,16341.000
ProceedsFromIssuanceInitialPublicOffering,,,,,,,1429740.000
ProceedsFromIssuanceOfWarrants,,,741790.000,,,,
ProceedsFromIssuanceOrSaleOfEquity,,,861790.000,,,,
ProceedsFromLinesOfCredit,,,250000.000,,,,
ProceedsFromSaleOfShortTermInvestments,,,,,,,803946.000
ProvisionForDoubtfulAccounts,,,8693.000,,,,257787.000
RelatedPartyTransactionPurchasesFromRelatedParty,,,8258.000,9255.000,0.000,10044.000,3342.000
RelatedPartyTransactionSellingGeneralAndAdministrativeExpensesFromTransactionsWithRelatedParty,,60000.000,65000.000,90000.000,77250.000,81250.000,
RepaymentsOfOtherDebt,,,9153.000,,,,8223.000
RepaymentsOfOtherLongTermDebt,,,4680.000,,,,5128.000
ResearchAndDevelopmentArrangementContractToPerformForOthersCostsIncurredGross,,,40000.000,,,,
ResearchAndDevelopmentExpense,,,46667.000,46667.000,0.000,-46267.000,176862.000
RevenueFromRelatedParties,24814.000,6199.000,1562.000,,,,
Revenues,675735.000,456787.000,,,,,
SalesDiscountsReturnsAndAllowancesGoods,,,45165.000,0.000,0.000,,
SalesRevenueGoodsGross,,,553334.000,,,,
SalesRevenueGoodsNet,,,508169.000,1603667.000,1301125.000,1145069.000,1113337.000
SalesRevenueNet,675735.000,456787.000,,,,,
SellingAndMarketingExpense,415552.000,371211.000,486543.000,884083.000,661247.000,1117837.000,1502943.000
SellingGeneralAndAdministrativeExpense,,,,,,,829.000
ShareBasedCompensation,56595.000,151354.000,181354.000,,,,630230.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,,,,,,,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,,,0.000,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,,,0.000,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,,0.000,,,,437553.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,,,0.000,,,,1.900
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,,,0.000,,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,,0.000,,,,4.690
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedOptionsForfeitedWeightedAverageGrantDateFairValue,,,0.000,,,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedWeightedAverageGrantDateFairValue,,,0.000,,,,
ShippingHandlingAndTransportationCosts,33136.000,27563.000,40152.000,161518.000,117998.000,100721.000,25290.000
StockIssuedDuringPeriodSharesStockOptionsExercised,,,0.000,,,,
StockIssuedDuringPeriodValueIssuedForServices,,,136532.000,,,,771501.000
StockIssuedDuringPeriodValueNewIssues,,,,0.000,,,1429740.000
StockIssuedDuringPeriodValueOther,,,,,0.000,,
StockIssuedDuringPeriodValueShareBasedCompensationGross,,,,,,,548430.000
TradingSecuritiesUnrealizedHoldingLoss,,,,,,,-18049.000
UnrealizedGainLossOnInvestments,,,,,,,12197.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,3227713.000,4470639.000,4720929.000,4973715.000,6514295.000,-10319511.000,8073559.000
