,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,-4000.000,,,,-264000.000,,,,-74000.000
AllocatedShareBasedCompensationExpense,603000.000,816000.000,1050000.000,2387000.000,1280000.000,1373000.000,1224000.000,1152000.000,1277000.000
AmortizationOfDebtDiscountPremium,128000.000,,,,54000.000,,,,-37000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,19728684.000,1190110.000,1509249.000,-19759430.000,3786103.000,4005667.000,4420664.000,-7962385.000,4878731.000
CashAndCashEquivalentsPeriodIncreaseDecrease,40613000.000,,,,1074000.000,,,,-9488000.000
ComprehensiveIncomeNetOfTax,,-11186000.000,-11291000.000,,-15935000.000,-15345000.000,-13831000.000,-12649000.000,-13397000.000
DepreciationDepletionAndAmortization,209000.000,,,,233000.000,,,,226000.000
EarningsPerShareBasicAndDiluted,-9.390,-0.740,-0.480,7.580,-0.680,-0.650,-0.580,-0.530,-0.560
FairValueAdjustmentOfWarrants,-77000.000,,,,,,,,
GeneralAndAdministrativeExpense,2329000.000,3396000.000,3574000.000,3813000.000,4115000.000,4126000.000,3470000.000,3383000.000,4007000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,765000.000,,,,983000.000,,,,-2742000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,187000.000,,,,-858000.000,,,,-776000.000
IssuanceOfStockAndWarrantsForServicesOrClaims,1411000.000,,,,,,,,
LeaseAndRentalExpense,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,200000.000,200000.000
NetCashProvidedByUsedInFinancingActivities,45072000.000,,,,-827000.000,,,,25000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,45072000.000,,,,-827000.000,,,,25000.000
NetCashProvidedByUsedInInvestingActivities,1827000.000,,,,14392000.000,,,,4399000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,1827000.000,,,,14392000.000,,,,4399000.000
