,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31
AccruedInvestmentIncomeReceivable,40136000.000,40405000.000,41003000.000,40063000.000,39128000.000,39783000.000,40323000.000,45144000.000,44103000.000,44253000.000,45431000.000,47448000.000
AccruedLiabilitiesCurrentAndNoncurrent,,,,361000.000,,,,1100000.000,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,24006000.000,,,,43093000.000,,,,71889000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-21170000.000,-16767000.000,-10816000.000,-11106000.000,-9309000.000,-6255000.000,-2934000.000,-7607000.000,-9719000.000,-25346000.000,-23910000.000,-25696000.000
AdditionalPaidInCapital,529826000.000,532294000.000,534700000.000,536408000.000,530519000.000,531747000.000,532886000.000,533858000.000,535256000.000,536507000.000,538164000.000,721689000.000
AdditionalPaidInCapitalCommonStock,,,,5200000.000,,,,5200000.000,,,,
AdvancePaymentsByBorrowersForTaxesAndInsurance,40811000.000,42369000.000,46047000.000,43434000.000,52643000.000,51722000.000,57772000.000,52707000.000,67906000.000,64639000.000,75020000.000,67154000.000
AdvancesFromFederalHomeLoanBanks,,,,,,,,,,,,3094494000.000
Assets,9824841000.000,10206203000.000,10511363000.000,10701585000.000,11262646000.000,11481572000.000,11480129000.000,12722574000.000,12840724000.000,13346378000.000,13807387000.000,15623070000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,316565000.000,,,,98401000.000,,,,
AvailableForSaleSecurities,658115000.000,743348000.000,787913000.000,983715000.000,1284758000.000,1323499000.000,1260977000.000,1385328000.000,1412810000.000,846301000.000,816496000.000,785032000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,,,,,,,,782759000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,201731000.000,,,,,,,,,,375305000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,201731000.000,,,,,,,,,,375305000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,,,,,,,,0.000
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses1,,2643000.000,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses1,,2643000.000,,,,,,,,,,
BadDebtReserveForTaxPurposesOfQualifiedLender,,,,,,,,,,,,42300000.000
BankOwnedLifeInsurance,111207000.000,111567000.000,112283000.000,112990000.000,110450000.000,111000000.000,111678000.000,113941000.000,114698000.000,115429000.000,116122000.000,152788000.000
BorrowedFunds,,2335500000.000,2241993000.000,2255486000.000,2278679000.000,2365700000.000,2361000000.000,2705652000.000,2792139000.000,3403125000.000,3796112000.000,3367274000.000
BuildingsAndImprovementsGross,,,,21647000.000,,,,27715000.000,,,,
BusinessAcquisitionCostOfAcquiredEntityCashPaid,,,10300000.000,,,,,,,,,
Capital,,,,947615000.000,,,,1021674000.000,,,,1319973000.000
CapitalRequiredForCapitalAdequacy,,,,587279000.000,,,,727475000.000,,,,926817000.000
CapitalRequiredForCapitalAdequacyToRiskWeightedAssets,,,,0.080,,,,0.080,,,,0.080
CapitalRequiredToBeWellCapitalized,,,,734099000.000,,,,909344000.000,,,,1158521000.000
CapitalRequiredToBeWellCapitalizedToRiskWeightedAssets,,,,0.100,,,,0.100,,,,0.100
CapitalToRiskWeightedAssets,,,,0.129,,,,0.112,,,,0.114
CashAndCashEquivalentsAtCarryingValue,77610000.000,92811000.000,88067000.000,90139000.000,103662000.000,112269000.000,120403000.000,155153000.000,119729000.000,155481000.000,168329000.000,250689000.000
CashReserveDepositRequiredAndMade,,,,11800000.000,,,,6900000.000,,,,44100000.000
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesOutstandingBalance,,,,,,,,6744000.000,6426000.000,6536000.000,6474000.000,36047000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000
CommonStockSharesHeldInEmployeeTrustShares,,,,4254072.000,,,,4254072.000,,,,
CommonStockSharesIssued,118020280.000,118020280.000,118020280.000,118020280.000,118020280.000,118020280.000,118020280.000,118020280.000,118020280.000,118020280.000,118020280.000,143937917.000
CommonStockSharesOutstanding,113166850.000,112715926.000,111474526.000,110937672.000,111907861.000,111905861.000,111905861.000,111915882.000,111842219.000,111911719.000,112155719.000,138449434.000
CommonStockSharesSubscriptions,,,,557900000.000,,,,557900000.000,,,,
CommonStockValue,532000.000,532000.000,532000.000,532000.000,532000.000,532000.000,532000.000,532000.000,532000.000,532000.000,532000.000,596000.000
ConstructionInProgressGross,,,,6726000.000,,,,20062000.000,,,,
DebtWeightedAverageInterestRate,,,,0.028,,,,0.022,,,,0.018
DeferredIncomeTaxesAndOtherAssetsNoncurrent,,,,16600000.000,,,,17100000.000,,,,
DeferredTaxAssetsGross,,,,135203000.000,,,,151453000.000,,,,217177000.000
DeferredTaxAssetsLiabilitiesNet,,,,133526000.000,137908000.000,136402000.000,136569000.000,150006000.000,152018000.000,167302000.000,173679000.000,216206000.000
DeferredTaxAssetsNet,130238000.000,132162000.000,131413000.000,134432000.000,,,,150691000.000,,,,217177000.000
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,,,,,0.000,,,,
DeferredTaxAssetsOther,,,,3526000.000,,,,3910000.000,,,,4480000.000
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,,,,907000.000,,,,0.000
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeBenefits,,,,18900000.000,,,,21165000.000,,,,25882000.000
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation,,,,1070000.000,,,,1403000.000,,,,1265000.000
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,1613000.000,,,,1840000.000,,,,2279000.000
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,,,,11441000.000,,,,11677000.000,,,,18340000.000
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsImpairmentLosses,,,,47821000.000,,,,46384000.000,,,,44945000.000
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsProvisionForLoanLosses,,,,43062000.000,,,,53308000.000,,,,67135000.000
DeferredTaxAssetsUnrealizedLossesOnAvailableforSaleSecuritiesGross,,,,,,,,,,,,14631000.000
DeferredTaxAssetsUnrealizedLossesOnTradingSecurities,,,,5456000.000,,,,1888000.000,,,,
DeferredTaxAssetsValuationAllowance,,,,771000.000,,,,762000.000,,,,0.000
DeferredTaxLiabilities,,,,906000.000,,,,685000.000,,,,971000.000
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,,759000.000,,,,550000.000,,,,381000.000
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,,,,,,,590000.000
DeferredTaxLiabilityNotRecognizedAmountOfUnrecognizedDeferredTaxLiabilityBadDebtReserveForTaxPurposesOfQualifiedLender,,,,,,,,,,,,17100000.000
DefinedBenefitPlanAccumulatedBenefitObligation,,,,15800000.000,,,,14600000.000,,,,20100000.000
DefinedBenefitPlanAccumulatedOtherComprehensiveIncomeBeforeTax,,,,4030000.000,,,,8177000.000,,,,9102000.000
DefinedBenefitPlanAccumulatedOtherComprehensiveIncomeNetGainsLossesBeforeTax,,,,-3688000.000,,,,-7933000.000,,,,-8956000.000
DefinedBenefitPlanAccumulatedOtherComprehensiveIncomeNetPriorServiceCostCreditBeforeTax,,,,342000.000,,,,244000.000,,,,146000.000
DefinedBenefitPlanAssumptionsUsedCalculatingBenefitObligationDiscountRate,,,,0.041,,,,0.036,,,,0.045
DefinedBenefitPlanAssumptionsUsedCalculatingBenefitObligationRateOfCompensationIncrease,,,,0.037,,,,0.039,,,,0.040
DefinedBenefitPlanBenefitObligation,,,,19791000.000,,,,22731000.000,,,,29152000.000
DefinedBenefitPlanEstimatedFutureEmployerContributionsInNextFiscalYear,,,,,,,,5000000.000,,,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsFiveFiscalYearsThereafter,,,,,,,,9752000.000,,,,14398000.000
DefinedBenefitPlanExpectedFutureBenefitPaymentsInFiveFiscalYearsThereafter,,,,6946000.000,,,,,,,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsInYearFive,,,,913000.000,,,,,,,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsInYearFour,,,,925000.000,,,,,,,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsInYearOne,,,,944000.000,,,,,,,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsInYearThree,,,,938000.000,,,,,,,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsInYearTwo,,,,951000.000,,,,,,,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsNextTwelveMonths,,,,,,,,971000.000,,,,985000.000
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearFive,,,,,,,,934000.000,,,,974000.000
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearFour,,,,,,,,942000.000,,,,973000.000
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearThree,,,,,,,,952000.000,,,,976000.000
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearTwo,,,,,,,,961000.000,,,,980000.000
DefinedBenefitPlanFundedStatusOfPlan,,,,-19791000.000,,,,-22731000.000,,,,-29152000.000
Deposits,6727544000.000,6826923000.000,7213512000.000,7362003000.000,7800534000.000,7902648000.000,7892301000.000,8768857000.000,8774316000.000,8666620000.000,8642335000.000,10718811000.000
DepositsDomestic,,,,,,,,,,,,10718811000.000
DepositsMoneyMarketDeposits,,865137000.000,997014000.000,1116205000.000,1244588000.000,1316572000.000,1314726000.000,1585865000.000,1568486000.000,1543835000.000,1594389000.000,1958982000.000
DepositsSavingsDeposits,,1227145000.000,1257366000.000,1270197000.000,1461229000.000,1548738000.000,1603136000.000,1718199000.000,1749827000.000,1756141000.000,1732162000.000,2212034000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,,,,,,,,,,1300000.000
EmployeeStockOwnershipPlanESOPNumberOfSuspenseShares,,,,,,,,3119653.000,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetValue,,,,,,,,,,,,670000.000
FederalHomeLoanBankAdvancesGeneralDebtObligationsDisclosuresMaximumAmountAvailable,,,,,,,,,,,,6890000000.000
FederalHomeLoanBankStock,91737000.000,118317000.000,115326000.000,116813000.000,125358000.000,131526000.000,131799000.000,150501000.000,149912000.000,180149000.000,192883000.000,178126000.000
FinancingReceivable,,,,8652839000.000,8868992000.000,9053110000.000,9185338000.000,,,,,
FinancingReceivableAcquiredWithDeterioratedCreditQuality,,8815000.000,1506000.000,876000.000,701000.000,693000.000,685000.000,6744000.000,6426000.000,6536000.000,6474000.000,36047000.000
FinancingReceivableAllowanceForCreditLosses,,106971000.000,116490000.000,117242000.000,123516000.000,128474000.000,131266000.000,142172000.000,149639000.000,154467000.000,166779000.000,173928000.000
FinancingReceivableAllowanceForCreditLossesAcquiredWithDeterioratedCreditQuality,,,,,,,,,,,0.000,
FinancingReceivableAllowanceForCreditLossesCollectivelyEvaluatedForImpairment,,96431000.000,103080000.000,109837000.000,112166000.000,118545000.000,125542000.000,140030000.000,147532000.000,152315000.000,164705000.000,171862000.000
FinancingReceivableAllowanceForCreditLossesIndividuallyEvaluatedForImpairment,,10540000.000,13410000.000,7405000.000,11350000.000,9929000.000,5724000.000,,,,,
FinancingReceivableAllowanceForCreditLossesIndividuallyEvaluatedForImpairment1,,,,,,,,2142000.000,2107000.000,2152000.000,2074000.000,2066000.000
FinancingReceivableCollectivelyEvaluatedForImpairment,,8482766000.000,8788857000.000,8823486000.000,9034947000.000,9213517000.000,9356930000.000,10374321000.000,10526451000.000,10977864000.000,11450399000.000,12961909000.000
FinancingReceivableIndividuallyEvaluatedForImpairment,,79355000.000,89980000.000,70704000.000,81919000.000,76410000.000,57592000.000,57406000.000,66483000.000,69014000.000,67385000.000,66662000.000
FinancingReceivableModificationsRecordedInvestment,,,,,,,,,,,,51034000.000
FinancingReceivableRecordedInvestment30To59DaysPastDue,,31714000.000,21165000.000,22078000.000,32773000.000,21089000.000,27438000.000,51623000.000,26090000.000,18101000.000,28735000.000,42637000.000
FinancingReceivableRecordedInvestment60To89DaysPastDue,,10201000.000,10488000.000,24268000.000,5138000.000,18295000.000,13148000.000,21516000.000,11423000.000,10387000.000,12052000.000,18805000.000
FinancingReceivableRecordedInvestment90DaysPastDueAndStillAccruing,,0.000,0.000,,,,,,,,0.000,0.000
FinancingReceivableRecordedInvestmentCurrent,,8377811000.000,8704089000.000,8726244000.000,8944494000.000,9116104000.000,9266465000.000,10250115000.000,10419789000.000,10903889000.000,11389191000.000,12876442000.000
FinancingReceivableRecordedInvestmentEqualToGreaterThan90DaysPastDue,,151210000.000,144601000.000,122476000.000,135162000.000,135132000.000,108156000.000,108473000.000,135632000.000,114501000.000,87806000.000,90687000.000
