,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AccountsPayableCurrent,1925861.000,1630383.000,2128562.000,1872248.000,1839515.000,2003884.000,2956743.000,2439123.000,2382843.000,2716272.000,2285331.000,2714684.000,3346816.000,2183564.000,1271325.000,1191185.000,1942381.000,1791049.000
AccountsReceivableNetCurrent,,24950.000,,,,,,,,,,,,,,,,
AccruedLiabilitiesCurrent,1610230.000,1789503.000,2538545.000,1827655.000,1825684.000,2244583.000,3210908.000,2611378.000,2627808.000,2647728.000,3545713.000,2929297.000,2618821.000,1907858.000,2515674.000,1815014.000,2030534.000,2384747.000
AccumulatedAmortizationOfNoncurrentDeferredFinanceCosts,,,4854556.000,,,,,,,,,,,,,,,
AccumulatedAmortizationOfOtherDeferredCosts,,,,5555449.000,5756342.000,5959443.000,5662543.000,,,,6165098.000,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,941726.000,,949878.000,976496.000,981683.000,1012643.000,1046025.000,1091038.000,1132604.000,1197748.000,1264428.000,1335824.000
AdditionalPaidInCapital,200370360.000,214688527.000,229319208.000,271300678.000,277304154.000,285831971.000,289842597.000,301443293.000,312706253.000,319606218.000,322683874.000,333694620.000,360462530.000,342998141.000,346364060.000,354049136.000,379559411.000,380980035.000
Assets,18780660.000,16285602.000,15185326.000,12598962.000,11392144.000,9653609.000,8496542.000,5604746.000,6949893.000,7542302.000,3907919.000,5637128.000,5542429.000,9247699.000,5737484.000,4877594.000,33338505.000,33469837.000
AssetsCurrent,16535838.000,14275045.000,13406690.000,11039742.000,10047683.000,8551959.000,7552756.000,4784665.000,5935830.000,6489838.000,2911859.000,4662574.000,4598564.000,8352711.000,4749035.000,3956939.000,32333654.000,32546846.000
BorrowedFunds,,,,,,17500000.000,,17500000.000,,,,,,,,,,
CapitalLeaseObligations,,,,,,,,,,,,,,,,,45694.000,39988.000
CashAndCashEquivalentsAtCarryingValue,16114324.000,13902121.000,13103007.000,10778045.000,9862536.000,8254014.000,7241852.000,4111434.000,5464054.000,5452653.000,1743485.000,4005217.000,4062330.000,7812497.000,4424374.000,3532602.000,31851575.000,32137535.000
CashFDICInsuredAmount,,,,,,,,,,,1668232.000,,,,,,,
CashUninsuredAmount,,,,,,,,,,5378091.000,,3787842.000,3678495.000,7784714.000,4325886.000,3728776.000,31601475.000,31887435.000
ClassOfWarrantOrRightOutstanding,,,,,,,,,,,,7829883.000,7829883.000,73769.000,,,,
CommitmentsAndContingencies,,,,,,,,,,,,,,,0.000,,,
CommitmentsFairValueDisclosure,,,,,9000000.000,,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,1750000000.000,1750000000.000,1750000000.000,2750000000.000,2750000000.000,2750000000.000,2750000000.000,2750000000.000,2750000000.000,2750000000.000,3750000000.000,3750000000.000,3750000000.000,37500000000.000,60000000.000,60000000.000,60000000.000,60000000.000
CommonStockSharesIssued,1588670748.000,1647644900.000,1743569255.000,2073832016.000,2112215484.000,2191302717.000,2232720779.000,2387936170.000,2529494811.000,2608116463.000,2640264975.000,2799148271.000,3307187075.000,34358658.000,34620218.000,35600417.000,42158214.000,42300462.000
CommonStockSharesOutstanding,1588670748.000,1647644900.000,1743569255.000,2073832016.000,2112215484.000,2191302717.000,2232720779.000,2387936170.000,2529494811.000,2608116463.000,2640264975.000,2799148271.000,3307187075.000,34358658.000,34620218.000,35600417.000,42158214.000,42300462.000
CommonStockValue,1588671.000,1647645.000,1743569.000,2073832.000,2112215.000,2191303.000,2232721.000,2387937.000,2529495.000,2608116.000,2640265.000,2799149.000,3307188.000,34359.000,34620.000,35600.000,42158.000,42300.000
ConvertibleNotesPayable,,,,,,,,,,,,1200000.000,,,,,,
ConvertibleNotesPayableCurrent,,,,161270.000,192898.000,224874.000,256850.000,287785.000,0.000,0.000,0.000,,,,,,,
ConvertiblePreferredStockNonredeemableOrRedeemableIssuerOptionValue,,,,,,,1130165.000,,,,,,,,,,,
ConvertiblePreferredStockSharesIssuedUponConversion,,,,,1506887.000,,,,,,,,,,,,,
DebtCurrent,,,,,,,,,,,,,,,,,,303608.000
DebtInstrumentFaceAmount,,,,,,13500000.000,,13500000.000,,,,,,,,,,
DebtInstrumentFairValue,,,,,,12042426.000,,12618401.000,,,,,,,,,,
DebtInstrumentUnamortizedDiscount,,,,126515.000,94887.000,62911.000,30935.000,0.000,0.000,0.000,0.000,,,,,,,3015.000
DebtInstrumentUnamortizedDiscountPremiumNet,,,,,0.000,0.000,0.000,395455.000,344245.000,275396.000,225324.000,,,,,,,
DeferredCosts,263870.000,248261.000,232652.000,1175554.000,974661.000,771560.000,568458.000,369773.000,264693.000,165298.000,65903.000,0.000,0.000,0.000,,,,
DeferredCostsCurrent,77017.000,69726.000,62435.000,,,,,,,,,,,,,,,
DeferredFinanceCostsNoncurrentNet,1782648.000,1579547.000,1376447.000,,,,,,,,,,,,,,,
DeferredRevenueCurrent,310412.000,258242.000,222739.000,217333.000,338617.000,309901.000,224935.000,176622.000,157872.000,157872.000,157872.000,157872.000,157872.000,157873.000,157873.000,157873.000,157873.000,157873.000
DeferredRevenueNoncurrent,2187627.000,2131942.000,2076257.000,2025978.000,1986510.000,1947042.000,1907574.000,1868106.000,1828638.000,1789170.000,1749702.000,1710234.000,1670763.000,1631295.000,1591826.000,1552358.000,1512890.000,1473422.000
DeferredTaxAssetsCharitableContributionCarryforwards,,,,,,,,,,,-20603.000,,,,,,,
DeferredTaxAssetsDeferredIncome,,,,,,,-77592.000,,,,-167791.000,,,,687282.000,,,
DeferredTaxAssetsEquityMethodInvestments,,,,,,,348102.000,,,,348102.000,,,,,,,
DeferredTaxAssetsFrequentFlierLiability,,,,,,,,,,,1238538.000,,,,,,,
DeferredTaxAssetsInProcessResearchAndDevelopment,,,,,,,1936824.000,,,,4142634.000,,,,9435513.000,,,
DeferredTaxAssetsLiabilitiesNet,,,,,,,,,,,0.000,,,,0.000,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,49011399.000,,,,54916539.000,,,,54573453.000,,,
DeferredTaxAssetsOther,,,,,,,1238538.000,,,,4805.000,,,,21000.000,,,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,,,151194.000,,,,155651.000,,,,57083.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,,,,,,,,,,,,,,,3131186.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsOther,,,,,,,88658.000,,,,47558.000,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,,,,,,,,,,,,475894.000,,,
DeferredTaxAssetsValuationAllowance,,,,,,,-52697123.000,,,,,,,,68848401.000,,,
DeferredTaxAssetsValuationAllowanceCurrent,,,,,,,,,,,6050000.000,,,,,,,
DepositsAssets,,,,14766.000,14766.000,14766.000,29856.000,38661.000,38220.000,66751.000,,,,,,,,
DepositsAssetsNoncurrent,14766.000,14766.000,14766.000,,,,,,,,,,,,,,,
