,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsPayableCurrent,85352000.000,88075000.000,82234000.000,84190000.000,77026000.000,79611000.000,77693000.000,94156000.000,84040000.000,89797000.000,93861000.000,85730000.000,91965000.000,99996000.000,90500000.000,98173000.000,106120000.000,121605000.000,125739000.000,139540000.000,106394000.000,101170000.000,109663000.000,114225000.000,110013000.000,113957000.000
AccountsReceivableNetCurrent,321769000.000,328047000.000,320411000.000,325370000.000,298798000.000,268550000.000,283669000.000,335163000.000,306081000.000,278265000.000,281611000.000,286573000.000,270165000.000,270086000.000,298559000.000,354658000.000,311787000.000,327653000.000,304270000.000,326098000.000,298530000.000,279323000.000,309602000.000,352020000.000,308740000.000,332009000.000
AccruedIncomeTaxesCurrent,12683000.000,1239000.000,,2161000.000,206000.000,0.000,0.000,11943000.000,0.000,5914000.000,0.000,663000.000,138000.000,911000.000,2527000.000,4586000.000,2298000.000,3991000.000,0.000,201000.000,3227000.000,3007000.000,6133000.000,51017000.000,48497000.000,36573000.000
AccruedIncomeTaxesNoncurrent,22197000.000,21560000.000,23413000.000,17537000.000,21501000.000,18138000.000,17052000.000,22812000.000,22119000.000,22398000.000,22410000.000,19996000.000,20763000.000,20893000.000,19742000.000,11096000.000,11242000.000,11513000.000,11255000.000,10457000.000,53629000.000,51807000.000,53397000.000,9643000.000,9654000.000,9773000.000
AccruedLiabilitiesCurrent,32325000.000,33461000.000,37492000.000,41183000.000,30464000.000,32862000.000,33249000.000,32772000.000,27714000.000,43971000.000,41977000.000,39316000.000,36159000.000,39745000.000,38903000.000,51810000.000,48050000.000,35348000.000,38516000.000,40930000.000,35163000.000,35597000.000,35449000.000,34022000.000,28886000.000,39359000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,165800000.000,170200000.000,164637000.000,-175700000.000,178500000.000,184100000.000,190470000.000,196900000.000,204300000.000,214800000.000,235264000.000,244400000.000,247000000.000,246500000.000,248150000.000,240600000.000,254500000.000,256600000.000,253381000.000,264700000.000,269800000.000,273200000.000,275063000.000,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,,,,,,,,,1660000.000,,,,925000.000,,,,323000.000,,,,307000.000,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,,,,,,,,,-2166000.000,,,,-2378000.000,,,,-1717000.000,,,,-1615000.000,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,-6100000.000,,,,14700000.000,,,,26506000.000,,,,-61956000.000,,,,-123732000.000,,,,-164643000.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,31861000.000,33452000.000,103000.000,-11994000.000,5145000.000,-18875000.000,3818000.000,9541000.000,-2957000.000,-5959000.000,16220000.000,26000000.000,23862000.000,16472000.000,-31999000.000,-63409000.000,-129977000.000,-99284000.000,-116556000.000,-125126000.000,-102433000.000,-127517000.000,-134949000.000,-165951000.000,-152563000.000,-129970000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,5300000.000,5200000.000,5555000.000,5300000.000,4800000.000,5700000.000,6574000.000,7100000.000,7700000.000,7900000.000,7674000.000,7700000.000,7800000.000,8400000.000,,7400000.000,7800000.000,8000000.000,,7400000.000,7800000.000,7000000.000,,,
Assets,1933959000.000,1930615000.000,2102298000.000,2147029000.000,2166213000.000,2114806000.000,2146014000.000,2177505000.000,2078375000.000,2286516000.000,2325876000.000,2343359000.000,2368888000.000,2402165000.000,2354292000.000,2354023000.000,2312358000.000,2379716000.000,2354803000.000,2406400000.000,2413209000.000,2794951000.000,2587894000.000,2619706000.000,2630395000.000,2703504000.000
AssetsCurrent,1022440000.000,1020084000.000,1180906000.000,1233995000.000,1243324000.000,1200929000.000,1226182000.000,1165246000.000,1073488000.000,1268852000.000,1279503000.000,1309731000.000,1330200000.000,1362540000.000,1335175000.000,1339201000.000,1321426000.000,1372923000.000,1346200000.000,1287514000.000,1290230000.000,1657822000.000,1456140000.000,1164657000.000,1176160000.000,1224103000.000
AssetsHeldForSalePropertyPlantAndEquipment,,,,,,,,,,,,,4000000.000,4000000.000,,,,,,,,,,,,
AssetsNoncurrent,,887785000.000,893001000.000,881390000.000,891205000.000,882020000.000,888000000.000,980036000.000,972676000.000,985838000.000,1014138000.000,1015745000.000,1020609000.000,1020666000.000,1000451000.000,994881000.000,970654000.000,986647000.000,988082000.000,1063457000.000,1067102000.000,1081551000.000,1076560000.000,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,4700000.000,,,,,,,,,,,,,,,,,,,,,,
BusinessAcquisitionEquityInterestIssuedOrIssuableValueAssigned,,,,0.000,,,,,,,,,,,,,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedDeferredTaxAssetsNoncurrent,,,,,,,,,,,,,,,,,,,,1727000.000,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibles,,,,,,,,,,,,,,,,5800000.000,,,,5800000.000,,,,,,
CashAndCashEquivalentsAtCarryingValue,250229000.000,235622000.000,374499000.000,440846000.000,448166000.000,429771000.000,424489000.000,321739000.000,246007000.000,492433000.000,492199000.000,542476000.000,584095000.000,602073000.000,565373000.000,531374000.000,547780000.000,560190000.000,525376000.000,472785000.000,510613000.000,903179000.000,677688000.000,361349000.000,397436000.000,403591000.000
CommonStockIncludingAdditionalPaidInCapital,,,,,333541000.000,277037000.000,246622000.000,,70244000.000,68347000.000,61892000.000,,,,,,,,,,,,,,,
CommonStockIncludingAdditionalPaidInCapitalNetOfDiscount,,,,352157000.000,333541000.000,277037000.000,246622000.000,171546000.000,70244000.000,68347000.000,61892000.000,,,,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
