,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,518000.000,,,,1295000.000,,,,1891000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,,,,1818000.000,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,76000.000,,,,,,,,,,,,
AllocatedShareBasedCompensationExpense,122000.000,535000.000,,,518000.000,809000.000,1016000.000,1297000.000,1295000.000,2156000.000,1953000.000,1890000.000,1891000.000
AmortizationOfIntangibleAssets,39000.000,41000.000,45000.000,25000.000,21000.000,22000.000,21000.000,22000.000,23000.000,22000.000,28000.000,28000.000,27000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,110000.000,582970.000,627688.000,-576357.000,773033.000,1019045.000,663175.000,-1613493.000,25700.000
CashAndCashEquivalentsPeriodIncreaseDecrease,46029000.000,,,,4266000.000,,,,6294000.000,,,,12254000.000
ComprehensiveIncomeNetOfTax,,,,,,,,,2284000.000,5258000.000,3463000.000,9516000.000,5993000.000
ConversionOfStockSharesIssued1,-66666.000,,,,,,,,,,,,
CostOfGoodsAndServicesSold,,,10146000.000,,12589000.000,17866000.000,16046000.000,15052000.000,16507000.000,23046000.000,24271000.000,21330000.000,21913000.000
CostOfGoodsSold,7541000.000,10682000.000,,,,,,,,,,,
CostOfPropertyRepairsAndMaintenance,390000.000,400000.000,367000.000,-1157000.000,570000.000,642000.000,686000.000,622000.000,687000.000,746000.000,497000.000,534000.000,651000.000
CostOfRevenue,11695000.000,15279000.000,14744000.000,15302000.000,17729000.000,23207000.000,21403000.000,20408000.000,21710000.000,28352000.000,29294000.000,26163000.000,26756000.000
CostOfServicesDepreciation,,,2752000.000,,2956000.000,2944000.000,3029000.000,3036000.000,2947000.000,2908000.000,2878000.000,2696000.000,2689000.000
DeferredIncomeTaxExpenseBenefit,58000.000,,,,,,,,990000.000,,,,-54000.000
Depreciation,2619000.000,2887000.000,3148000.000,3276000.000,3423000.000,,,,,,,,
DepreciationAndAmortization,,,,,,3442000.000,3539000.000,,3425000.000,3404000.000,3388000.000,3240000.000,3177000.000
DepreciationDepletionAndAmortization,2658000.000,,,,3444000.000,,,,3448000.000,,,,3204000.000
EarningsPerShareBasic,-0.010,0.130,0.120,0.090,0.080,0.180,0.140,0.200,0.120,0.260,0.170,0.470,0.290
EarningsPerShareDiluted,-0.010,0.110,0.110,0.090,0.080,0.170,0.130,0.180,0.110,0.250,0.160,0.450,0.270
EffectOfExchangeRateOnCashContinuingOperations,,,,,,,,,60000.000,,,,4000.000
EffectiveIncomeTaxRateContinuingOperations,0.394,0.395,0.386,-0.854,,0.349,0.267,,0.304,0.361,0.366,-0.934,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,,,1818000.000,,,,,,,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,,,,1818000.000,,,,,,,,
FairValueAdjustmentOfWarrants,-36000.000,0.000,0.000,0.000,,,,,,,,,
