,2011-07-12,2011-10-04,2012-01-03,2012-04-03,2012-07-03,2012-10-02,2013-01-01,2013-04-02,2013-07-02,2013-10-01,2013-12-31,2014-04-01,2014-07-01,2014-09-30,2014-12-30,2015-03-31,2015-06-30,2015-09-29,2015-12-29,2016-03-29,2016-06-28,2016-09-27
AccountsNotesAndLoansReceivableNetCurrent,,7786000.000,13040000.000,8740000.000,8401000.000,6488000.000,11327000.000,7989000.000,7655000.000,7187000.000,14110000.000,12570000.000,14926000.000,12323000.000,16977000.000,16226000.000,18928000.000,17620000.000,16932000.000,16068000.000,12259000.000,11705000.000
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,,,,,,,,,,1600000.000,1100000.000,1900000.000,1200000.000,,,
AccountsPayableCurrent,6521000.000,5646000.000,4155000.000,5785000.000,6043000.000,6928000.000,8206000.000,4400000.000,7225000.000,3550000.000,5086000.000,4874000.000,5445000.000,4237000.000,3926000.000,2310000.000,1471000.000,1417000.000,3815000.000,1922000.000,1812000.000,2158000.000
AccountsPayableCurrentAndNoncurrent,,,,,,,,,,,600000.000,1200000.000,,,,,,,,,,
AccountsReceivableNet,,,,,,,,,,,800000.000,1300000.000,2000000.000,1600000.000,1200000.000,1700000.000,1900000.000,2500000.000,2400000.000,,,
AccountsReceivableNetCurrent,7300000.000,,,,,,,,,,,,,,,,,,,,,
AccruedLiabilitiesForUnredeeemedGiftCards,23959000.000,24717000.000,33256000.000,29146000.000,27951000.000,26192000.000,33634000.000,29498000.000,28219000.000,26041000.000,37121000.000,33048000.000,33215000.000,30884000.000,38184000.000,32368000.000,31431000.000,28799000.000,29306000.000,26569000.000,25230000.000,23713000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,69452000.000,,,,69740000.000,,,,49673000.000,,,,36815000.000,,37876000.000,38935000.000
AdditionalPaidInCapital,368517000.000,368894000.000,369027000.000,368965000.000,368871000.000,379449000.000,380007000.000,386892000.000,389567000.000,390181000.000,391234000.000,392272000.000,393632000.000,395161000.000,396629000.000,397928000.000,399945000.000,401295000.000,403605000.000,404538000.000,405736000.000,406591000.000
AllowanceForDoubtfulAccountsReceivableCurrent,219000.000,228000.000,294000.000,372000.000,324000.000,325000.000,103000.000,114000.000,140000.000,210000.000,291000.000,280000.000,223000.000,246000.000,280000.000,272000.000,366000.000,538000.000,618000.000,618000.000,369000.000,427000.000
Assets,88441000.000,91101000.000,88293000.000,81514000.000,88471000.000,88657000.000,93613000.000,81944000.000,93488000.000,88816000.000,97916000.000,92323000.000,104790000.000,100498000.000,92489000.000,80461000.000,81952000.000,75494000.000,69616000.000,59482000.000,56461000.000,56355000.000
AssetsCurrent,36866000.000,41105000.000,41071000.000,35110000.000,44137000.000,45623000.000,51577000.000,40588000.000,49686000.000,45650000.000,56683000.000,50302000.000,58836000.000,55646000.000,57331000.000,60298000.000,64490000.000,56178000.000,44013000.000,34532000.000,32953000.000,31501000.000
AssetsHeldForSaleNotPartOfDisposalGroupCurrent,,,,,,,,,,,,,,,,,,,0.000,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,,,,,,11221000.000,22875000.000,20456000.000,4883000.000,0.000,0.000,0.000,0.000
BankLoans,,,,,,,,,,,,0.000,0.000,0.000,,,,,,,,
BusinessAcquisitionContingentConsiderationAtFairValue,,,,,,1361000.000,1304000.000,,,,,,,,,,,,,,,
BusinessAcquisitionContingentConsiderationAtFairValueCurrent,,,,,,400000.000,900000.000,,,,,,,,,,,,,,,
BusinessAcquisitionContingentConsiderationAtFairValueNoncurrent,,,,,,1000000.000,400000.000,900000.000,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentLiabilitiesOtherLiabilities,,,,,,,900000.000,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationOtherNoncurrentLiabilities,,,,,,,400000.000,,,,,,,,,,,,,,,
BusinessCombinationLiabilitiesArisingFromContingenciesAmountRecognized,,,,,,,894000.000,,,,553000.000,,,,156000.000,,,,0.000,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCapitalLeaseObligation,,,,,,,,,,,,,,,,,,,-105000.000,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssets,,,,,,,,,,,,,,,145000.000,,,,12000.000,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibleAssetsOtherThanGoodwill,,,,,,,,,,,,,,,476000.000,,,,424000.000,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,,,,,,,,,,,,,,,1329000.000,,,,590000.000,,,
