,2011-06-30
AdditionalPaidInCapitalCommonStock,6790.000
CashAndCashEquivalentsAtCarryingValue,4706.000
CommonStockParOrStatedValuePerShare,0.000
CommonStockSharesAuthorized,100000000.000
CommonStockSharesIssued,7096390.000
CommonStockSharesOutstanding,7096390.000
CommonStockValue,710.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,142794.000
DueToOfficersOrStockholdersCurrent,140000.000
LiabilitiesAndStockholdersEquity,4706.000
PreferredStockParOrStatedValuePerShare,0.000
PreferredStockSharesAuthorized,10000000.000
PreferredStockSharesIssued,0.000
PreferredStockValue,0.000
StockholdersEquity,-135294.000
