,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AcquisitionCosts,,,,,,,,6859000.000,,22000.000,149000.000,644000.000,315000.000,83000.000,2000.000,19000.000,195000.000,19000.000,2424000.000,1940000.000,20138000.000,1930000.000,246000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,583000.000,,,,-361000.000,,,,,,,,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,,,,,,,2656000.000,,,,,,,,,,,,,,,,
AllocatedShareBasedCompensationExpense,,1400000.000,619000.000,334000.000,,2800000.000,862000.000,2300000.000,,2500000.000,2400000.000,2300000.000,,87000000.000,2000000.000,700000.000,,4300000.000,340000.000,141000.000,,1700000.000,2900000.000
AmortizationOfFinancingCosts,,235000.000,,,,279000.000,,,,295000.000,,,,222000.000,,,,480000.000,,,,,
AmortizationOfFinancingCostsAndDiscounts,,,,,,,,,,,,,,,,,,,,,,-2748000.000,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,5026000.000,4953000.000,4795000.000,-10459000.000,3123000.000,2942000.000,2784000.000,-6641000.000,2200000.000,2200000.000,2200000.000,-5047000.000,1553000.000,1553000.000,1553000.000,-3531000.000,1146000.000,1129000.000,1103000.000,,,
AssetImpairmentCharges,,,,488000.000,,,,,,,,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-856000.000,,,,-170850000.000,,,,28105000.000,,,,4388000.000,,,,3461000.000,,,,68000.000,
CommonStockDividendsPerShareDeclared,0.045,0.045,0.045,0.045,,0.045,0.045,0.045,,0.075,0.075,0.075,,0.080,0.080,0.080,,0.080,0.080,0.080,-0.000,0.120,0.060
CostsAndExpenses,45825000.000,60830000.000,45969000.000,41923000.000,11969000.000,43201000.000,45242000.000,63065000.000,75828000.000,83307000.000,85834000.000,85135000.000,99081000.000,86924000.000,91131000.000,85393000.000,80676000.000,84479000.000,86461000.000,84589000.000,25237000.000,115532000.000,110071000.000
CostsOfRealEstateServicesAndLandSales,158000.000,564000.000,416000.000,354000.000,86000.000,963000.000,433000.000,147000.000,,,,,,,,,,,,,,,
DepreciationAndAmortization,12891000.000,,,,,,,,,,,,,,,,,,,,,,
DepreciationDepletionAndAmortization,,14136000.000,12750000.000,11567000.000,5106000.000,12299000.000,15450000.000,19003000.000,29525000.000,34140000.000,35135000.000,32704000.000,38039000.000,36147000.000,34879000.000,32538000.000,31852000.000,31969000.000,32381000.000,31843000.000,1755000.000,54884000.000,50040000.000
DirectCostsOfLeasedAndRentedPropertyOrEquipment,14968000.000,14419000.000,14661000.000,14400000.000,11038000.000,16297000.000,18576000.000,22730000.000,32895000.000,34857000.000,35959000.000,38685000.000,46433000.000,37954000.000,41387000.000,41331000.000,35485000.000,35609000.000,38681000.000,37760000.000,-15142000.000,41526000.000,41501000.000
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,2821000.000,86000.000,674000.000,7444000.000,10203000.000,95000.000,86000.000,8346000.000,2962000.000,6365000.000,14000.000,12993000.000,-14000.000,-551000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodNetOfTax,597000.000,104000.000,554000.000,1760000.000,-3619000.000,-86000.000,280000.000,803000.000,2302000.000,892000.000,566000.000,348000.000,-6000.000,-14000.000,-6000.000,6000.000,-21000.000,0.000,0.000,0.000,19163000.000,,
DisposalGroupIncludingDiscontinuedOperationInterestExpense,,,,,,,,,,,,,,,,,,,,,,0.000,0.000
DisposalGroupIncludingDiscontinuedOperationOperatingExpense,,85000.000,524000.000,1508000.000,,,,,,,,,,,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationRevenue,,309000.000,1065000.000,5055000.000,,,,,,,,,,,,,,,,,,,
DividendsCommonStockCash,,4687000.000,,,,4689000.000,,,,14231000.000,,,,17349000.000,,,,16918000.000,,,,48738000.000,
DividendsPreferredStock,3226000.000,3227000.000,3227000.000,3226000.000,3227000.000,3227000.000,3227000.000,1777000.000,1777000.000,1777000.000,1178000.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,
DividendsPreferredStockCash,,3227000.000,,,,3227000.000,,,,1777000.000,,,,,,,,,,,,,
EarningsPerShareBasic,,,,,,,,,,,,,,,,,,,,,,0.010,0.400
EarningsPerShareBasicAndDiluted,0.000,-0.130,0.060,0.090,0.300,0.510,-0.050,0.360,-0.060,0.030,-0.010,0.090,0.110,0.030,0.040,0.250,0.260,0.110,0.040,0.060,,0.010,0.400
EarningsPerShareDiluted,,,,,,,,,,,,,,,,,,,,,,0.010,0.400
EquityMethodInvestmentDividendsOrDistributions,,1550000.000,,,,1417000.000,,,,1777000.000,,,,303000.000,,,,1984000.000,,,,816000.000,
EquityMethodInvestmentSummarizedFinancialInformationNetIncomeLoss,,8363000.000,,,,7263000.000,,,,4253000.000,,,,5625000.000,,,,5332000.000,,,,7557000.000,
