,2011-02-28,2011-05-31,2011-08-31,2011-11-30,2012-02-29,2012-05-31,2012-08-31,2012-11-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccruedLiabilitiesCurrentAndNoncurrent,2658280000.000,2656543000.000,2314667000.000,2627086000.000,2755196000.000,2609354000.000,2948187000.000,3337000000.000,3926000000.000,3633000000.000,3036000000.000,2958000000.000,3273000000.000,2934000000.000,2856000000.000,3246000000.000,3450000000.000,3089000000.000,3903000000.000,3343000000.000,3560000000.000,2906000000.000,3119000000.000,3550000000.000,3185000000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-106279000.000,-66358000.000,-19979000.000,-51679000.000,-48604000.000,-41016000.000,-31326000.000,-75000000.000,-84000000.000,-107000000.000,-109000000.000,-68000000.000,-70000000.000,-72000000.000,-70000000.000,-138000000.000,-161000000.000,-160000000.000,-180000000.000,-160000000.000,-172000000.000,-174000000.000,-165000000.000,-161000000.000,-155000000.000
AdditionalCollateralAggregateFairValue,31300000.000,44000000.000,53000000.000,66000000.000,72000000.000,87100000.000,112100000.000,110000000.000,111000000.000,132000000.000,98000000.000,103000000.000,107000000.000,99000000.000,97000000.000,97000000.000,94000000.000,77000000.000,74000000.000,73000000.000,69000000.000,64000000.000,58000000.000,51000000.000,50000000.000
AdditionalPaidInCapital,3452513000.000,3469557000.000,3492663000.000,3507754000.000,3528480000.000,3555104000.000,3570371000.000,3593000000.000,3632000000.000,3650000000.000,3671000000.000,3687000000.000,3739000000.000,3758000000.000,3775000000.000,3790000000.000,3841000000.000,3853000000.000,3868000000.000,3885000000.000,3913000000.000,3932000000.000,3946000000.000,3962000000.000,3979000000.000
AmortizationMethodQualifiedAffordableHousingProjectInvestments,,,,,,,,,,,,,,,,,,,196000000.000,238000000.000,233000000.000,239000000.000,233000000.000,270000000.000,270000000.000
Assets,63506609000.000,63437533000.000,65725667000.000,68783937000.000,70486018000.000,72083405000.000,73908664000.000,75283000000.000,76139000000.000,74944000000.000,75544000000.000,79340000000.000,79584000000.000,78937000000.000,80596000000.000,83126000000.000,84178000000.000,84911000000.000,85611000000.000,86936000000.000,88093000000.000,87511000000.000,90541000000.000,92308000000.000,94795000000.000
AssetsHeldForSalePropertyPlantAndEquipment,,,,0.000,,,,,,,,,,,,,,,,,,,,,
AssetsNeededForImmediateSettlementAggregateFairValue,25900000.000,,,,3000000.000,,,,,1000000.000,,,,,,,,,,,,,,,
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,,38000000.000,37000000.000,37000000.000,22000000.000,26000000.000,9000000.000,22000000.000,28000000.000,23000000.000,2000000.000,3000000.000
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,,6000000.000,1000000.000,0.000,2000000.000,1000000.000,10000000.000,0.000,0.000,0.000,7000000.000,6000000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,6250126000.000,6015000000.000,5098000000.000,4825000000.000,4900000000.000,4900000000.000,3868000000.000,3952000000.000,3881000000.000,3811000000.000,2626000000.000,2554000000.000,3153000000.000,2964000000.000,2802000000.000,2285000000.000,1674000000.000,1610000000.000,1556000000.000
AvailableForSaleSecurities,5177116000.000,5496034000.000,5899080000.000,6107831000.000,6174073000.000,6557344000.000,,,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesAmortizedCost,5188830000.000,5456691000.000,5798756000.000,6019927000.000,6074227000.000,6445885000.000,,,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,0.000,0.000,0.000,0.000,51921000.000,345109000.000,326189000.000,302000000.000,377000000.000,347000000.000,351000000.000,401000000.000,422000000.000,548000000.000,520000000.000,493000000.000,465000000.000,437000000.000,408000000.000,383000000.000,359000000.000,334000000.000,309000000.000,285000000.000,483000000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,0.000,0.000,0.000,0.000,51782000.000,347108000.000,329418000.000,305000000.000,381000000.000,344000000.000,350000000.000,398000000.000,420000000.000,550000000.000,519000000.000,495000000.000,471000000.000,439000000.000,412000000.000,383000000.000,363000000.000,340000000.000,315000000.000,284000000.000,483000000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,3746451000.000,3662205000.000,3742011000.000,4358564000.000,4603557000.000,4373945000.000,3960307000.000,3791000000.000,3385000000.000,2905000000.000,2551000000.000,2348000000.000,2117000000.000,1874000000.000,1372000000.000,1097000000.000,995000000.000,543000000.000,677000000.000,677000000.000,677000000.000,676000000.000,676000000.000,676000000.000,733000000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,3732695000.000,3698314000.000,3838887000.000,4443117000.000,4699401000.000,4471581000.000,4063593000.000,3885000000.000,3467000000.000,2964000000.000,2608000000.000,2396000000.000,2159000000.000,1910000000.000,1395000000.000,1111000000.000,1008000000.000,548000000.000,677000000.000,670000000.000,679000000.000,680000000.000,678000000.000,674000000.000,730000000.000
