,2011-06-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31
AdjustmentForAmortization,,2668.000,,,,0.000,,,,,,,,,,,
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,,59278.000,,,,,,,,,,,,,,,
AdvertisingExpense,,,,0.000,,1590.000,,,,0.000,,,,,,,
AmortizationOfDebtDiscountPremium,,,,,,,,,,,,,,15000.000,,,
AvailableForSaleSecuritiesGrossRealizedGainsLossesSaleProceeds,,,,,,,,,,-31111.000,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedGains,,,,,,,,,,,,-10833.000,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGainLoss1,,,,,,,,,,,,,,-3701.000,-218.000,-20.000,
CapitalExpendituresIncurredButNotYetPaid,,,,,,500.000,,,,500.000,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,,17513.000,,,,10505.000,,,,-56877.000,,,
ContractsRevenue,,,,,,,,,,,,534.000,,,,,
CostOfGoodsAndServicesSold,,,,,,,,,,,,174.000,,,,,
DebtInstrumentDecreaseForgiveness,,,,,,-111610.000,,,,,,,,,,,
Depreciation,,354.000,,,,24.000,,,,,,,,,,,
DepreciationDepletionAndAmortization,,,,,,,,,,461.000,,,,705.000,,,
DerivativeGainLossOnDerivativeNet,,,,,,,,,,,,5871123.000,,40280.000,-105417.000,-5424.000,-1076123.000
EarningsPerShareBasicAndDiluted,-0.010,0.000,0.000,0.000,-0.060,,-0.000,0.000,,0.000,-0.000,0.010,-0.010,0.000,-0.000,-0.000,-2.480
GainsLossesOnExtinguishmentOfDebt,,,,,,111610.000,,,,,,,,,,,
GeneralAndAdministrativeExpense,,,,,,69685.000,8960.000,4095.000,-34176.000,23472.000,64442.000,15872.000,-49773.000,16278.000,13234.000,19393.000,30128.000
GrossProfit,,,,,,,,,,31111.000,18889.000,360.000,50000.000,,,11981.000,
IncomeLossFromContinuingOperations,-113866.000,-58220.000,-51636.000,-38837.000,-1092481.000,,,,,,,,,,-2039957.000,-884854.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,,,,,-893977.000,-366554.000,-2381850.000,-18500092.000,-437059.000,-1403674.000,5165678.000,-831180.000,-227262.000,-2039957.000,-884854.000,-2849483.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,-0.010,0.000,0.000,0.000,-0.060,,,,,,,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,41329.000,,,,-21062.000,,,,13000.000,,,,35752.000,,,
IncreaseDecreaseInDerivativeLiabilities,,,,,,,,,,,,,,-1193933.000,,,
IncreaseDecreaseInInterestPayableNet,,8843.000,,,,,,,,,,,,,,,
IncreaseDecreaseInOtherOperatingAssets,,-6084.000,,,,,,,,,,,,,,,
IncreaseDecreaseInPrepaidExpense,,,,,,-403580.000,,,,,,,,69292.000,,,
InterestAndDebtExpense,,,,,,,4270.000,,,6722.000,,,,,,,
InterestExpense,8860.000,8843.000,8843.000,8843.000,8845.000,9785.000,13115.000,10112.000,13822.000,17637.000,16533.000,16048.000,93114.000,36583.000,330304.000,7850.000,236506.000
InterestExpenseOther,,,,,,,,2133379.000,,,1070233.000,,,,,,
InterestExpenseTradingLiabilities,,,,,,,93784.000,,,,,,,-40280.000,,,
MarketableSecuritiesGainLoss,,,,,,90000.000,,,,-28333.000,-9167.000,,,,,,
MarketingAndAdvertisingExpense,,,,,,,,,,,,,,1650.000,,,
MarketingExpense,,,,,,,,,,0.000,,,,,,,
NetCashProvidedByUsedInContinuingOperations,,1058.000,,,,,,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,,,,,132415.000,,,,155000.000,,,,203000.000,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,,,132415.000,,,,155000.000,,,,203000.000,,,
NetCashProvidedByUsedInOperatingActivities,,1058.000,,,,-114902.000,,,,-144495.000,,,,-259877.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,1058.000,,,,-114902.000,,,,-144495.000,,,,-259877.000,,,
NetIncomeLoss,-113866.000,-58220.000,-51636.000,-38837.000,-1092481.000,-893977.000,-366554.000,-2381850.000,-18500092.000,-437059.000,-1403674.000,5165678.000,-831180.000,-227262.000,-2040175.000,-884874.000,-2849245.000
NonoperatingIncomeExpense,,,,,,60822.000,-106899.000,-2143491.000,-17782621.000,-17637.000,-1086766.000,5855075.000,-816370.000,3697.000,-435721.000,-13274.000,-1316568.000
OperatingExpenses,105006.000,49377.000,42793.000,29994.000,1083636.000,954799.000,259655.000,238359.000,717956.000,450533.000,335797.000,689757.000,64810.000,230959.000,1604236.000,883561.000,1540832.000
