,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
AccountsPayableAndAccruedLiabilities,166634.000,193622.000,218597.000,,289276.000,293353.000,,,,,,
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,,,,,327841.000,357287.000,402491.000,414835.000,455572.000,440004.000
AccountsReceivableNet,81582.000,98323.000,97015.000,20015.000,14403.000,15895.000,9534.000,,,8315.000,,
AccountsReceivableNetCurrent,,,,,,,,,,,11796.000,14951.000
AccountsReceivableRelatedPartiesCurrent,39989.000,,,,,,,,,,,
AccruedRoyaltiesCurrent,10724.000,,17133.000,5550.000,11206.000,,,40944.000,41030.000,41207.000,,
AdditionalPaidInCapital,79536.000,89436.000,89436.000,89436.000,89436.000,133287.000,2384320.000,2616232.000,2731369.000,2749229.000,,
AdditionalPaidInCapitalCommonStock,,,,,,,,,,,2848818.000,2837400.000
Assets,214780.000,217663.000,229267.000,,35702.000,32670.000,22369.000,19579.000,18513.000,18011.000,21572.000,24727.000
AssetsCurrent,134525.000,150844.000,167192.000,29643.000,23988.000,30355.000,20812.000,18953.000,18449.000,18011.000,21572.000,24727.000
BankOverdrafts,9068.000,17336.000,19759.000,31883.000,21382.000,10081.000,5968.000,18256.000,26893.000,11259.000,5470.000,5011.000
Cash,1202.000,266.000,,,,4543.000,937.000,,,86.000,,
CashAndCashEquivalentsAtCarryingValue,1202.000,266.000,,,,4543.000,937.000,,,86.000,,
CommonStockOtherValueOutstanding,,,,,,,,,,23.000,,
CommonStockParOrStatedValuePerShare,,,,,,,,,,,0.000,0.000
CommonStockSharesAuthorized,,,,,,,,,,,2479999994.000,2479999994.000
CommonStockSharesIssued,,,,,,,,,,,1570001143.000,5607111143.000
CommonStockSharesOutstanding,,,,,,,,,,,1570001143.000,5607111143.000
CommonStockValue,17800.000,17800.000,17800.000,17800.000,17800.000,17800.000,6783.000,11137.000,29.000,32.000,15700.000,56071.000
ConversionOfStockSharesConverted,,,,,,,1742400.000,,,,,
ConvertibleNotesPayable,10000.000,10000.000,10000.000,10000.000,18500.000,,126823.000,,,,257594.000,264389.000
ConvertibleNotesPayableCurrent,,,,,,84452.000,,108996.000,176495.000,226438.000,,
DebtConversionConvertedInstrumentSharesIssued,,,,,,,16486.000,,,,,
