,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,1206000.000,1163000.000,1143000.000,1199000.000,1513000.000,1050000.000,1380000.000,1415000.000,913000.000,788000.000,1052000.000,1144000.000,826000.000,656000.000,753000.000,922000.000,1062000.000,1311000.000,460000.000
AccumulatedAmortizationDeferredFinanceCosts,,,,,3800000.000,4200000.000,4500000.000,4700000.000,4900000.000,5200000.000,5200000.000,5500000.000,2400000.000,2500000.000,2500000.000,2600000.000,2600000.000,,
Assets,273982000.000,239194000.000,207391000.000,174648000.000,148874000.000,126446000.000,102306000.000,85299000.000,70160000.000,56039000.000,41545000.000,32830000.000,16544000.000,12763000.000,10298000.000,5757000.000,4611000.000,2279000.000,1502000.000
CapitalLeasesFutureMinimumPaymentsReceivable,,,,,,,84351000.000,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsReceivableCurrent,,,,,,,46971000.000,,,,16005000.000,,,,4432000.000,,,,906000.000
CapitalLeasesFutureMinimumPaymentsReceivableDueThereafter,,,,,,,2102000.000,,,,632000.000,,,,242000.000,,,,78000.000
CapitalLeasesFutureMinimumPaymentsReceivableInFiveYears,,,,,,,1917000.000,,,,994000.000,,,,281000.000,,,,33000.000
CapitalLeasesFutureMinimumPaymentsReceivableInFourYears,,,,,,,5656000.000,,,,2699000.000,,,,796000.000,,,,88000.000
CapitalLeasesFutureMinimumPaymentsReceivableInThreeYears,,,,,,,9002000.000,,,,4849000.000,,,,2037000.000,,,,227000.000
CapitalLeasesFutureMinimumPaymentsReceivableInTwoYears,,,,,,,18703000.000,,,,7667000.000,,,,3168000.000,,,,445000.000
CapitalLeasesNetInvestmentInDirectFinancingLeases,251392000.000,218900000.000,184938000.000,158016000.000,133618000.000,112254000.000,89302000.000,72763000.000,58847000.000,45236000.000,32494000.000,24794000.000,14937000.000,11780000.000,9440000.000,4907000.000,2749000.000,2046000.000,1459000.000
Cash,1027000.000,746000.000,405000.000,66000.000,229000.000,214000.000,38000.000,64000.000,237000.000,217000.000,229000.000,175000.000,200000.000,210000.000,99000.000,1000.000,4000.000,66000.000,41000.000
CashCollateralForBorrowedSecurities,,,,,11700000.000,10600000.000,10600000.000,10600000.000,9600000.000,9300000.000,8072000.000,,,,413000.000,,,,
DebtInstrumentCarryingAmount,,,,,108473000.000,90405000.000,72701000.000,58393000.000,45547000.000,35118000.000,27316000.000,20886000.000,9749000.000,8536000.000,7189000.000,,,,
DebtInstrumentFaceAmount,,,,,,,,,,,,,,,9400000.000,9400000.000,9400000.000,9400000.000,9400000.000
DebtInstrumentInterestRateEffectivePercentage,,,,,0.083,0.083,0.083,0.083,0.083,0.083,0.083,0.083,0.083,0.083,0.083,0.083,0.083,0.083,0.083
DebtInstrumentUnamortizedDiscount,,,,,4900000.000,3900000.000,3200000.000,2600000.000,2100000.000,1700000.000,1446000.000,783000.000,666000.000,562000.000,464000.000,397000.000,339000.000,,
DeferredFinanceCostsNet,3371000.000,3066000.000,2629000.000,2256000.000,1927000.000,1571000.000,1322000.000,1112000.000,926000.000,762000.000,625000.000,362000.000,286000.000,214000.000,143000.000,95000.000,81000.000,0.000,0.000
DerivativeAssets,0.000,0.000,0.000,,,,,,,,,,,,,,,,
DerivativeLiabilities,0.000,0.000,0.000,,,,,,,,,,,,,,,,
DueToRelatedPartiesCurrentAndNoncurrent,0.000,66000.000,190000.000,522000.000,834000.000,1436000.000,2472000.000,2376000.000,3829000.000,5021000.000,6284000.000,6915000.000,3837000.000,2711000.000,2622000.000,2464000.000,2473000.000,2830000.000,2173000.000
FinancingReceivableAllowanceForCreditLosses,,,,,4630000.000,4371000.000,8920000.000,6420000.000,6420000.000,7630000.000,8050000.000,8130000.000,390000.000,400000.000,530000.000,690000.000,140000.000,430000.000,80000.000
FinancingReceivableAllowanceForCreditLossesCollectivelyEvaluatedForImpairment,,,,,1050000.000,791000.000,840000.000,890000.000,890000.000,600000.000,820000.000,900000.000,390000.000,400000.000,530000.000,690000.000,140000.000,430000.000,80000.000
FinancingReceivableAllowanceForCreditLossesIndividuallyEvaluatedForImpairment1,,,,,3580000.000,3580000.000,8080000.000,5530000.000,5530000.000,7030000.000,7230000.000,7230000.000,0.000,0.000,0.000,0.000,0.000,,
FinancingReceivableCollectivelyEvaluatedForImpairment,,,,,116254000.000,96723000.000,79005000.000,65587000.000,52030000.000,40478000.000,32166000.000,24556000.000,14698000.000,12180000.000,9970000.000,5597000.000,2889000.000,2476000.000,1539000.000
