,2011-09-30
AccountsPayableCurrent,444464.000
AccountsReceivableNetCurrent,83870.000
AccruedLiabilitiesCurrent,64136.000
AdditionalPaidInCapital,8079962.000
AllowanceForDoubtfulAccountsReceivableCurrent,205000.000
Assets,485589.000
AssetsCurrent,175225.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,38578.000
CashAndCashEquivalentsAtCarryingValue,20284.000
CommitmentsAndContingencies,0.000
CommonStockParOrStatedValuePerShare,0.000
CommonStockSharesAuthorized,125000000.000
CommonStockSharesIssued,100410432.000
CommonStockSharesOutstanding,100410432.000
CommonStockValue,10042.000
DebtCurrent,520601.000
EmployeeRelatedLiabilitiesCurrent,532703.000
InterestPayableCurrent,152229.000
InventoryNet,71071.000
Liabilities,4919987.000
LiabilitiesAndStockholdersEquity,485589.000
LiabilitiesCurrent,1812335.000
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,2589644.000
LongTermDebtNoncurrent,218008.000
NotesPayableRelatedPartiesClassifiedCurrent,98202.000
NotesPayableRelatedPartiesNoncurrent,300000.000
PreferredStockParOrStatedValuePerShare,0.000
PreferredStockSharesAuthorized,25000000.000
PreferredStockSharesIssued,0.000
PreferredStockValue,0.000
PropertyPlantAndEquipmentNet,821.000
RetainedEarningsAccumulatedDeficit,-12524715.000
StockholdersEquity,-4434398.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-4434398.000
