,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsReceivableNetCurrent,115259000.000,111518000.000,110444000.000,113312000.000,121396000.000,117016000.000,119877000.000,114361000.000,117744000.000,110646000.000,113688000.000,114131000.000,131464000.000,135017000.000,124966000.000,136735000.000,142200000.000,143900000.000,124100000.000,139300000.000,148100000.000,137300000.000,124300000.000,145800000.000,142300000.000,143600000.000
AccruedIncomeTaxesCurrent,,,,,,,,,,,,,,,,,6100000.000,8400000.000,12000000.000,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,70749000.000,,,,87510000.000,,,,106166000.000,,,,132933000.000,,151000000.000,160100000.000,169800000.000,180800000.000,191000000.000,203900000.000,214800000.000,230500000.000,246500000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,1012000.000,762000.000,-1016000.000,-324000.000,640000.000,77000.000,1103000.000,787000.000,1490000.000,1053000.000,1855000.000,564000.000,695000.000,742000.000,398000.000,341000.000,400000.000,100000.000,-1200000.000,-1100000.000,-500000.000,-800000.000,0.000,-200000.000,1100000.000,1900000.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,13819000.000,17070000.000,4431000.000,1936000.000,8984000.000,191000.000,7548000.000,8925000.000,-47000.000,-7132000.000,4126000.000,4609000.000,7056000.000,9922000.000,-8833000.000,-25095000.000,-44900000.000,-36100000.000,-49100000.000,-53500000.000,-49000000.000,-61600000.000,-63300000.000,-81300000.000,-73900000.000,-61400000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,14831000.000,17832000.000,3415000.000,1612000.000,9624000.000,268000.000,8651000.000,9712000.000,1443000.000,-6079000.000,5981000.000,5173000.000,7751000.000,10664000.000,-8435000.000,-24754000.000,-44500000.000,-36000000.000,-50300000.000,-54600000.000,-49500000.000,-62400000.000,-63300000.000,-81500000.000,-72800000.000,-59500000.000
AdditionalPaidInCapitalCommonStock,471079000.000,476456000.000,483822000.000,491432000.000,502488000.000,503480000.000,509896000.000,521285000.000,528754000.000,529334000.000,533146000.000,539507000.000,545358000.000,545624000.000,553172000.000,561075000.000,568300000.000,569000000.000,571700000.000,575500000.000,579900000.000,578000000.000,580800000.000,584000000.000,589300000.000,589900000.000
AllowanceForDoubtfulAccountsReceivableCurrent,951000.000,767000.000,843000.000,835000.000,951000.000,1017000.000,723000.000,569000.000,676000.000,784000.000,1005000.000,1089000.000,827000.000,762000.000,1323000.000,1520000.000,1700000.000,1900000.000,2100000.000,1800000.000,1500000.000,1700000.000,1900000.000,2100000.000,2200000.000,2600000.000
Assets,1110228000.000,1153066000.000,1134266000.000,1172084000.000,1166385000.000,1105779000.000,1061383000.000,1041952000.000,1045549000.000,1039057000.000,1074150000.000,1030668000.000,1007417000.000,1051223000.000,1020175000.000,1019281000.000,1025800000.000,1047600000.000,1023600000.000,1029000000.000,1032700000.000,1052000000.000,1059500000.000,1350900000.000,1355600000.000,1376000000.000
AssetsCurrent,527978000.000,575422000.000,573398000.000,612033000.000,594030000.000,541991000.000,492936000.000,474610000.000,480178000.000,462385000.000,489400000.000,446893000.000,424942000.000,402585000.000,388344000.000,399773000.000,418500000.000,435400000.000,420100000.000,409900000.000,400400000.000,409000000.000,413100000.000,472000000.000,486100000.000,507400000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,,849000.000,,1100000.000,500000.000,200000.000,300000.000,1200000.000,1100000.000,1400000.000,1400000.000,2200000.000,3100000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,,219000.000,,400000.000,300000.000,1800000.000,1700000.000,1700000.000,2000000.000,1200000.000,1500000.000,400000.000,400000.000
AvailableForSaleSecuritiesAmortizedCost,,213006000.000,240602000.000,248411000.000,254191000.000,217366000.000,163790000.000,124557000.000,67862000.000,108040000.000,126411000.000,90560000.000,21880000.000,14844000.000,11596000.000,12648000.000,12700000.000,8600000.000,18400000.000,18700000.000,26400000.000,27500000.000,28200000.000,27800000.000,28300000.000,28600000.000
AvailableForSaleSecuritiesCurrent,,214211000.000,238990000.000,247917000.000,255195000.000,217478000.000,165517000.000,125786000.000,70193000.000,109687000.000,129316000.000,91461000.000,22975000.000,16015000.000,12226000.000,13187000.000,13400000.000,8800000.000,16800000.000,17300000.000,25900000.000,26600000.000,28400000.000,27700000.000,30100000.000,31300000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,143986000.000,177348000.000,155651000.000,166640000.000,141562000.000,107770000.000,87599000.000,49988000.000,49646000.000,53470000.000,45486000.000,9855000.000,3396000.000,0.000,0.000,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,144052000.000,177124000.000,155247000.000,166276000.000,140928000.000,106979000.000,86784000.000,49710000.000,49421000.000,53308000.000,45402000.000,9864000.000,3398000.000,0.000,0.000,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,-151000.000,-1943000.000,-1313000.000,929000.000,1430000.000,1438000.000,-1288000.000,614000.000,,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,1356000.000,331000.000,819000.000,1933000.000,1542000.000,3165000.000,2517000.000,2945000.000,,,,,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,193374000.000,195023000.000,174270000.000,200437000.000,165348000.000,147499000.000,152181000.000,163889000.000,224892000.000,169810000.000,176959000.000,168160000.000,204633000.000,176254000.000,189318000.000,185150000.000,204600000.000,225600000.000,223700000.000,207100000.000,185200000.000,202400000.000,219400000.000,259100000.000,265800000.000,285600000.000
CommonStockNoParValue,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000
CommonStockSharesOutstanding,50234935.000,50539113.000,50096106.000,50083940.000,49895998.000,48741627.000,47479142.000,46541571.000,46487512.000,46131688.000,46068303.000,44967423.000,44732223.000,44715637.000,44661350.000,44345763.000,44395391.000,44247059.000,44225177.000,43403076.000,42911386.000,43059012.000,43058990.000,42932994.000,42930624.000,42656167.000
CommonStockValue,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,5000.000,4000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CostMethodInvestments,,5221000.000,5181000.000,5173000.000,11970000.000,12008000.000,12008000.000,8477000.000,8464000.000,8821000.000,10695000.000,10766000.000,10625000.000,2326000.000,2373000.000,2309000.000,,,,7600000.000,,,,1700000.000,,
DeferredIncomeTaxLiabilities,,,,,,,,,,,,,,,,,,,,59400000.000,,,,91600000.000,,
