,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,21098000.000,34060000.000,53075000.000,24161000.000,55403000.000,70359000.000,90160000.000,40735000.000,53841000.000,59348000.000
AccruedBonusesCurrentAndNoncurrent,,,25911000.000,10083000.000,25803000.000,42493000.000,,,,
AccruedIncomeTaxes,,,11938000.000,0.000,0.000,400000.000,1577000.000,509000.000,,
AccruedProfessionalFeesCurrentAndNoncurrent,,,740000.000,2655000.000,840000.000,2790000.000,646000.000,,,
AccruedSalariesCurrentAndNoncurrent,,,1400000.000,2061000.000,1184000.000,1618000.000,1312000.000,5243000.000,5272000.000,1337000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,52000.000,-141000.000,-210000.000
AdditionalPaidInCapitalCommonStock,238566000.000,255107000.000,276874000.000,289516000.000,298102000.000,299931000.000,208318000.000,216817000.000,231687000.000,246171000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,0.000,0.000,0.000,100000.000
AlternativeInvestmentsFairValueDisclosure,,,,,,,,,21500000.000,21400000.000
Assets,153868000.000,202115000.000,266987000.000,251851000.000,312097000.000,347029000.000,374821000.000,799160000.000,815513000.000,846330000.000
AvailableForSaleSecurities,,,,,,,46215000.000,35604000.000,33297000.000,38438000.000
AvailableForSaleSecuritiesDebtSecurities,,,,,,,,,781000.000,781000.000
CapitalUnitsAuthorized,,1600000000.000,1600000000.000,1600000000.000,1600000000.000,1600000000.000,1600000000.000,1600000000.000,1600000000.000,
CashAndCashEquivalentsAtCarryingValue,118728000.000,105019000.000,109199000.000,53623000.000,100652000.000,128597000.000,84707000.000,48049000.000,59614000.000,85593000.000
CommitmentsAndContingencies,,,,,,,,0.000,,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,500000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000
CommonStockSharesIssued,188596829.000,188634329.000,192947856.000,193850102.000,193610410.000,193711384.000,185685124.000,189090061.000,189039157.000,188983654.000
CommonStockSharesOutstanding,188596829.000,188634329.000,192947856.000,193850102.000,193610410.000,193711384.000,185685124.000,189090061.000,189039157.000,188983654.000
CommonStockValue,1886000.000,1886000.000,1930000.000,1938000.000,1936000.000,1937000.000,1857000.000,1891000.000,1890000.000,1890000.000
DeferredFinanceCostsNet,,,,,,,912000.000,0.000,0.000,0.000
DeferredIncomeTaxLiabilities,,,60000.000,,,,1154000.000,,,
DeferredRevenue,,,,,,,,748000.000,1001000.000,2212000.000
DeferredTaxAssetsGross,,,3155000.000,5857000.000,7642000.000,7642000.000,12034000.000,,,
DeferredTaxAssetsInvestments,,,149000.000,,,,3846000.000,,,
DeferredTaxAssetsLiabilitiesNet,,,,,,,10880000.000,13183000.000,15063000.000,15146000.000
DeferredTaxAssetsOther,,,,,,,244000.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,3006000.000,,,,7944000.000,,,
DeferredTaxLiabilities,,,,,,,,5517000.000,5892000.000,9442000.000
DeferredTaxLiabilitiesDeferredExpense,,,60000.000,,,,,,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,60000.000,,,,0.000,,,
DeferredTaxLiabilitiesOther,,,,,,,343000.000,,,
