,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AccountsPayable,2797.000,3889.000,,,9984.000,,,,,,,,,,,,,,,,
AccountsPayableCurrent,,,7509.000,11764.000,,453788.000,192974.000,88958.000,95769.000,81015.000,144547.000,149853.000,144718.000,91792.000,150712.000,161796.000,69067.000,256252.000,53598.000,61043.000,154939.000
AccountsPayableRelatedParties,0.000,2350.000,,,,,,,,,,,,,,,,,,,
AccountsPayableRelatedPartiesCurrent,,,2350.000,2350.000,22297.000,8659.000,,,,,,,,,,,,,,,
AccountsReceivableNetCurrent,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,
AccruedLiabilitiesCurrent,,,183.000,462.000,1020.000,73673.000,221762.000,269983.000,66308.000,78568.000,210176.000,205728.000,174535.000,229539.000,329742.000,326577.000,244201.000,272347.000,277046.000,278751.000,295016.000
AccruedLiabilitiesForUnredeeemedGiftCards,,,,,,,,,,,,,,22880.000,,,,18530.000,,,
AccumulatedCapitalizedInterestCosts,,,,,,24000.000,,,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,28498.000,100449.000,173414.000,247183.000,349211.000,458782.000,568546.000,678383.000,793165.000,930689.000,1082335.000,1252710.000,1442780.000,,
AdditionalPaidInCapital,11865.000,11865.000,11865.000,36665.000,36665.000,673626.000,813164.000,974743.000,1020676.000,1086609.000,1141183.000,1207653.000,1595942.000,2602171.000,2694555.000,2836665.000,2975172.000,3873710.000,4082094.000,4173970.000,4295507.000
Assets,228.000,204.000,443.000,343.000,283.000,2974831.000,3462064.000,3297380.000,2710639.000,2557863.000,3777659.000,3565132.000,3457714.000,4473569.000,4437414.000,4861107.000,5134444.000,5777250.000,4712111.000,4378527.000,4168063.000
AssetsCurrent,228.000,204.000,443.000,343.000,283.000,1205138.000,678369.000,425850.000,144414.000,50629.000,513414.000,369747.000,301782.000,1312213.000,671370.000,669740.000,779729.000,1316187.000,431004.000,241692.000,217638.000
Cash,228.000,204.000,443.000,343.000,,,,,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,,,,,283.000,962331.000,461503.000,251661.000,43261.000,13611.000,283787.000,191710.000,83993.000,1182099.000,442579.000,368586.000,549140.000,1107330.000,260007.000,110772.000,65822.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,,,,,,,,,0.300,,,,,,,,
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,,,200000.000,50000.000,50000.000,50000.000,50000.000,,,200000.000,,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,,
