,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31
AdjustmentsToAdditionalPaidInCapitalReallocationOfMinorityInterest,-57000.000,21000.000,411000.000,215000.000,338000.000,19000.000,-261000.000,-209000.000,102000.000,
AllocatedShareBasedCompensationExpense,,,,0.000,,,,,,
AmortizationOfFinancingCostsAndDiscounts,,,490000.000,,,,670000.000,,,
AmortizationOfIntangibleAssets,736000.000,768000.000,704000.000,704000.000,704000.000,704000.000,704000.000,704000.000,704000.000,704000.000
CapitalLeaseObligationsIncurred,,,0.000,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-80000.000,,,,-1568000.000,,,
ComprehensiveIncomeNetOfTax,,,-1761000.000,-3066000.000,-3487000.000,-3345000.000,-9883000.000,-3203000.000,-2035000.000,21204000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,450000.000,,,,,,,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,-1311000.000,-119000.000,-351000.000,563000.000,208000.000,172000.000,207000.000,-185000.000
CostOfGoodsSold,45837000.000,46915000.000,50717000.000,48694000.000,42012000.000,41259000.000,45066000.000,48587000.000,54717000.000,58253000.000
DeferredIncomeTaxExpenseBenefit,,,-194000.000,,,,1118000.000,,,
DefinedBenefitPlanContributionsByEmployer,,,,1500000.000,2200000.000,,800000.000,900000.000,1500000.000,1300000.000
DepreciationDepletionAndAmortization,,,3198000.000,,,,6361000.000,,,
EffectOfExchangeRateOnCashAndCashEquivalents,,,-431000.000,,,,-6000.000,,,
EffectiveIncomeTaxRateContinuingOperations,,,,-0.185,0.090,,-0.159,-0.251,0.386,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,0.350,,0.350,0.350,0.350,-0.700
FairValueAssumptionsExpectedVolatilityRate,,,,,,,0.350,,,
FairValueAssumptionsRiskFreeInterestRate,,,,,,,0.067,,,
FairValueInputsDiscountRate,,,,,,,0.158,,,
GainLossOnSaleOfPropertyPlantEquipment,,,,,,,-10000.000,,,
GrossProfit,15762000.000,18145000.000,17574000.000,19960000.000,16129000.000,15114000.000,9376000.000,15993000.000,17175000.000,18664000.000
